GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P
ENSG00000157870    1    2517930    2522908      7       2  54162       -0.737      0.76944
ENSG00000142606    1    2522078    2564481    127       5  54162      0.65581      0.25597
ENSG00000215912    1    2567415    2718286     72       7  54162     -0.32651      0.62798
ENSG00000169717    1    2938046    2939465      2       1  54162       0.6268       0.2654
ENSG00000142611    1    2985732    3355185   1099     123  54162       1.3987     0.080952
ENSG00000130762    1    3370990    3397677     74       7  54162    -0.006685      0.50267
ENSG00000162591    1    3406484    3528059    360      51  54162      -1.1963      0.88422
ENSG00000158109    1    3541566    3546691     10       3  54162      -0.8109      0.79129
ENSG00000116213    1    3547331    3569325     30       6  54162      -1.0912      0.86241
ENSG00000078900    1    3569084    3652765    205      35  54162      0.33725      0.36796
ENSG00000162592    1    3668962    3688209     56      12  54162      0.32113      0.37405
ENSG00000235169    1    3689352    3692546     10       4  54162       1.6239     0.052194
ENSG00000130764    1    3696784    3713068     67      11  54162      0.99863      0.15899
ENSG00000116198    1    3728645    3773778    265      14  54162      0.58178      0.28036
ENSG00000169598    1    3773845    3801993    134      17  54162      0.31211      0.37748
ENSG00000198912    1    3805689    3816857     30       4  54162      0.45335      0.32515
ENSG00000196581    1    4714792    4852594    590      71  54162     -0.52719      0.70097
ENSG00000131697    1    5922871    6052533    330      14  54162     -0.19691      0.57805
ENSG00000069424    1    6051526    6161253    197      30  54162     -0.16011       0.5636
ENSG00000116254    1    6161853    6240183    232      28  54162       1.0352      0.15028
ENSG00000116251    1    6241329    6269449     56       9  54162      -1.0625        0.856
ENSG00000158286    1    6265535    6281359     31       3  54162     -0.27586      0.60867
ENSG00000116237    1    6281253    6296032     22       3  54162      0.31238      0.37737
ENSG00000173673    1    6304252    6305638      2       1  54162      0.63452      0.26287
ENSG00000158292    1    6307406    6321035     28       2  54162      0.39478       0.3465
ENSG00000097021    1    6324329    6454451    324      17  54162     0.096625      0.46151
ENSG00000069812    1    6472478    6484730     32       6  54162      0.12923      0.44859
ENSG00000187017    1    6484848    6521430     77       8  54162       0.1944      0.42293
ENSG00000215788    1    6521211    6526255      8       2  54162     -0.97501      0.83522
ENSG00000171680    1    6526152    6580121    116      18  54162     -0.29584      0.61632
ENSG00000162408    1    6581407    6614595    101       3  54162     0.059275      0.47637
ENSG00000173662    1    6615241    6639817     33       5  54162      0.33173      0.37005
ENSG00000204859    1    6640061    6649340      8       5  54162       1.4256     0.076992
ENSG00000162413    1    6650784    6674667     40       8  54162       1.1443      0.12625
ENSG00000116273    1    6673745    6684093     19       4  54162      0.99793      0.15916
ENSG00000041988    1    6684926    6695646     25       5  54162       1.7904     0.036696
ENSG00000007923    1    6694228    6761984    135      15  54162       1.1895      0.11713
ENSG00000171735    1    6845384    7829766   2381     180  54162       -0.651      0.74248
ENSG00000049245    1    7831329    7841492     34       9  54162      0.86339      0.19396
ENSG00000049246    1    7844380    7905237    208      24  54162      0.31328      0.37703
ENSG00000049247    1    7903143    7913572     37      11  54162      0.56192      0.28708
ENSG00000049249    1    7979907    8000926     38       5  54162     -0.33464      0.63105
ENSG00000116288    1    8014351    8045565     53       8  54162      0.39341      0.34701
ENSG00000116285    1    8064464    8086368     27       5  54162      0.72396      0.23455
ENSG00000162426    1    8377886    8404227     73      11  54162       1.7076     0.043852
ENSG00000142599    1    8412457    8877702    586      21  54162       1.2486       0.1059
ENSG00000074800    1    8921061    8939308     21       3  54162       0.5705      0.28417
ENSG00000131686    1    9005926    9035151    102      20  54162      0.13162      0.44764
ENSG00000197241    1    9063359    9086404     61      14  54162      0.34726       0.3642
ENSG00000142583    1    9095166    9148537    157      19  54162       1.1511      0.12485
ENSG00000180758    1    9160364    9189229     58       7  54162    -0.073793      0.52941
ENSG00000049239    1    9294834    9331396     78      14  54162      -1.2723      0.89836
ENSG00000171621    1    9352939    9429591    285      40  54162     -0.46236      0.67809
ENSG00000171612    1    9599541    9645237     39       3  54162     -0.35551       0.6389
ENSG00000188807    1    9648932    9674935     26       4  54162     -0.41773      0.66193
ENSG00000171608    1    9711790    9789172    106      18  54162      0.40926      0.34117
ENSG00000179840    1    9712668    9714644      4       1  54162      0.26338      0.39613
ENSG00000171603    1    9789084    9884584     91       7  54162      0.18226      0.42769
ENSG00000178585    1    9908334    9970394     47       6  54162     -0.13682      0.55441
ENSG00000162441    1    9982173   10003465     35       5  54162      0.41145      0.34037
ENSG00000173614    1   10003486   10045559     66       8  54162     -0.97974      0.83639
ENSG00000162444    1   10057264   10076078     30       4  54162     -0.87163      0.80829
ENSG00000130939    1   10092890   10241297    244      16  54162     -0.41624      0.66138
ENSG00000054523    1   10270863   10441661    464      14  54162      0.96292      0.16779
ENSG00000142657    1   10458649   10480201     42       5  54162       1.1923      0.11656
ENSG00000175279    1   10490159   10512210     45       5  54162     -0.19417      0.57698
ENSG00000241563    1   10509776   10511959      3       1  54162     -0.22922      0.59065
ENSG00000160049    1   10516579   10532583     14       3  54162    -0.035473      0.51415
ENSG00000142655    1   10532345   10690815    312      20  54162     -0.16763      0.56656
ENSG00000130940    1   10696661   10856707    293      49  54162     -0.18776      0.57447
ENSG00000175262    1   11006528   11042094    104      12  54162      0.38794      0.34903
ENSG00000120948    1   11072414   11085796     17       3  54162      0.93916      0.17382
ENSG00000009724    1   11086580   11107290     38       4  54162      0.83546      0.20173
ENSG00000116649    1   11114641   11120081      7       2  54162       0.5749      0.28268
ENSG00000171824    1   11126675   11159938     80       4  54162       1.0144      0.15519
ENSG00000198793    1   11166592   11322564    271       6  54162       0.5679      0.28505
ENSG00000171819    1   11249398   11256038     11       1  54162       1.1236       0.1306
ENSG00000120942    1   11333263   11356106     25       2  54162      -0.6416      0.73943
ENSG00000204624    1   11539223   11597641    126      11  54162     -0.13317      0.55297
ENSG00000116661    1   11708424   11715842     14       6  54162    -0.028659      0.51143
ENSG00000132879    1   11714432   11723384     16       5  54162     0.058744      0.47658
ENSG00000116663    1   11724181   11734411     27       6  54162      0.75884      0.22397
ENSG00000116670    1   11734537   11751707     55      11  54162      0.86142       0.1945
ENSG00000162490    1   11751786   11785914     76      14  54162      0.19347      0.42329
ENSG00000177674    1   11796141   11814859     44       6  54162        1.338      0.09044
ENSG00000215910    1   11821844   11849642    132       9  54162      0.81528      0.20746
ENSG00000177000    1   11845780   11866977     73      10  54162       1.6255     0.052032
ENSG00000011021    1   11866207   11903201    174      13  54162       1.5616     0.059191
ENSG00000175206    1   11905766   11908402     14       4  54162      0.58492       0.2793
ENSG00000116685    1   11979648   11986485     18       5  54162       1.5636     0.058961
ENSG00000083444    1   11994262   12035595    100      10  54162     -0.05513      0.52198
ENSG00000116688    1   12040238   12073571     69       7  54162     -0.75466      0.77477
ENSG00000116691    1   12079523   12092102     21       4  54162      0.11919      0.45256
ENSG00000120949    1   12123434   12204264    155      27  54162      0.30427      0.38046
ENSG00000028137    1   12227060   12269285    103      12  54162     -0.14929      0.55934
ENSG00000048707    1   12290124   12572099    268      19  54162     0.030411      0.48787
ENSG00000162496    1   12627939   12677737    151      27  54162       1.2916     0.098245
ENSG00000204518    1   12704566   12727097     42       3  54162      0.83516      0.20181
ENSG00000188984    1   12776118   12788726     38       5  54162     -0.26014      0.60262
ENSG00000157330    1   12806163   12823847     42       6  54162      0.55761      0.28856
ENSG00000116726    1   12834984   12838049      7       2  54162     -0.39687      0.65427
ENSG00000116721    1   12851546   12856777      3       1  54162     0.017025      0.49321
ENSG00000162494    1   13801445   13840543    136      27  54162       0.3426      0.36595
ENSG00000162493    1   13909960   13944452     85      19  54162      0.32136      0.37397
ENSG00000116731    1   14026693   14151574    324      23  54162      0.38313      0.35081
ENSG00000189337    1   14925200   15444539   1583     160  54162      -1.7484       0.9598
ENSG00000171729    1   15479028   15546976    321      22  54162       1.2598      0.10387
ENSG00000204464    1   15490840   15497813     25       6  54162      0.11384      0.45468
ENSG00000142621    1   15573768   15726779    353      36  54162       1.8452     0.032505
ENSG00000142634    1   15736391   15756839     56      15  54162       1.1539      0.12427
ENSG00000162438    1   15764935   15775737     17       6  54162      -1.0485      0.85281
ENSG00000142615    1   15783223   15798586     47       7  54162       1.5104     0.065477
ENSG00000215704    1   15792404   15817895     62       9  54162      0.31324      0.37705
ENSG00000132906    1   15817327   15853029    113       6  54162     -0.14045      0.55585
ENSG00000116138    1   15853308   15918874    178      10  54162        0.231      0.40866
ENSG00000116771    1   15898848   15911605     48       5  54162      0.19429      0.42298
ENSG00000197312    1   15943995   15995539     98       5  54162      0.95888      0.16881
ENSG00000215695    1   15986364   15988217      2       1  54162      0.75835      0.22412
ENSG00000116786    1   16010827   16061264    125       9  54162      0.58708      0.27858
ENSG00000162461    1   16062900   16067891      4       1  54162      -1.0268      0.84775
ENSG00000162460    1   16068917   16074477     13       3  54162     0.052998      0.47887
ENSG00000162458    1   16083102   16113089     51       7  54162      -1.3438      0.91049
ENSG00000065526    1   16174359   16266955    119      13  54162      0.21129      0.41633
ENSG00000116809    1   16268364   16302627     47      10  54162     -0.59335      0.72353
ENSG00000183888    1   16330731   16335302     12       4  54162     -0.97747      0.83583
ENSG00000173641    1   16340523   16346089     43       5  54162      -1.1208       0.8688
ENSG00000186510    1   16345370   16360545     74      10  54162      -1.6375      0.94923
ENSG00000184908    1   16370272   16383803    103      11  54162      -1.3829      0.91665
ENSG00000185519    1   16384264   16400127     49       7  54162      -1.8091      0.96478
ENSG00000142627    1   16450832   16482582     45       8  54162      -0.4357      0.66847
ENSG00000142632    1   16524349   16539104     43       4  54162     -0.17568      0.56973
ENSG00000204377    1   16555368   16556038      2       1  54162     -0.81048      0.79117
ENSG00000132881    1   16558195   16563657      8       3  54162      0.19174      0.42397
ENSG00000037637    1   16573334   16678949    182       8  54162      0.51011      0.30499
ENSG00000055070    1   16679070   16724640     87       9  54162      0.27892      0.39015
ENSG00000187144    1   16713612   16763919    110      16  54162    -0.058578      0.52336
ENSG00000157191    1   16767167   16786573     32       7  54162       1.1661      0.12179
ENSG00000058453    1   17066768   17299474     91       7  54162      0.87353      0.19119
ENSG00000117122    1   17300997   17307330     12       3  54162      0.22622      0.41052
ENSG00000159363    1   17312453   17338423     42       7  54162      0.58611       0.2789
ENSG00000117118    1   17345217   17380665    106      10  54162       1.7042     0.044174
ENSG00000117115    1   17393256   17445948    218      12  54162       1.1505      0.12497
ENSG00000142623    1   17531621   17572500    119      29  54162       -2.005      0.97752
ENSG00000142619    1   17575593   17610728    157      22  54162      0.31537      0.37624
ENSG00000159339    1   17634690   17690499    263      19  54162     -0.73795      0.76973
ENSG00000179051    1   17733256   17766220     56       8  54162       1.0122      0.15573
ENSG00000074964    1   17866330   18024369    309      31  54162       1.0546      0.14582
ENSG00000117148    1   18081808   18153558    184      19  54162      0.38119      0.35153
ENSG00000117154    1   18434240   18704977    835      97  54162     -0.86435       0.8063
ENSG00000179023    1   18807424   18812478     21       4  54162     -0.44226      0.67085
ENSG00000009709    1   18957500   19075360    239      39  54162      0.73735      0.23045
ENSG00000179002    1   19166093   19186176     81      13  54162      0.45757      0.32363
ENSG00000159423    1   19197926   19229275     84      10  54162       1.9866     0.023483
ENSG00000169991    1   19230775   19283180    122      20  54162      0.72362      0.23465
ENSG00000127481    1   19401000   19536770    240      20  54162       1.5241     0.063743
ENSG00000127463    1   19542158   19578046     98      12  54162      0.46204      0.32203
ENSG00000053372    1   19578033   19586622     48       7  54162      -1.3982      0.91897
ENSG00000162482    1   19609052   19615744     27       5  54162     -0.67988      0.75171
ENSG00000053371    1   19630459   19638640     22       9  54162     0.085604      0.46589
ENSG00000040487    1   19638820   19655794     76      10  54162       1.9239     0.027184
ENSG00000077549    1   19665267   19812066    472      24  54162       2.1489     0.015823
ENSG00000173436    1   19923477   19956314     67      10  54162      0.42618      0.33499
ENSG00000158747    1   19967048   19984945     56      15  54162     -0.16659      0.56615
ENSG00000158748    1   19991780   20006055     34       6  54162     -0.50707      0.69395
ENSG00000162542    1   20008706   20126438    319      40  54162    -0.099513      0.53963
ENSG00000178828    1   20140523   20141771      1       1  54162      0.52699       0.2991
ENSG00000169914    1   20209006   20239438     67      13  54162    -0.069683      0.52778
ENSG00000188784    1   20246502   20250110     15       4  54162      0.90854       0.1818
ENSG00000188257    1   20301925   20306932     11       5  54162     -0.24498      0.59676
ENSG00000127472    1   20354672   20417683    186      21  54162      -1.6641      0.95195
ENSG00000117215    1   20438432   20446050     22       9  54162     -0.59977      0.72567
ENSG00000158786    1   20465819   20476879     13       4  54162     -0.11081      0.54411
ENSG00000187980    1   20487746   20503917     48      10  54162      0.77246      0.21992
ENSG00000162543    1   20512578   20522541      9       3  54162     -0.77292      0.78021
ENSG00000158816    1   20617412   20681387    221      26  54162      -2.6919      0.99645
ENSG00000162545    1   20808884   20812713      3       2  54162       1.4052     0.079987
ENSG00000090432    1   20825943   20834654     23       7  54162      0.34543      0.36489
ENSG00000183114    1   20878932   20881512      3       1  54162      -1.0548      0.85425
ENSG00000158825    1   20915441   20945401    110      16  54162     0.079208      0.46843
ENSG00000158828    1   20959948   20978004     62       8  54162    -0.076359      0.53043
ENSG00000244038    1   20978270   20988000     25       5  54162     0.066117      0.47364
ENSG00000117245    1   20990507   21044510    181      37  54162      0.27683      0.39096
ENSG00000189410    1   21046225   21059330     33       8  54162       1.1217      0.13099
ENSG00000127483    1   21069154   21113816     82      11  54162       1.4601     0.072134
ENSG00000075151    1   21132963   21503377    592      18  54162       1.7985     0.036046
ENSG00000117298    1   21543740   21671997    317      32  54162       1.6049     0.054259
ENSG00000142794    1   21766621   21811498    118      10  54162       1.1442      0.12628
ENSG00000162551    1   21835858   21904905    280      26  54162       1.6434     0.050155
ENSG00000076864    1   21922708   21995801    237      44  54162      -0.4984       0.6909
ENSG00000090686    1   22004791   22110099    288      23  54162      0.35517      0.36123
ENSG00000187942    1   22138758   22151714     35      13  54162     -0.76308      0.77729
ENSG00000142798    1   22148738   22263790    290      24  54162      -1.0706      0.85783
ENSG00000219073    1   22303514   22325135     87       8  54162      0.15458      0.43858
ENSG00000142789    1   22328149   22339032     18       3  54162     -0.57645      0.71784
ENSG00000070831    1   22379120   22419437     89      13  54162      0.94296      0.17285
ENSG00000162552    1   22443798   22470462     75      12  54162      0.15265      0.43934
ENSG00000184677    1   22778344   22857650    116      11  54162      -1.6579      0.95133
ENSG00000070886    1   22890057   22930087    126      19  54162      -1.1065      0.86575
ENSG00000173372    1   22962999   22966101      5       2  54162       1.0218      0.15343
ENSG00000159189    1   22970123   22974603     17       3  54162      0.25422      0.39966
ENSG00000173369    1   22979255   22988031     24       5  54162     0.021644      0.49137
ENSG00000133216    1   23037332   23241818    377      43  54162      0.94319      0.17279
ENSG00000215906    1   23279536   23291831     33       7  54162      -1.0585      0.85509
ENSG00000227868    1   23337327   23342343      9       3  54162        -1.19      0.88298
ENSG00000004487    1   23345941   23410182     61       7  54162     -0.95041      0.82905
ENSG00000169641    1   23410516   23504301    137      14  54162      -1.7829       0.9627
ENSG00000179546    1   23516993   23521222      9       2  54162     -0.46203      0.67797
ENSG00000125944    1   23630264   23670829     29       5  54162     -0.02149      0.50857
ENSG00000125945    1   23685941   23695935     25       4  54162       1.3932     0.081779
ENSG00000249087    1   23695490   23698332      3       2  54162       1.3349     0.090952
ENSG00000204219    1   23707554   23751233    101      14  54162      0.33906      0.36728
ENSG00000088280    1   23755056   23811061     91      11  54162      -1.2714      0.89821
ENSG00000007968    1   23832922   23857712     44       7  54162     -0.95524      0.83027
ENSG00000117318    1   23884409   23886285      8       3  54162     -0.60367      0.72697
ENSG00000197880    1   23907985   23967058     82      17  54162     -0.74072      0.77057
ENSG00000142676    1   24018269   24022915      5       2  54162      -1.8477      0.96768
ENSG00000011007    1   24069645   24088549     12       5  54162      0.19326      0.42338
ENSG00000057757    1   24104895   24114722      6       2  54162     0.075695      0.46983
ENSG00000011009    1   24117460   24122029      2       1  54162      0.30481      0.38026
ENSG00000117308    1   24122089   24127271      1       1  54162        1.755      0.03963
ENSG00000117305    1   24128375   24165110     38       3  54162      0.27726      0.39079
ENSG00000179163    1   24171567   24194784     33       4  54162     -0.69366      0.75605
ENSG00000188822    1   24197016   24285549    182      10  54162     -0.81889      0.79358
ENSG00000142661    1   24382525   24438665    168      18  54162       1.3795     0.083875
ENSG00000142677    1   24446261   24469611     61      11  54162      -1.6076      0.94604
ENSG00000185436    1   24480647   24514449    113      15  54162      -2.1629      0.98472
ENSG00000158055    1   24645812   24690972     84      18  54162     -0.14143      0.55623
ENSG00000001460    1   24683489   24743424    139      14  54162      0.49176      0.31144
ENSG00000001461    1   24742284   24799466    150      13  54162       0.1722      0.43164
ENSG00000117602    1   24829387   24867530    105      13  54162     -0.53646      0.70418
ENSG00000184454    1   24882602   24935819    204      26  54162      -1.3795      0.91614
ENSG00000133226    1   24958207   24999758     38       7  54162    -0.046374      0.51849
ENSG00000169504    1   25071848   25170815     75       6  54162      -1.4501      0.92648
ENSG00000020633    1   25226002   25291612    112      21  54162       0.0728      0.47098
ENSG00000117614    1   25549170   25558993      1       1  54162     -0.34912       0.6365
ENSG00000117616    1   25568728   25664704     12       5  54162      -1.7775      0.96226
ENSG00000187010    1   25598884   25656936      1       1  54162      0.86361       0.1939
ENSG00000183726    1   25664408   25688852     13       2  54162     -0.89245      0.81392
ENSG00000188672    1   25688740   25756683     51       2  54162     -0.49945      0.69127
ENSG00000204178    1   25757388   25826700     76       2  54162      -0.3179      0.62472
ENSG00000157978    1   25870071   25895377     27       2  54162      0.10145      0.45959
ENSG00000117643    1   25943959   26112698    218      20  54162     -0.89574       0.8148
ENSG00000162430    1   26126667   26144713     36       4  54162     -0.46509      0.67907
ENSG00000117640    1   26145131   26159432     30       2  54162    -0.099017      0.53944
ENSG00000127423    1   26158414   26185903     57       2  54162     0.046265      0.48155
ENSG00000182749    1   26187701   26197744      5       1  54162     0.028139      0.48878
ENSG00000117632    1   26210672   26233482     21       3  54162       1.0677      0.14283
ENSG00000158006    1   26286258   26324648     78       5  54162      0.76199      0.22303
ENSG00000158008    1   26346375   26362955     20       4  54162      0.63306      0.26335
ENSG00000158014    1   26363743   26372624     13       2  54162       1.5727     0.057889
ENSG00000158022    1   26377795   26394927     35       4  54162       1.9107     0.028019
ENSG00000175087    1   26437664   26452034     26       2  54162       1.8386      0.03299
ENSG00000197245    1   26485511   26489119      8       3  54162      0.26034       0.3973
ENSG00000142684    1   26496362   26498551      7       3  54162       1.5204     0.064201
ENSG00000142675    1   26503894   26516377     26       7  54162        1.313     0.094589
ENSG00000188782    1   26517052   26529459     58       9  54162       1.7848      0.03715
ENSG00000130695    1   26560691   26605299    123      10  54162     -0.73817       0.7698
ENSG00000142669    1   26605667   26608007      5       2  54162      0.51451      0.30345
ENSG00000158062    1   26607819   26644854    119      10  54162     -0.87133      0.80821
ENSG00000169442    1   26644448   26647014     10       3  54162      0.15717      0.43756
ENSG00000176092    1   26648350   26680621     87      11  54162       2.9503    0.0015873
ENSG00000176083    1   26688125   26701013     40       7  54162       1.0991      0.13586
ENSG00000131914    1   26737269   26756213     31       9  54162      0.57778      0.28171
ENSG00000117682    1   26758773   26797785     51      11  54162     0.033375      0.48669
ENSG00000198830    1   26798941   26802463      4       2  54162      0.30064      0.38185
ENSG00000117676    1   26856252   26901521     84      10  54162       1.2982     0.097103
ENSG00000117713    1   27022524   27108595    100       7  54162      0.59808      0.27489
ENSG00000060642    1   27113963   27124889     11       3  54162      0.55024      0.29108
ENSG00000204160    1   27153201   27184093     40       6  54162      0.49041      0.31192
ENSG00000175793    1   27189633   27190947      1       1  54162      0.59836       0.2748
ENSG00000142751    1   27202624   27216788     16       3  54162      0.70964      0.23896
ENSG00000198746    1   27216979   27226957      7       3  54162        1.106      0.13437
ENSG00000090273    1   27226729   27273353     54       8  54162      0.99955      0.15876
ENSG00000131910    1   27237980   27240457      5       2  54162      0.63721      0.26199
ENSG00000175707    1   27276053   27286897     11       3  54162       1.5331     0.062626
ENSG00000253368    1   27320198   27327389      4       1  54162       0.7474      0.22741
ENSG00000158246    1   27331511   27339327      7       2  54162      0.59873      0.27468
ENSG00000090020    1   27425306   27493472     58       4  54162     -0.73383      0.76847
ENSG00000142784    1   27561007   27635110     88      10  54162      -0.1113      0.54431
ENSG00000186501    1   27648651   27662891     28       6  54162      0.11975      0.45234
ENSG00000142765    1   27668513   27680421     21       5  54162     0.059906      0.47612
ENSG00000142733    1   27681675   27693383     20       6  54162     0.065047      0.47407
ENSG00000142748    1   27695603   27701315      6       3  54162      -1.0529       0.8538
ENSG00000174950    1   27705666   27709870      3       1  54162      0.39964      0.34471
ENSG00000181773    1   27719148   27722318      1       1  54162      0.94747       0.1717
ENSG00000158195    1   27730730   27816669     86       3  54162      0.28368      0.38833
ENSG00000126705    1   27860546   27930942     47       6  54162      0.11239      0.45526
ENSG00000000938    1   27938575   27961788     24       3  54162       -1.398      0.91894
ENSG00000126709    1   27992572   27998729      7       1  54162       1.9008     0.028661
ENSG00000009780    1   28052490   28089633     50       2  54162       1.0138      0.15535
ENSG00000117758    1   28099694   28150963     34       2  54162      0.65226      0.25712
ENSG00000117751    1   28157289   28178187     13       1  54162      0.39054      0.34807
ENSG00000130775    1   28199055   28213196     39       6  54162     -0.66143      0.74583
ENSG00000117748    1   28218035   28241257     49       4  54162     -0.71803      0.76363
ENSG00000130768    1   28261504   28285668     64       9  54162       1.3362     0.090749
ENSG00000158156    1   28285973   28294607     17       8  54162       1.3242     0.092726
ENSG00000158161    1   28296855   28415207    213      21  54162     -0.54362      0.70665
ENSG00000169403    1   28473677   28520447     44       9  54162    -0.020768      0.50828
ENSG00000126698    1   28525967   28559536     74       8  54162      -1.7018       0.9556
ENSG00000130770    1   28562620   28573417     33       3  54162      -1.5773      0.94264
ENSG00000130766    1   28586038   28609002     37       7  54162     -0.30729      0.62069
ENSG00000130772    1   28655513   28662476      4       2  54162      -1.1202      0.86868
ENSG00000204138    1   28696114   28826881    333       8  54162      -1.2368      0.89192
ENSG00000180198    1   28832455   28865812     61       7  54162      -1.3146      0.90567
ENSG00000180098    1   28879597   28905051     38       6  54162      -1.9177      0.97243
ENSG00000120656    1   28915835   28969597     54       8  54162       -2.364      0.99096
ENSG00000188060    1   28918712   28921955      5       3  54162      -1.0906      0.86229
ENSG00000162419    1   28995244   29045865     55       5  54162      -1.7762      0.96215
ENSG00000198492    1   29063133   29096287     43       5  54162       -1.652      0.95074
ENSG00000116329    1   29138654   29190208    152      17  54162     -0.99279      0.83959
ENSG00000159023    1   29213603   29446553    376      21  54162      0.33198      0.36995
ENSG00000253304    1   29445940   29450447      9       3  54162      0.67709      0.24918
ENSG00000116350    1   29474255   29508499     55      11  54162       0.3275      0.37164
ENSG00000116353    1   29519385   29557454     82      13  54162      0.48495      0.31386
ENSG00000060656    1   29563028   29653325    205      29  54162      0.14393      0.44278
ENSG00000162510    1   31184124   31196434     29       4  54162       1.4076     0.079625
ENSG00000162511    1   31205316   31230667     43      11  54162       3.2665    0.0005445
ENSG00000162512    1   31342314   31381608     67      20  54162      0.27798      0.39051
ENSG00000134644    1   31404353   31538838    211      16  54162      0.67394      0.25017
ENSG00000084628    1   31652592   31712401    215      15  54162      0.17741      0.42959
ENSG00000060688    1   31732417   31769662     84       6  54162      0.17509       0.4305
ENSG00000121766    1   31769842   31837783    137       8  54162    -0.061992      0.52472
ENSG00000121769    1   31838472   31849697     16       5  54162     -0.20016      0.57932
ENSG00000168528    1   31882412   31907525     61       6  54162      0.78857      0.21518
ENSG00000142910    1   32042116   32053288      9       4  54162     -0.35871       0.6401
ENSG00000121764    1   32083287   32098119     29       3  54162     -0.23769      0.59394
ENSG00000162517    1   32095463   32110497     19       3  54162      0.24462      0.40337
ENSG00000084636    1   32117848   32169920     76      12  54162      0.58578      0.27901
ENSG00000121753    1   32192718   32230494     28       6  54162       2.0594     0.019728
ENSG00000134668    1   32256023   32281652     34       8  54162       1.7082     0.043796
ENSG00000184007    1   32372022   32410457     41       8  54162     -0.25694      0.60139
ENSG00000121774    1   32479430   32526451     15       8  54162       -1.579      0.94283
ENSG00000121775    1   32537632   32568467     29       3  54162     -0.45826      0.67662
ENSG00000025800    1   32573639   32642169     55       5  54162      -0.9758      0.83542
ENSG00000084652    1   32645287   32663886     16       3  54162     -0.53255      0.70283
ENSG00000160050    1   32665987   32670988      2       1  54162      -2.1257      0.98324
ENSG00000160051    1   32671236   32674288      5       1  54162     0.021895      0.49127
ENSG00000222046    1   32674695   32681797      6       3  54162       -1.012      0.84423
ENSG00000160055    1   32680073   32687972      8       2  54162     -0.80291      0.78899
ENSG00000084623    1   32687529   32697205     11       2  54162     -0.25329      0.59998
ENSG00000183615    1   32712834   32714457      1       1  54162       1.3522      0.08815
