GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000158109    1    3541566    3546691     12       4  351324      0.44973      0.32645
ENSG00000116213    1    3547331    3569325     55      14  351324      0.90078      0.18385
ENSG00000078900    1    3569084    3652765    335      54  351324       0.3596      0.35957
ENSG00000162592    1    3668962    3688209     74      16  351324      -1.2953       0.9024
ENSG00000235169    1    3689352    3692546     13       5  351324      0.23387      0.40754
ENSG00000130764    1    3696784    3713068     84      16  351324      0.62422      0.26624
ENSG00000116198    1    3728645    3773778    311      17  351324       1.2537      0.10498
ENSG00000169598    1    3773845    3801993    184      25  351324      -0.3139       0.6232
ENSG00000198912    1    3805689    3816857     50      10  351324       0.4645      0.32114
ENSG00000196581    1    4714792    4852594    758      88  351324      0.39721      0.34561
ENSG00000131697    1    5922871    6052533    472      26  351324     -0.25675      0.60132
ENSG00000069424    1    6051526    6161253    381      60  351324     -0.21623       0.5856
ENSG00000116254    1    6161853    6240183    329      37  351324      0.25806      0.39818
ENSG00000116251    1    6241329    6269449     75      15  351324        2.282     0.011245
ENSG00000158286    1    6265535    6281359     50       8  351324      0.84989      0.19769
ENSG00000116237    1    6281253    6296032     46       9  351324      -0.3962      0.65402
ENSG00000173673    1    6304252    6305638      6       3  351324      0.50806      0.30571
ENSG00000158292    1    6307406    6321035     42       4  351324      0.59402      0.27625
ENSG00000097021    1    6324329    6454451    557      29  351324       1.5388     0.061931
ENSG00000069812    1    6472478    6484730     46       9  351324       1.6785     0.046626
ENSG00000187017    1    6484848    6521430    121      14  351324      0.73107      0.23237
ENSG00000215788    1    6521211    6526255     14       5  351324       1.3581     0.087215
ENSG00000171680    1    6526152    6580121    196      36  351324    -0.015955      0.50636
ENSG00000162408    1    6581407    6614595    141       6  351324      0.79872      0.21223
ENSG00000173662    1    6615241    6639817     74      13  351324      0.38037      0.35183
ENSG00000204859    1    6640061    6649340     16       8  351324    -0.047469      0.51893
ENSG00000162413    1    6650784    6674667     61      17  351324      0.17067      0.43224
ENSG00000116273    1    6673745    6684093     25       6  351324      0.35742      0.36039
ENSG00000041988    1    6684926    6695646     37       8  351324      0.87456      0.19091
ENSG00000007923    1    6694228    6761984    182      24  351324      0.21212      0.41601
ENSG00000171735    1    6845384    7829766   3253     223  351324     -0.12167      0.54842
ENSG00000049245    1    7831329    7841492     37      10  351324      0.84969      0.19775
ENSG00000049246    1    7844380    7905237    255      25  351324      0.62992      0.26437
ENSG00000049247    1    7903143    7913572     44      14  351324       1.5593     0.059458
ENSG00000049249    1    7979907    8000926     51       9  351324      0.78913      0.21502
ENSG00000116288    1    8014351    8045565     74      13  351324       2.0508     0.020142
ENSG00000116285    1    8064464    8086368     37       8  351324       2.1646     0.015207
ENSG00000162426    1    8377886    8404227     90      14  351324      -1.7109      0.95645
ENSG00000142599    1    8412457    8877702    863      34  351324       2.0028     0.022601
ENSG00000074800    1    8921061    8939308     32       7  351324      0.13714      0.44546
ENSG00000131686    1    9005926    9035151    144      29  351324     -0.47875      0.68394
ENSG00000197241    1    9063359    9086404     90      24  351324      0.65789      0.25531
ENSG00000142583    1    9095166    9148537    240      33  351324       1.8369     0.033114
ENSG00000180758    1    9160364    9189229     96      16  351324       1.1654      0.12194
ENSG00000049239    1    9294834    9331396    121      23  351324      -1.0705      0.85781
ENSG00000171621    1    9352939    9429591    415      65  351324       1.3347     0.090982
ENSG00000171612    1    9599541    9645237     78      14  351324      0.94309      0.17282
ENSG00000188807    1    9648932    9674935     52      11  351324      0.52047      0.30137
ENSG00000171608    1    9711790    9789172    175      39  351324       1.4979     0.067084
ENSG00000179840    1    9712668    9714644      6       3  351324      0.50484      0.30684
ENSG00000171603    1    9789084    9884584    176      26  351324       1.3975     0.081137
ENSG00000178585    1    9908334    9970394    130      23  351324       1.8292     0.033681
ENSG00000162441    1    9982173   10003465     61      14  351324      -0.1287       0.5512
ENSG00000173614    1   10003486   10045559    106      18  351324      0.16377      0.43496
ENSG00000162444    1   10057264   10076078     49       7  351324      0.17064      0.43225
ENSG00000130939    1   10092890   10241297    432      27  351324      0.46513      0.32092
ENSG00000054523    1   10270863   10441661    601      19  351324      0.45393      0.32494
ENSG00000142657    1   10458649   10480201     57       9  351324      0.82248       0.2054
ENSG00000175279    1   10490159   10512210     72      10  351324      0.97179      0.16558
ENSG00000241563    1   10509776   10511959      4       2  351324    -0.091964      0.53664
ENSG00000160049    1   10516579   10532583     34      10  351324      0.79512      0.21327
ENSG00000142655    1   10532345   10690815    465      36  351324      0.39856      0.34511
ENSG00000130940    1   10696661   10856707    481      88  351324      0.39816      0.34526
ENSG00000175262    1   11006528   11042094    125      16  351324      0.43633       0.3313
ENSG00000120948    1   11072414   11085796     26       5  351324       1.0912      0.13758
ENSG00000009724    1   11086580   11107290     69      10  351324       1.1986      0.11534
ENSG00000116649    1   11114641   11120081      9       3  351324       1.2102      0.11309
ENSG00000171824    1   11126675   11159938    107       7  351324       1.2112       0.1129
ENSG00000198793    1   11166592   11322564    366      13  351324       1.8039     0.035621
ENSG00000171819    1   11249398   11256038     17       4  351324       1.0547      0.14578
ENSG00000120942    1   11333263   11356106     39       6  351324       1.8539     0.031873
ENSG00000204624    1   11539223   11597641    172      19  351324       1.5544     0.060041
ENSG00000116661    1   11708424   11715842     24      12  351324       1.2117      0.11281
ENSG00000132879    1   11714432   11723384     31      11  351324       1.4594     0.072229
ENSG00000116663    1   11724181   11734411     46      12  351324       1.6816     0.046324
ENSG00000116670    1   11734537   11751707     72      15  351324       1.2844     0.099499
ENSG00000162490    1   11751786   11785914    109      20  351324     -0.60502      0.72742
ENSG00000177674    1   11796141   11814859     64      11  351324     -0.21025      0.58326
ENSG00000215910    1   11821844   11849642    155      11  351324       5.3767   3.7922e-08
ENSG00000177000    1   11845780   11866977     82      11  351324       7.2414   2.2204e-13
ENSG00000011021    1   11866207   11903201    206      16  351324       7.1674   3.8214e-13
ENSG00000175206    1   11905766   11908402     18       5  351324        4.368   6.2709e-06
ENSG00000120937    1   11917521   11918988      2       1  351324       1.0561      0.14546
ENSG00000116685    1   11979648   11986485     24       7  351324       4.4992   3.4109e-06
ENSG00000083444    1   11994262   12035595    141      17  351324       2.7792    0.0027244
ENSG00000116688    1   12040238   12073571    101      11  351324       3.0148    0.0012856
ENSG00000116691    1   12079523   12092102     25       6  351324      0.19183      0.42394
ENSG00000120949    1   12123434   12204264    221      41  351324       2.7145    0.0033183
ENSG00000028137    1   12227060   12269285    141      18  351324   -0.0091568      0.50365
ENSG00000048707    1   12290124   12572099    609      23  351324       1.5388     0.061926
ENSG00000162496    1   12627939   12677737    183      35  351324       1.0912       0.1376
ENSG00000204518    1   12704566   12727097     65       8  351324     -0.17103       0.5679
ENSG00000188984    1   12776118   12788726     42       6  351324      0.99135      0.16076
ENSG00000157330    1   12806163   12823847     52       9  351324      0.37406      0.35418
ENSG00000116726    1   12834984   12838049      9       3  351324       2.2045     0.013746
ENSG00000116721    1   12851546   12856777     11       5  351324       2.0813     0.018703
ENSG00000204513    1   12884468   12891264      1       1  351324        1.979     0.023908
ENSG00000179172    1   12907261   12908578      6       2  351324        1.187       0.1176
ENSG00000120952    1   12916941   12921764     29       6  351324       1.0161      0.15479
ENSG00000243073    1   12939045   12946025      4       1  351324     -0.11824      0.54706
ENSG00000204491    1   13474689   13477522      3       1  351324       1.5736     0.057784
ENSG00000204488    1   13495254   13498260      1       1  351324     -0.51306      0.69604
ENSG00000162494    1   13801445   13840543    176      37  351324      0.12551      0.45006
ENSG00000162493    1   13909960   13944452    136      31  351324      -1.6706       0.9526
ENSG00000116731    1   14026693   14151574    427      33  351324     -0.68902       0.7546
ENSG00000189337    1   14925200   15444539   2212     214  351324    -0.060501      0.52412
ENSG00000171729    1   15479028   15546976    375      28  351324      0.64019      0.26103
ENSG00000204464    1   15490840   15497813     27       7  351324      0.80913      0.20922
ENSG00000142621    1   15573768   15726779    555      60  351324       2.4527     0.007089
ENSG00000142634    1   15736391   15756839     77      24  351324       3.3548   0.00039707
ENSG00000162438    1   15764935   15775737     26      10  351324      -1.0331      0.84922
ENSG00000142615    1   15783223   15798586     67      11  351324      0.90176      0.18359
ENSG00000215704    1   15792404   15817895     95      16  351324     -0.21937      0.58682
ENSG00000132906    1   15817327   15853029    147      11  351324       1.3108     0.094957
ENSG00000116138    1   15853308   15918874    239      17  351324        1.013      0.15554
ENSG00000116771    1   15898848   15911605     63       7  351324       0.9763      0.16446
ENSG00000197312    1   15943995   15995539    128       8  351324      0.67038      0.25131
ENSG00000215695    1   15986364   15988217      3       2  351324      0.49739      0.30946
ENSG00000116786    1   16010827   16061264    171      16  351324      0.33315      0.36951
ENSG00000162461    1   16062900   16067891      9       4  351324     0.072991      0.47091
ENSG00000162460    1   16068917   16074477     24       5  351324      -1.8048      0.96445
ENSG00000162458    1   16083102   16113089     80      15  351324     -0.84383      0.80062
ENSG00000065526    1   16174359   16266955    201      26  351324       2.0392     0.020713
ENSG00000116809    1   16268364   16302627     70      18  351324       2.1341     0.016419
ENSG00000183888    1   16330731   16335302     18       7  351324       1.5261     0.063493
ENSG00000173641    1   16340523   16346089     46       5  351324      0.28924       0.3862
ENSG00000186510    1   16345370   16360545     93      13  351324      0.10254      0.45916
ENSG00000184908    1   16370272   16383803    132      15  351324       1.7958     0.036266
ENSG00000185519    1   16384264   16400127     90      13  351324       1.5986     0.054953
ENSG00000142627    1   16450832   16482582     71      19  351324       1.2683      0.10235
ENSG00000142632    1   16524349   16539104     63       8  351324       1.2883     0.098813
ENSG00000204377    1   16555368   16556038      3       1  351324       2.5321    0.0056695
ENSG00000132881    1   16558195   16563657     16       7  351324       1.7261     0.042166
ENSG00000037637    1   16573334   16678949    265      15  351324        1.569     0.058326
ENSG00000055070    1   16679070   16724640    123      17  351324       1.3442     0.089443
ENSG00000187144    1   16713612   16763919    160      29  351324      0.69788      0.24263
ENSG00000157191    1   16767167   16786573     55      15  351324        1.308     0.095437
ENSG00000058453    1   17066768   17299474    132      23  351324     -0.23658      0.59351
ENSG00000117122    1   17300997   17307330     20       5  351324       1.2179      0.11163
ENSG00000159363    1   17312453   17338423     60      13  351324       1.3732     0.084841
ENSG00000117118    1   17345217   17380665    128      14  351324        1.429     0.076501
ENSG00000117115    1   17393256   17445948    293      20  351324      0.56677      0.28544
ENSG00000142623    1   17531621   17572500    190      51  351324      0.50361      0.30727
ENSG00000142619    1   17575593   17610728    197      31  351324     0.023565       0.4906
ENSG00000159339    1   17634690   17690499    318      26  351324     -0.13236      0.55265
ENSG00000179051    1   17733256   17766220     92      17  351324       1.4073     0.079676
ENSG00000074964    1   17866330   18024369    458      59  351324      0.90532      0.18265
ENSG00000117148    1   18081808   18153558    238      29  351324      -1.0582      0.85502
ENSG00000117154    1   18434240   18704977   1134     140  351324      -1.1526      0.87547
ENSG00000179023    1   18807424   18812478     28       6  351324      0.45275      0.32536
ENSG00000009709    1   18957500   19075360    423      67  351324      0.85288      0.19686
ENSG00000179002    1   19166093   19186176    113      22  351324     -0.61993      0.73235
ENSG00000159423    1   19197926   19229275    161      26  351324      -1.1055      0.86552
ENSG00000169991    1   19230775   19283180    237      44  351324    -0.091891      0.53661
ENSG00000127481    1   19401000   19536770    338      24  351324       1.3143     0.094376
ENSG00000127463    1   19542158   19578046    127      17  351324      0.53054      0.29787
ENSG00000053372    1   19578033   19586622     58       9  351324      0.92998      0.17619
ENSG00000162482    1   19609052   19615744     28       5  351324    -0.033409      0.51333
ENSG00000053371    1   19630459   19638640     27      10  351324      0.51551       0.3031
ENSG00000040487    1   19638820   19655794     88      13  351324      0.65437      0.25644
ENSG00000077549    1   19665267   19812066    577      25  351324        1.257      0.10437
ENSG00000173436    1   19923477   19956314     86      16  351324      -1.8408      0.96718
ENSG00000158747    1   19967048   19984945     76      23  351324     -0.10254      0.54084
ENSG00000158748    1   19991780   20006055     52      11  351324      -1.4214       0.9224
ENSG00000162542    1   20008706   20126438    436      58  351324     -0.53708      0.70439
ENSG00000178828    1   20140523   20141771      7       4  351324       2.1435     0.016037
ENSG00000169914    1   20209006   20239438     82      15  351324      -0.6551       0.7438
ENSG00000188784    1   20246502   20250110     19       6  351324      -2.2809      0.98872
ENSG00000188257    1   20301925   20306932     21      11  351324      0.45107      0.32597
ENSG00000127472    1   20354672   20417683    227      28  351324      -1.4685      0.92902
ENSG00000117215    1   20438432   20446050     27      11  351324      -1.1227      0.86921
ENSG00000158786    1   20465819   20476879     26      12  351324       1.9643     0.024748
ENSG00000187980    1   20487746   20503917     59      13  351324      0.71925      0.23599
ENSG00000162543    1   20512578   20522541     12       5  351324     -0.06543      0.52608
ENSG00000158816    1   20617412   20681387    278      27  351324      0.11737      0.45328
ENSG00000162545    1   20808884   20812713      4       2  351324       1.7696     0.038401
ENSG00000090432    1   20825943   20834654     29      10  351324       1.4825     0.069108
ENSG00000183114    1   20878932   20881512      5       2  351324       -1.766       0.9613
ENSG00000158825    1   20915441   20945401    134      21  351324       4.1321   1.7975e-05
ENSG00000158828    1   20959948   20978004     79      12  351324       3.5216   0.00021445
ENSG00000244038    1   20978270   20988000     31       7  351324        2.303      0.01064
ENSG00000117245    1   20990507   21044510    229      54  351324        4.332    7.388e-06
ENSG00000189410    1   21046225   21059330     44      13  351324       2.8954    0.0018932
ENSG00000127483    1   21069154   21113816    115      20  351324       3.8745   5.3413e-05
ENSG00000075151    1   21132963   21503377    895      35  351324       4.8101   7.5415e-07
ENSG00000117298    1   21543740   21671997    399      46  351324       3.4714   0.00025885
ENSG00000142794    1   21766621   21811498    171      16  351324    -0.064385      0.52567
ENSG00000162551    1   21835858   21904905    337      33  351324      0.17574      0.43025
ENSG00000076864    1   21922708   21995801    297      45  351324     -0.38326      0.64923
ENSG00000090686    1   22004791   22110099    364      32  351324     -0.69473      0.75639
ENSG00000187942    1   22138758   22151714     46      19  351324      0.32483      0.37265
ENSG00000142798    1   22148738   22263790    431      47  351324       2.3978    0.0082462
ENSG00000219073    1   22303514   22325135    211      24  351324       1.0156      0.15491
ENSG00000142789    1   22328149   22339032     33       8  351324       2.0087     0.022287
ENSG00000070831    1   22379120   22419437    110      17  351324       -1.149      0.87471
ENSG00000162552    1   22443798   22470462    101      19  351324     -0.28974      0.61399
ENSG00000184677    1   22778344   22857650    185      25  351324      0.11606       0.4538
ENSG00000070886    1   22890057   22930087    184      28  351324      -0.5603      0.71236
ENSG00000173372    1   22962999   22966101      6       3  351324      0.65595      0.25593
ENSG00000159189    1   22970123   22974603     25       5  351324     -0.15341      0.56096
ENSG00000173369    1   22979255   22988031     29       6  351324     -0.87788         0.81
ENSG00000133216    1   23037332   23241818    531      61  351324     -0.52069      0.69871
ENSG00000215906    1   23279536   23291831     41      11  351324        3.889   5.0335e-05
ENSG00000227868    1   23337327   23342343      9       3  351324       2.3984    0.0082334
ENSG00000004487    1   23345941   23410182     91      13  351324        1.775     0.037949
ENSG00000169641    1   23410516   23504301    203      27  351324       2.6773    0.0037114
ENSG00000179546    1   23516993   23521222     10       3  351324       1.0497      0.14692
ENSG00000125944    1   23630264   23670829     54      12  351324       0.5556      0.28924
ENSG00000125945    1   23685941   23695935     29       6  351324      0.24315      0.40394
ENSG00000249087    1   23695490   23698332      3       2  351324      -0.9624      0.83208
ENSG00000204219    1   23707554   23751233    131      21  351324       2.1181     0.017083
ENSG00000088280    1   23755056   23811061    143      20  351324       4.4312   4.6845e-06
ENSG00000007968    1   23832922   23857712     57       9  351324       6.1094        5e-10
ENSG00000117318    1   23884409   23886285     10       4  351324        5.094    1.753e-07
ENSG00000197880    1   23907985   23967058    132      32  351324       1.0296      0.15161
ENSG00000142676    1   24018269   24022915     12       4  351324       1.8948     0.029058
ENSG00000011007    1   24069645   24088549     22      10  351324       4.0938   2.1219e-05
ENSG00000057757    1   24104895   24114722     10       5  351324       4.6038   2.0741e-06
ENSG00000011009    1   24117460   24122029      4       2  351324       2.2727     0.011522
ENSG00000117308    1   24122089   24127271      3       2  351324      0.30763      0.37918
ENSG00000117305    1   24128375   24165110     56       6  351324       5.0229   2.5455e-07
ENSG00000179163    1   24171567   24194784     55       7  351324       5.2309   8.4326e-08
ENSG00000188822    1   24197016   24285549    248      13  351324       4.6214   1.9054e-06
ENSG00000188529    1   24291294   24307417      4       2  351324       2.9291    0.0016995
ENSG00000142661    1   24382525   24438665    211      26  351324       3.4894    0.0002421
ENSG00000142677    1   24446261   24469611     73      16  351324     -0.46844      0.68027
ENSG00000185436    1   24480647   24514449    149      22  351324      0.66609      0.25268
ENSG00000158055    1   24645812   24690972    123      27  351324     -0.26311      0.60377
ENSG00000001460    1   24683489   24743424    181      21  351324     -0.84341       0.8005
ENSG00000001461    1   24742284   24799466    199      22  351324      0.26798      0.39436
ENSG00000117602    1   24829387   24867530    126      17  351324      0.22638      0.41045
ENSG00000184454    1   24882602   24935819    255      29  351324      0.80129      0.21148
ENSG00000133226    1   24958207   24999758     59      13  351324      -2.0211      0.97836
ENSG00000169504    1   25071848   25170815    135      19  351324       1.3593      0.08703
ENSG00000020633    1   25226002   25291612    170      36  351324        1.132      0.12881
ENSG00000117614    1   25549170   25558993     11       6  351324       1.2749      0.10117
ENSG00000117616    1   25568728   25664704     61      28  351324       5.9605   1.2577e-09
ENSG00000187010    1   25598884   25656936     18      11  351324       2.9516    0.0015806
ENSG00000183726    1   25664408   25688852     32       9  351324       6.8155   4.6977e-12
ENSG00000188672    1   25688740   25756683    107       8  351324        6.668   1.2963e-11
ENSG00000204178    1   25757388   25826700    132       9  351324       6.6101   1.9203e-11
ENSG00000157978    1   25870071   25895377     84      13  351324     0.079126      0.46847
ENSG00000117643    1   25943959   26112698    393      37  351324       1.5144     0.064958
ENSG00000162430    1   26126667   26144713     51       6  351324       2.0113     0.022146
ENSG00000117640    1   26145131   26159432     38       4  351324       1.8737     0.030489
ENSG00000127423    1   26158414   26185903     75       4  351324       1.9385     0.026283
ENSG00000182749    1   26187701   26197744      9       3  351324        1.523     0.063875
ENSG00000117632    1   26210672   26233482     33       7  351324       1.4108     0.079151
ENSG00000158006    1   26286258   26324648    104       9  351324       3.6709   0.00012087
ENSG00000158008    1   26346375   26362955     27       7  351324       2.9965    0.0013655
ENSG00000158014    1   26363743   26372624     20       3  351324       2.6479    0.0040496
ENSG00000158022    1   26377795   26394927     49       8  351324       1.7739     0.038038
ENSG00000175087    1   26437664   26452034     36       3  351324       1.5663     0.058639
ENSG00000197245    1   26485511   26489119     12       5  351324       5.0209   2.5714e-07
ENSG00000142684    1   26496362   26498551     10       3  351324       2.6287     0.004285
ENSG00000142675    1   26503894   26516377     33      10  351324       2.0853      0.01852
ENSG00000188782    1   26517052   26529459     70      11  351324       2.5647    0.0051639
ENSG00000130695    1   26560691   26605299    148      14  351324    -0.020163      0.50804
ENSG00000142669    1   26605667   26608007      6       3  351324       0.4242      0.33571
ENSG00000158062    1   26607819   26644854    139      12  351324    -0.046695      0.51862
ENSG00000169442    1   26644448   26647014     13       3  351324      0.63907      0.26139
ENSG00000176092    1   26648350   26680621    109      16  351324      0.75996      0.22364
ENSG00000176083    1   26688125   26701013     62      13  351324      0.16508      0.43444
ENSG00000131914    1   26737269   26756213     48      16  351324       6.1231   4.5892e-10
ENSG00000117682    1   26758773   26797785     76      21  351324       7.0008   1.2727e-12
ENSG00000198830    1   26798941   26802463      6       3  351324        3.797   7.3229e-05
ENSG00000117676    1   26856252   26901521    111      16  351324       7.2807   1.6609e-13
ENSG00000117713    1   27022524   27108595    141      12  351324       1.6367      0.05085
ENSG00000060642    1   27113963   27124889     16       5  351324       1.9802     0.023841
ENSG00000204160    1   27153201   27184093     55      10  351324       3.3144   0.00045917
ENSG00000175793    1   27189633   27190947      1       1  351324      0.71691      0.23672
ENSG00000142751    1   27202624   27216788     22       5  351324       2.2633      0.01181
ENSG00000198746    1   27216979   27226957     16       7  351324       2.7268    0.0031974
ENSG00000090273    1   27226729   27273353     78      13  351324        2.438    0.0073837
ENSG00000131910    1   27237980   27240457      6       3  351324       4.2102   1.2757e-05
ENSG00000175707    1   27276053   27286897     14       4  351324       1.1619      0.12264
ENSG00000253368    1   27320198   27327389      8       4  351324      0.87559      0.19063
ENSG00000158246    1   27331511   27339327     11       3  351324       1.9955     0.022997
ENSG00000090020    1   27425306   27493472     97      13  351324       1.3801     0.083785
ENSG00000142784    1   27561007   27635110    132      17  351324        3.352   0.00040112
ENSG00000186501    1   27648651   27662891     39      11  351324       2.5739    0.0050287
ENSG00000142765    1   27668513   27680421     34      11  351324       4.2038   1.3121e-05
ENSG00000142733    1   27681675   27693383     33      11  351324       1.2789      0.10047
ENSG00000142748    1   27695603   27701315     12       7  351324        2.709     0.003374
ENSG00000174950    1   27705666   27709870      5       2  351324        4.746   1.0376e-06
ENSG00000181773    1   27719148   27722318      4       2  351324       0.8564      0.19589
ENSG00000158195    1   27730730   27816669    162      14  351324       4.5216   3.0688e-06
ENSG00000126705    1   27860546   27930942     92      17  351324       2.8983     0.001876
ENSG00000000938    1   27938575   27961788     47       9  351324       1.0544      0.14585
ENSG00000126709    1   27992572   27998729     14       3  351324     -0.38701      0.65062
ENSG00000009780    1   28052490   28089633     82       6  351324      0.20268      0.41969
ENSG00000117758    1   28099694   28150963     73       8  351324      0.66075      0.25439
ENSG00000117751    1   28157289   28178187     36       8  351324      -1.1566      0.87628
ENSG00000130775    1   28199055   28213196     58      12  351324       1.9503     0.025568
ENSG00000117748    1   28218035   28241257     67       7  351324          1.9     0.028717
ENSG00000130768    1   28261504   28285668     83      13  351324       2.0865     0.018469
ENSG00000158156    1   28285973   28294607     27      11  351324       1.2294      0.10946
ENSG00000158161    1   28296855   28415207    331      28  351324       1.5721     0.057962
ENSG00000169403    1   28473677   28520447     82      23  351324       1.5444     0.061241
ENSG00000126698    1   28525967   28559536    104      15  351324      0.63886      0.26146
ENSG00000130770    1   28562620   28573417     46       5  351324      -0.1556      0.56183
ENSG00000130766    1   28586038   28609002     62      15  351324       2.1666     0.015132
ENSG00000130772    1   28655513   28662476     11       6  351324   -0.0086565      0.50345
ENSG00000204138    1   28696114   28826881    458      14  351324      0.87946      0.18958
ENSG00000180198    1   28832455   28865812     89      13  351324       1.5878     0.056166
ENSG00000180098    1   28879597   28905051     55      12  351324       0.9575      0.16916
ENSG00000120656    1   28915835   28969597     91      19  351324      0.22929      0.40932
ENSG00000188060    1   28918712   28921955      8       4  351324      -2.4988      0.99377
ENSG00000162419    1   28995244   29045865     84      10  351324       2.0397     0.020689
ENSG00000198492    1   29063133   29096287     71      13  351324       1.7763     0.037838
ENSG00000116329    1   29138654   29190208    189      24  351324       1.5392     0.061872
ENSG00000159023    1   29213603   29446553    528      28  351324     0.041939      0.48327
ENSG00000253304    1   29445940   29450447     13       5  351324      0.15972      0.43655
ENSG00000116350    1   29474255   29508499     76      18  351324      0.33132       0.3702
ENSG00000116353    1   29519385   29557454    106      19  351324      0.17979      0.42866
ENSG00000060656    1   29563028   29653325    265      33  351324       1.9844     0.023605
ENSG00000162510    1   31184124   31196434     37       4  351324       1.2111      0.11293
