GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000116254    1    6161853    6240183    330      37  459181       1.7383     0.041082
ENSG00000116251    1    6241329    6269449     75      15  459181        1.998     0.022858
ENSG00000158286    1    6265535    6281359     51       8  459181      0.49089      0.31175
ENSG00000116237    1    6281253    6296032     46       9  459181      0.33052       0.3705
ENSG00000173673    1    6304252    6305638      6       3  459181      0.57925      0.28121
ENSG00000158292    1    6307406    6321035     42       4  459181       0.1966      0.42207
ENSG00000097021    1    6324329    6454451    559      29  459181       1.1543       0.1242
ENSG00000069812    1    6472478    6484730     46       9  459181    -0.039137      0.51561
ENSG00000187017    1    6484848    6521430    121      14  459181     -0.20491      0.58118
ENSG00000215788    1    6521211    6526255     15       6  459181      0.83153      0.20284
ENSG00000171680    1    6526152    6580121    198      37  459181      0.72631      0.23383
ENSG00000162408    1    6581407    6614595    143       7  459181      0.28916      0.38623
ENSG00000173662    1    6615241    6639817     75      14  459181        1.318     0.093749
ENSG00000204859    1    6640061    6649340     16       8  459181       1.6129      0.05338
ENSG00000162413    1    6650784    6674667     61      17  459181     -0.37168      0.64494
ENSG00000116273    1    6673745    6684093     25       6  459181      -1.3818      0.91648
ENSG00000041988    1    6684926    6695646     37       8  459181      -1.1128      0.86711
ENSG00000007923    1    6694228    6761984    181      24  459181     -0.40759      0.65821
ENSG00000171735    1    6845384    7829766   3264     224  459181       1.5633      0.05899
ENSG00000049245    1    7831329    7841492     37      10  459181      0.97644      0.16442
ENSG00000049246    1    7844380    7905237    256      24  459181      0.44295       0.3289
ENSG00000049247    1    7903143    7913572     44      14  459181      0.43167      0.33299
ENSG00000049249    1    7979907    8000926     51       9  459181        1.712     0.043451
ENSG00000116288    1    8014351    8045565     76      14  459181       2.8444    0.0022249
ENSG00000116285    1    8064464    8086368     37       8  459181       2.6578    0.0039328
ENSG00000162426    1    8377886    8404227     90      14  459181      0.10482      0.45826
ENSG00000142599    1    8412457    8877702    878      32  459181     -0.86043      0.80522
ENSG00000074800    1    8921061    8939308     32       7  459181      0.23052      0.40884
ENSG00000131686    1    9005926    9035151    145      30  459181     -0.70374       0.7592
ENSG00000197241    1    9063359    9086404     90      24  459181      0.64941      0.25804
ENSG00000142583    1    9095166    9148537    241      33  459181     -0.27145      0.60698
ENSG00000180758    1    9160364    9189229     96      16  459181      0.70324      0.24095
ENSG00000049239    1    9294834    9331396    120      23  459181       1.6415     0.050351
ENSG00000171621    1    9352939    9429591    415      65  459181      0.17742      0.42959
ENSG00000171612    1    9599541    9645237     79      14  459181      -1.0114      0.84409
ENSG00000188807    1    9648932    9674935     52      11  459181     -0.85346       0.8033
ENSG00000171608    1    9711790    9789172    201      42  459181      0.41228      0.34007
ENSG00000179840    1    9712668    9714644      6       3  459181     -0.56216        0.713
ENSG00000171603    1    9789084    9884584    202      29  459181    -0.062568      0.52494
ENSG00000178585    1    9908334    9970394    131      23  459181      0.78787      0.21539
ENSG00000162441    1    9982173   10003465     61      14  459181       1.0492      0.14703
ENSG00000173614    1   10003486   10045559    106      18  459181      0.31957      0.37465
ENSG00000162444    1   10057264   10076078     49       7  459181      -0.5536      0.71007
ENSG00000130939    1   10092890   10241297    434      28  459181    -0.017108      0.50682
ENSG00000054523    1   10270863   10441661    603      19  459181      0.83851      0.20087
ENSG00000142657    1   10458649   10480201     58      10  459181        1.256      0.10456
ENSG00000175279    1   10490159   10512210     72      10  459181       3.9989   3.1813e-05
ENSG00000241563    1   10509776   10511959      4       2  459181       4.0846   2.2076e-05
ENSG00000160049    1   10516579   10532583     34      10  459181       2.8586    0.0021275
ENSG00000142655    1   10532345   10690815    467      37  459181       2.8166    0.0024266
ENSG00000130940    1   10696661   10856707    492      72  459181       4.9044   4.6852e-07
ENSG00000175262    1   11006528   11042094    132      18  459181       1.2748      0.10118
ENSG00000120948    1   11072414   11085796     26       5  459181      0.27799      0.39051
ENSG00000009724    1   11086580   11107290     69      10  459181       0.6144      0.26947
ENSG00000116649    1   11114641   11120081      9       3  459181      0.30483      0.38025
ENSG00000171824    1   11126675   11159938    108       7  459181      0.48376      0.31428
ENSG00000198793    1   11166592   11322564    374      14  459181      0.41928      0.33751
ENSG00000171819    1   11249398   11256038     17       4  459181    -0.033344       0.5133
ENSG00000120942    1   11333263   11356106     39       6  459181       -1.016       0.8452
ENSG00000204624    1   11539223   11597641    172      19  459181       2.8337    0.0023003
ENSG00000116661    1   11708424   11715842     24      12  459181     0.084041      0.46651
ENSG00000132879    1   11714432   11723384     32      11  459181      0.39154       0.3477
ENSG00000116663    1   11724181   11734411     46      12  459181      0.76924      0.22088
ENSG00000116670    1   11734537   11751707     72      15  459181      0.36048      0.35924
ENSG00000162490    1   11751786   11785914    111      20  459181      -0.7216      0.76473
ENSG00000177674    1   11796141   11814859     64      11  459181       1.6474     0.049743
ENSG00000215910    1   11821844   11849642    155      11  459181      0.46597      0.32062
ENSG00000177000    1   11845780   11866977     82      11  459181       1.1179      0.13181
ENSG00000011021    1   11866207   11903201    206      16  459181      0.91459       0.1802
ENSG00000175206    1   11905766   11908402     18       5  459181       1.9624      0.02486
ENSG00000120937    1   11917521   11918988      2       1  459181     0.060636      0.47582
ENSG00000116685    1   11979648   11986485     24       7  459181       3.0747    0.0010537
ENSG00000083444    1   11994262   12035595    145      18  459181       4.5757   2.3737e-06
ENSG00000116688    1   12040238   12073571    101      11  459181       2.4257    0.0076384
ENSG00000116691    1   12079523   12092102     25       6  459181     0.094346      0.46242
ENSG00000120949    1   12123434   12204264    222      42  459181        1.159      0.12322
ENSG00000028137    1   12227060   12269285    142      18  459181      -1.3845      0.91689
ENSG00000048707    1   12290124   12572099    610      24  459181       1.8066     0.035415
ENSG00000162496    1   12627939   12677737    184      35  459181      -1.1213      0.86892
ENSG00000204518    1   12704566   12727097     66       8  459181      -1.5554      0.94007
ENSG00000188984    1   12776118   12788726     42       6  459181      0.70192      0.24136
ENSG00000157330    1   12806163   12823847     52       9  459181       1.4697     0.070823
ENSG00000116726    1   12834984   12838049      9       3  459181      0.57409      0.28295
ENSG00000116721    1   12851546   12856777     17       7  459181      -0.9848      0.83764
ENSG00000204513    1   12884468   12891264      1       1  459181      -1.2878       0.9011
ENSG00000179172    1   12907261   12908578      7       3  459181      0.54824      0.29176
ENSG00000120952    1   12916941   12921764     45       6  459181     -0.86734      0.80712
ENSG00000243073    1   12939045   12946025      8       2  459181     -0.98802      0.83843
ENSG00000232423    1   12998181   13117751      3       1  459181     -0.72037      0.76435
ENSG00000204501    1   13421176   13428191      1       1  459181      -1.1973       0.8844
ENSG00000204491    1   13474689   13477522      3       1  459181      -1.3247      0.90736
ENSG00000204488    1   13495254   13498260      1       1  459181      -1.2181       0.8884
ENSG00000162494    1   13801445   13840543    179      37  459181     -0.81665      0.79294
ENSG00000162493    1   13909960   13944452    139      32  459181     -0.30769      0.62084
ENSG00000116731    1   14026693   14151574    434      35  459181      0.60824      0.27151
ENSG00000189337    1   14925200   15444539   2221     212  459181     -0.65945       0.7452
ENSG00000171729    1   15479028   15546976    375      28  459181    -0.092223      0.53674
ENSG00000204464    1   15490840   15497813     27       7  459181      0.62721      0.26526
ENSG00000142621    1   15573768   15726779    580      65  459181       1.7623     0.039011
ENSG00000142634    1   15736391   15756839     80      25  459181      0.86565      0.19334
ENSG00000162438    1   15764935   15775737     32      12  459181       0.3632      0.35823
ENSG00000142615    1   15783223   15798586     69      12  459181       0.2515      0.40071
ENSG00000215704    1   15792404   15817895     95      16  459181       2.7279    0.0031867
ENSG00000132906    1   15817327   15853029    147      11  459181       1.9201      0.02742
ENSG00000116138    1   15853308   15918874    242      17  459181       1.7273     0.042059
ENSG00000116771    1   15898848   15911605     63       7  459181       1.3562      0.08751
ENSG00000197312    1   15943995   15995539    130       8  459181       1.8155     0.034727
ENSG00000215695    1   15986364   15988217      3       2  459181       1.2931     0.097983
ENSG00000116786    1   16010827   16061264    173      17  459181       1.6926     0.045266
ENSG00000162461    1   16062900   16067891      9       4  459181       3.0842    0.0010204
ENSG00000162460    1   16068917   16074477     24       5  459181       2.4276     0.007599
ENSG00000162458    1   16083102   16113089     80      15  459181       1.1639      0.12223
ENSG00000065526    1   16174359   16266955    203      27  459181       1.3491     0.088646
ENSG00000116809    1   16268364   16302627     70      18  459181       2.4678    0.0067965
ENSG00000183888    1   16330731   16335302     18       7  459181       2.1515     0.015717
ENSG00000173641    1   16340523   16346089     46       5  459181       1.7146     0.043206
ENSG00000186510    1   16345370   16360545     93      13  459181       1.9314     0.026719
ENSG00000184908    1   16370272   16383803    132      15  459181       1.4224     0.077456
ENSG00000185519    1   16384264   16400127     90      13  459181       1.3747      0.08461
ENSG00000142627    1   16450832   16482582     73      19  459181       5.7328   4.9388e-09
ENSG00000142632    1   16524349   16539104     64       8  459181        5.767   4.0358e-09
ENSG00000204377    1   16555368   16556038      3       1  459181       3.3355   0.00042578
ENSG00000132881    1   16558195   16563657     16       7  459181       5.2952   5.9454e-08
ENSG00000037637    1   16573334   16678949    268      15  459181       4.3162   7.9356e-06
ENSG00000055070    1   16679070   16724640    124      17  459181       3.8372   6.2215e-05
ENSG00000187144    1   16713612   16763919    160      29  459181        3.273     0.000532
ENSG00000157191    1   16767167   16786573     55      15  459181      0.29125      0.38543
ENSG00000058453    1   17066768   17299474    329      23  459181     -0.11649      0.54637
ENSG00000117122    1   17300997   17307330     20       5  459181       2.0266     0.021352
ENSG00000159363    1   17312453   17338423     60      13  459181        1.498      0.06707
ENSG00000117118    1   17345217   17380665    128      14  459181      0.87688      0.19028
ENSG00000117115    1   17393256   17445948    299      21  459181      0.40175      0.34393
ENSG00000142623    1   17531621   17572500    192      52  459181       1.2902     0.098483
ENSG00000142619    1   17575593   17610728    198      31  459181       1.5963     0.055205
ENSG00000159339    1   17634690   17690499    319      27  459181      -0.4224      0.66363
ENSG00000179051    1   17733256   17766220     94      18  459181     -0.71247      0.76191
ENSG00000074964    1   17866330   18024369    461      60  459181      0.76524      0.22206
ENSG00000117148    1   18081808   18153558    239      29  459181     -0.49526      0.68979
ENSG00000117154    1   18434240   18704977   1148     142  459181      0.87963      0.18953
ENSG00000179023    1   18807424   18812478     28       6  459181        3.538   0.00020159
ENSG00000009709    1   18957500   19075360    422      67  459181      0.78285      0.21686
ENSG00000179002    1   19166093   19186176    113      22  459181       1.3435     0.089559
ENSG00000159423    1   19197926   19229275    161      26  459181      0.41406      0.33942
ENSG00000169991    1   19230775   19283180    238      44  459181     -0.26431      0.60423
ENSG00000127481    1   19401000   19536770    340      25  459181      0.84669      0.19858
ENSG00000127463    1   19542158   19578046    126      17  459181      0.75465      0.22523
ENSG00000053372    1   19578033   19586622     58       9  459181     -0.73048      0.76745
ENSG00000162482    1   19609052   19615744     28       5  459181     -0.58863      0.72195
ENSG00000053371    1   19630459   19638640     27      10  459181     -0.14407      0.55728
ENSG00000040487    1   19638820   19655794     88      13  459181       1.7971     0.036157
ENSG00000077549    1   19665267   19812066    579      26  459181       1.6767     0.046798
ENSG00000173436    1   19923477   19956314     86      16  459181      0.30068      0.38183
ENSG00000158747    1   19967048   19984945     76      23  459181     -0.45708      0.67619
ENSG00000158748    1   19991780   20006055     53      11  459181      0.09453      0.46234
ENSG00000162542    1   20008706   20126438    440      58  459181      0.71405       0.2376
ENSG00000178828    1   20140523   20141771      7       4  459181       2.3996    0.0082071
ENSG00000169914    1   20209006   20239438     82      15  459181     -0.89995      0.81593
ENSG00000188784    1   20246502   20250110     19       6  459181       0.7863      0.21584
ENSG00000188257    1   20301925   20306932     21      11  459181    -0.016637      0.50664
ENSG00000127472    1   20354672   20417683    227      28  459181       -1.021      0.84638
ENSG00000117215    1   20438432   20446050     27      11  459181       1.9131     0.027865
ENSG00000158786    1   20465819   20476879     26      12  459181      0.90239      0.18342
ENSG00000187980    1   20487746   20503917     59      13  459181     -0.11926      0.54747
ENSG00000162543    1   20512578   20522541     12       5  459181      -1.0247      0.84726
ENSG00000158816    1   20617412   20681387    278      27  459181       2.8437    0.0022295
ENSG00000162545    1   20808884   20812713      4       2  459181      0.48227      0.31481
ENSG00000090432    1   20825943   20834654     29      10  459181     -0.28837      0.61347
ENSG00000183114    1   20878932   20881512      5       2  459181    -0.086282      0.53438
ENSG00000158825    1   20915441   20945401    134      21  459181      0.73073      0.23247
ENSG00000158828    1   20959948   20978004     80      12  459181       0.5464       0.2924
ENSG00000244038    1   20978270   20988000     31       7  459181       1.0819      0.13966
ENSG00000117245    1   20990507   21044510    242      53  459181      0.98466       0.1624
ENSG00000189410    1   21046225   21059330     44      13  459181       1.7617     0.039062
ENSG00000127483    1   21069154   21113816    116      20  459181      0.52326       0.3004
ENSG00000075151    1   21132963   21503377    906      35  459181      0.80954       0.2091
ENSG00000117298    1   21543740   21671997    405      45  459181       1.4569     0.072578
ENSG00000142794    1   21766621   21811498    171      16  459181     -0.28375       0.6117
ENSG00000162551    1   21835858   21904905    338      33  459181    -0.046845      0.51868
ENSG00000076864    1   21922708   21995801    299      43  459181      0.25292      0.40016
ENSG00000090686    1   22004791   22110099    365      31  459181      0.94055      0.17347
ENSG00000187942    1   22138758   22151714     48      20  459181      0.71048       0.2387
ENSG00000142798    1   22148738   22263790    438      47  459181        1.049       0.1471
ENSG00000219073    1   22303514   22325135    240      25  459181      0.57616      0.28225
ENSG00000142789    1   22328149   22339032     69      13  459181      -1.2476      0.89391
ENSG00000070831    1   22379120   22419437    110      17  459181      -1.6158      0.94694
ENSG00000162552    1   22443798   22470462    101      19  459181      0.14541      0.44219
ENSG00000184677    1   22778344   22857650    187      25  459181     -0.25398      0.60024
ENSG00000070886    1   22890057   22930087    185      28  459181       1.3209     0.093267
ENSG00000173372    1   22962999   22966101      6       3  459181       1.2504      0.10558
ENSG00000159189    1   22970123   22974603     26       6  459181     -0.54551       0.7073
ENSG00000173369    1   22979255   22988031     31       7  459181      0.38728      0.34928
ENSG00000133216    1   23037332   23241818    536      64  459181      0.89925      0.18426
ENSG00000215906    1   23279536   23291831     41      11  459181       1.2481      0.10601
ENSG00000227868    1   23337327   23342343      9       3  459181       3.3681   0.00037842
ENSG00000004487    1   23345941   23410182     91      13  459181       3.5043   0.00022895
ENSG00000169641    1   23410516   23504301    203      27  459181       3.4968   0.00023547
ENSG00000179546    1   23516993   23521222     10       3  459181       3.8821   5.1784e-05
ENSG00000125944    1   23630264   23670829     54      12  459181      0.91576       0.1799
ENSG00000125945    1   23685941   23695935     29       6  459181       0.3494       0.3634
ENSG00000249087    1   23695490   23698332      3       2  459181      -1.9224      0.97272
ENSG00000204219    1   23707554   23751233    132      21  459181       1.4058     0.079891
ENSG00000088280    1   23755056   23811061    143      20  459181        3.558   0.00018681
ENSG00000007968    1   23832922   23857712     58       9  459181      0.38911       0.3486
ENSG00000117318    1   23884409   23886285     10       4  459181       3.0155    0.0012826
ENSG00000197880    1   23907985   23967058    132      32  459181       2.6429    0.0041101
ENSG00000142676    1   24018269   24022915     12       4  459181      0.82339      0.20514
ENSG00000011007    1   24069645   24088549     22      10  459181       4.3623   6.4358e-06
ENSG00000057757    1   24104895   24114722     10       5  459181       2.3249     0.010038
ENSG00000011009    1   24117460   24122029      4       2  459181       2.3641    0.0090371
ENSG00000117308    1   24122089   24127271      3       2  459181      0.27036      0.39344
ENSG00000117305    1   24128375   24165110     56       6  459181       2.2418     0.012486
ENSG00000179163    1   24171567   24194784     55       7  459181       3.7518   8.7789e-05
ENSG00000188822    1   24197016   24285549    250      13  459181       2.0995     0.017888
ENSG00000188529    1   24291294   24307417      4       2  459181       2.2149     0.013384
ENSG00000142661    1   24382525   24438665    214      27  459181     0.031676      0.48737
ENSG00000142677    1   24446261   24469611     80      18  459181       2.0683     0.019305
ENSG00000185436    1   24480647   24514449    170      27  459181      0.59471      0.27602
ENSG00000158055    1   24645812   24690972    125      28  459181     -0.42617      0.66501
ENSG00000001460    1   24683489   24743424    181      21  459181     -0.54532      0.70723
ENSG00000001461    1   24742284   24799466    199      22  459181     -0.58794      0.72171
ENSG00000117602    1   24829387   24867530    129      18  459181       1.0608      0.14439
ENSG00000184454    1   24882602   24935819    255      29  459181       1.8882     0.029498
ENSG00000133226    1   24958207   24999758     59      13  459181     0.032087       0.4872
ENSG00000169504    1   25071848   25170815    135      19  459181       1.4714     0.070594
ENSG00000020633    1   25226002   25291612    172      37  459181       2.0581      0.01979
ENSG00000117614    1   25549170   25558993     11       6  459181       1.2925     0.098088
ENSG00000117616    1   25568728   25664704     76      27  459181       7.2544   2.0178e-13
ENSG00000187010    1   25598884   25656936     31      10  459181       2.3949    0.0083115
ENSG00000183726    1   25664408   25688852     32       9  459181       7.8215    2.609e-15
ENSG00000188672    1   25688740   25756683    121      10  459181       6.1094        5e-10
ENSG00000204178    1   25757388   25826700    147      11  459181       6.1094        5e-10
ENSG00000157978    1   25870071   25895377     84      13  459181       1.9166     0.027646
ENSG00000117643    1   25943959   26112698    428      37  459181       5.4744   2.1946e-08
ENSG00000162430    1   26126667   26144713     51       6  459181       3.0366    0.0011963
ENSG00000117640    1   26145131   26159432     38       4  459181       2.5624    0.0051976
ENSG00000127423    1   26158414   26185903     75       4  459181       2.5647    0.0051629
ENSG00000182749    1   26187701   26197744      9       3  459181       0.5979      0.27495
ENSG00000117632    1   26210672   26233482     33       7  459181       2.1538     0.015628
ENSG00000158006    1   26286258   26324648    104       9  459181       3.5112   0.00022305
ENSG00000158008    1   26346375   26362955     29       8  459181       3.9632   3.6969e-05
ENSG00000158014    1   26363743   26372624     21       4  459181       3.8866   5.0834e-05
ENSG00000158022    1   26377795   26394927     49       8  459181       4.7452   1.0414e-06
ENSG00000175087    1   26437664   26452034     35       3  459181         3.85   5.9067e-05
ENSG00000197245    1   26485511   26489119     12       5  459181      0.76331      0.22264
ENSG00000142684    1   26496362   26498551     10       3  459181       1.5334     0.062587
ENSG00000142675    1   26503894   26516377     33      10  459181       2.1023     0.017765
ENSG00000188782    1   26517052   26529459     70      11  459181       2.6762    0.0037228
ENSG00000130695    1   26560691   26605299    149      14  459181        1.342     0.089797
ENSG00000142669    1   26605667   26608007      6       3  459181       2.6492    0.0040336
ENSG00000158062    1   26607819   26644854    139      12  459181       1.0293      0.15167
ENSG00000169442    1   26644448   26647014     13       3  459181       1.1247      0.13035
ENSG00000176092    1   26648350   26680621    111      16  459181      0.59456      0.27607
ENSG00000176083    1   26688125   26701013     62      13  459181        2.118     0.017087
ENSG00000131914    1   26737269   26756213     48      16  459181       3.7326    9.475e-05
ENSG00000117682    1   26758773   26797785     76      21  459181       5.2897   6.1254e-08
ENSG00000198830    1   26798941   26802463      6       3  459181       2.4888    0.0064093
ENSG00000117676    1   26856252   26901521    112      16  459181       3.9507    3.896e-05
ENSG00000117713    1   27022524   27108595    140      12  459181       7.5209     2.72e-14
ENSG00000060642    1   27113963   27124889     16       5  459181       7.3034   1.4028e-13
ENSG00000204160    1   27153201   27184093     55      10  459181       7.2764   1.7147e-13
ENSG00000175793    1   27189633   27190947      1       1  459181      -2.1272       0.9833
ENSG00000142751    1   27202624   27216788     22       5  459181        7.158   4.0934e-13
ENSG00000198746    1   27216979   27226957     16       7  459181       7.3046     1.39e-13
ENSG00000090273    1   27226729   27273353     78      13  459181       6.1094        5e-10
ENSG00000131910    1   27237980   27240457      6       3  459181       5.5112   1.7821e-08
ENSG00000175707    1   27276053   27286897     14       4  459181       7.2509   2.0706e-13
ENSG00000253368    1   27320198   27327389      8       4  459181     0.079923      0.46815
ENSG00000158246    1   27331511   27339327     11       3  459181     -0.20106      0.57967
ENSG00000090020    1   27425306   27493472     97      13  459181      0.28613      0.38739
ENSG00000142784    1   27561007   27635110    132      17  459181    -0.030635      0.51222
ENSG00000186501    1   27648651   27662891     40      12  459181       0.4574      0.32369
ENSG00000142765    1   27668513   27680421     35      12  459181       1.6888     0.045633
ENSG00000142733    1   27681675   27693383     33      11  459181       2.2931     0.010922
ENSG00000142748    1   27695603   27701315     13       8  459181       3.8498   5.9101e-05
ENSG00000174950    1   27705666   27709870      5       2  459181       1.8609     0.031379
ENSG00000181773    1   27719148   27722318      4       2  459181      -1.6064      0.94591
ENSG00000158195    1   27730730   27816669    169      15  459181       1.9677     0.024553
ENSG00000126705    1   27860546   27930942     92      17  459181       2.2762     0.011418
ENSG00000000938    1   27938575   27961788     47       9  459181        1.595      0.05536
ENSG00000126709    1   27992572   27998729     18       4  459181     0.083786      0.46661
ENSG00000009780    1   28052490   28089633     82       6  459181      0.70617      0.24004
ENSG00000117758    1   28099694   28150963     74       9  459181      0.60382      0.27298
ENSG00000117751    1   28157289   28178187     36       8  459181    -0.045922      0.51831
ENSG00000130775    1   28199055   28213196     58      12  459181       1.7252     0.042249
ENSG00000117748    1   28218035   28241257     68       7  459181      0.97474      0.16484
ENSG00000130768    1   28261504   28285668     88      14  459181      0.64839      0.25837
ENSG00000158156    1   28285973   28294607     27      11  459181     0.023351      0.49069
ENSG00000158161    1   28296855   28415207    353      29  459181        1.101      0.13546
ENSG00000169403    1   28473677   28520447     83      24  459181        1.665     0.047958
ENSG00000126698    1   28525967   28559536    104      15  459181       1.7039       0.0442
ENSG00000130770    1   28562620   28573417     47       5  459181      0.97385      0.16507
ENSG00000130766    1   28586038   28609002     62      15  459181       2.5797    0.0049443
ENSG00000130772    1   28655513   28662476     11       6  459181      0.67773      0.24897
ENSG00000204138    1   28696114   28826881    460      16  459181       1.3266     0.092313
ENSG00000180198    1   28832455   28865812     89      13  459181       1.2742       0.1013
ENSG00000180098    1   28879597   28905051     55      12  459181        2.338    0.0096929
ENSG00000120656    1   28915835   28969597     92      19  459181       2.2907     0.010991
ENSG00000188060    1   28918712   28921955      9       5  459181       3.2468   0.00058356
ENSG00000162419    1   28995244   29045865     85      11  459181      0.55255      0.29029
ENSG00000198492    1   29063133   29096287     71      13  459181      0.24441      0.40346
ENSG00000116329    1   29138654   29190208    200      26  459181       1.2946     0.097732
ENSG00000159023    1   29213603   29446553    550      31  459181       2.8728    0.0020342
ENSG00000253304    1   29445940   29450447     15       6  459181       1.7009     0.044477
ENSG00000116350    1   29474255   29508499     79      19  459181       3.1763   0.00074591
