GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000171735    1    6845384    7829766   3264     224  422405       2.6204    0.0043917
ENSG00000049245    1    7831329    7841492     37      10  422405       0.8014      0.21145
ENSG00000049246    1    7844380    7905237    256      24  422405       1.2778      0.10065
ENSG00000049247    1    7903143    7913572     44      14  422405      0.25715      0.39853
ENSG00000049249    1    7979907    8000926     51       9  422405      0.76417      0.22238
ENSG00000116288    1    8014351    8045565     76      14  422405       0.8795      0.18957
ENSG00000116285    1    8064464    8086368     37       8  422405      0.57869       0.2814
ENSG00000162426    1    8377886    8404227     90      14  422405       1.2451      0.10654
ENSG00000142599    1    8412457    8877702    878      32  422405       1.4621     0.071851
ENSG00000074800    1    8921061    8939308     32       7  422405        1.717     0.042985
ENSG00000131686    1    9005926    9035151    145      30  422405     0.074594      0.47027
ENSG00000197241    1    9063359    9086404     90      24  422405       0.1582      0.43715
ENSG00000142583    1    9095166    9148537    241      33  422405      0.97677      0.16434
ENSG00000180758    1    9160364    9189229     96      16  422405       1.6955     0.044987
ENSG00000049239    1    9294834    9331396    120      23  422405        2.832    0.0023128
ENSG00000171621    1    9352939    9429591    415      65  422405       1.7245     0.042307
ENSG00000171612    1    9599541    9645237     79      14  422405       2.4533    0.0070776
ENSG00000188807    1    9648932    9674935     52      11  422405       2.2965     0.010823
ENSG00000171608    1    9711790    9789172    201      42  422405     0.019383      0.49227
ENSG00000179840    1    9712668    9714644      6       3  422405       1.6815     0.046332
ENSG00000171603    1    9789084    9884584    202      29  422405      0.44379       0.3286
ENSG00000178585    1    9908334    9970394    131      23  422405       1.9873     0.023443
ENSG00000162441    1    9982173   10003465     61      14  422405       2.9942    0.0013759
ENSG00000173614    1   10003486   10045559    106      18  422405       2.8563    0.0021434
ENSG00000162444    1   10057264   10076078     49       7  422405       2.3453    0.0095054
ENSG00000130939    1   10092890   10241297    434      28  422405       2.6043    0.0046033
ENSG00000054523    1   10270863   10441661    603      19  422405       2.2899     0.011012
ENSG00000142657    1   10458649   10480201     58      10  422405       1.6401     0.050494
ENSG00000175279    1   10490159   10512210     72      10  422405      0.91332      0.18054
ENSG00000241563    1   10509776   10511959      4       2  422405      0.76931      0.22085
ENSG00000160049    1   10516579   10532583     34      10  422405       1.7331     0.041541
ENSG00000142655    1   10532345   10690815    467      37  422405       2.0031     0.022584
ENSG00000130940    1   10696661   10856707    492      72  422405       1.5649     0.058799
ENSG00000175262    1   11006528   11042094    132      18  422405       1.3317     0.091487
ENSG00000120948    1   11072414   11085796     26       5  422405       2.1838     0.014488
ENSG00000009724    1   11086580   11107290     69      10  422405        2.324     0.010063
ENSG00000116649    1   11114641   11120081      9       3  422405       1.9171     0.027612
ENSG00000171824    1   11126675   11159938    108       7  422405       1.8144     0.034804
ENSG00000198793    1   11166592   11322564    374      14  422405       2.8198    0.0024029
ENSG00000171819    1   11249398   11256038     17       4  422405       1.9115     0.027971
ENSG00000120942    1   11333263   11356106     39       6  422405         2.35    0.0093861
ENSG00000204624    1   11539223   11597641    172      19  422405     -0.18118      0.57189
ENSG00000116661    1   11708424   11715842     24      12  422405      0.83748      0.20116
ENSG00000132879    1   11714432   11723384     32      11  422405      0.84478      0.19912
ENSG00000116663    1   11724181   11734411     46      12  422405       1.3455     0.089225
ENSG00000116670    1   11734537   11751707     72      15  422405      0.70653      0.23993
ENSG00000162490    1   11751786   11785914    111      20  422405     -0.25856      0.60201
ENSG00000177674    1   11796141   11814859     64      11  422405      0.60649       0.2721
ENSG00000215910    1   11821844   11849642    155      11  422405      0.52292      0.30052
ENSG00000177000    1   11845780   11866977     82      11  422405      0.88686      0.18758
ENSG00000011021    1   11866207   11903201    206      16  422405        1.102      0.13524
ENSG00000175206    1   11905766   11908402     18       5  422405       1.2164      0.11191
ENSG00000120937    1   11917521   11918988      2       1  422405       1.6069      0.05404
ENSG00000116685    1   11979648   11986485     24       7  422405      0.72835       0.2332
ENSG00000083444    1   11994262   12035595    145      18  422405       1.7064     0.043967
ENSG00000116688    1   12040238   12073571    101      11  422405       3.2888   0.00050299
ENSG00000116691    1   12079523   12092102     25       6  422405        3.093   0.00099082
ENSG00000120949    1   12123434   12204264    222      42  422405        2.101     0.017822
ENSG00000028137    1   12227060   12269285    142      18  422405       2.0322     0.021068
ENSG00000048707    1   12290124   12572099    610      24  422405       1.9081      0.02819
ENSG00000162496    1   12627939   12677737    184      35  422405       1.7436     0.040611
ENSG00000204518    1   12704566   12727097     66       8  422405      0.63064      0.26414
ENSG00000188984    1   12776118   12788726     42       6  422405     0.011202      0.49553
ENSG00000157330    1   12806163   12823847     52       9  422405       1.3751     0.084548
ENSG00000116726    1   12834984   12838049      9       3  422405       3.1594   0.00079047
ENSG00000116721    1   12851546   12856777     17       7  422405       3.6956   0.00010971
ENSG00000204513    1   12884468   12891264      1       1  422405       2.5392     0.005555
ENSG00000179172    1   12907261   12908578      7       3  422405     -0.66153      0.74586
ENSG00000120952    1   12916941   12921764     45       6  422405       1.0798      0.14011
ENSG00000243073    1   12939045   12946025      8       2  422405     -0.36734      0.64332
ENSG00000232423    1   12998181   13117751      3       1  422405     -0.15347      0.56099
ENSG00000204501    1   13421176   13428191      1       1  422405     -0.66445       0.7468
ENSG00000204491    1   13474689   13477522      3       1  422405     -0.80497      0.78958
ENSG00000204488    1   13495254   13498260      1       1  422405     -0.55689       0.7112
ENSG00000162494    1   13801445   13840543    179      37  422405       1.9664     0.024624
ENSG00000162493    1   13909960   13944452    139      32  422405       1.2155      0.11209
ENSG00000116731    1   14026693   14151574    434      35  422405       1.5101     0.065512
ENSG00000189337    1   14925200   15444539   2221     212  422405       4.5804   2.3199e-06
ENSG00000171729    1   15479028   15546976    375      28  422405       1.9279     0.026936
ENSG00000204464    1   15490840   15497813     27       7  422405       3.7912   7.4954e-05
ENSG00000142621    1   15573768   15726779    580      65  422405       1.6916     0.045359
ENSG00000142634    1   15736391   15756839     80      25  422405       1.9926     0.023153
ENSG00000162438    1   15764935   15775737     32      12  422405        1.669     0.047557
ENSG00000142615    1   15783223   15798586     69      12  422405        2.058     0.019795
ENSG00000215704    1   15792404   15817895     95      16  422405       2.7973    0.0025766
ENSG00000132906    1   15817327   15853029    147      11  422405       2.2898     0.011016
ENSG00000116138    1   15853308   15918874    242      17  422405       2.7614     0.002878
ENSG00000116771    1   15898848   15911605     63       7  422405        2.988    0.0014041
ENSG00000197312    1   15943995   15995539    130       8  422405       2.7783    0.0027318
ENSG00000215695    1   15986364   15988217      3       2  422405       3.1194   0.00090606
ENSG00000116786    1   16010827   16061264    173      17  422405       2.9366    0.0016593
ENSG00000162461    1   16062900   16067891      9       4  422405       3.1975   0.00069309
ENSG00000162460    1   16068917   16074477     24       5  422405        2.063     0.019556
ENSG00000162458    1   16083102   16113089     80      15  422405       1.2235      0.11058
ENSG00000065526    1   16174359   16266955    203      27  422405      0.50554      0.30659
ENSG00000116809    1   16268364   16302627     70      18  422405      0.62104      0.26729
ENSG00000183888    1   16330731   16335302     18       7  422405      0.85538      0.19617
ENSG00000173641    1   16340523   16346089     46       5  422405      0.51089      0.30471
ENSG00000186510    1   16345370   16360545     93      13  422405     -0.18275       0.5725
ENSG00000184908    1   16370272   16383803    132      15  422405      -1.0861      0.86129
ENSG00000185519    1   16384264   16400127     90      13  422405      0.11837      0.45289
ENSG00000142627    1   16450832   16482582     73      19  422405       1.3536     0.087924
ENSG00000142632    1   16524349   16539104     64       8  422405       1.3849      0.08304
ENSG00000204377    1   16555368   16556038      3       1  422405        2.938    0.0016519
ENSG00000132881    1   16558195   16563657     16       7  422405       2.6755    0.0037304
ENSG00000037637    1   16573334   16678949    268      15  422405       2.6991    0.0034766
ENSG00000055070    1   16679070   16724640    124      17  422405       4.1575   1.6088e-05
ENSG00000187144    1   16713612   16763919    160      29  422405       4.6892   1.3712e-06
ENSG00000157191    1   16767167   16786573     55      15  422405       3.5461   0.00019549
ENSG00000058453    1   17066768   17299474    329      23  422405      0.66357      0.25348
ENSG00000117122    1   17300997   17307330     20       5  422405       1.5594     0.059455
ENSG00000159363    1   17312453   17338423     60      13  422405       1.6011     0.054682
ENSG00000117118    1   17345217   17380665    128      14  422405     -0.41087      0.65942
ENSG00000117115    1   17393256   17445948    299      21  422405       1.2908     0.098392
ENSG00000142623    1   17531621   17572500    192      52  422405      0.63897      0.26142
ENSG00000142619    1   17575593   17610728    198      31  422405     -0.10844      0.54318
ENSG00000159339    1   17634690   17690499    319      27  422405     -0.95444      0.83007
ENSG00000179051    1   17733256   17766220     94      18  422405       4.0766   2.2853e-05
ENSG00000074964    1   17866330   18024369    461      60  422405       2.0616     0.019622
ENSG00000117148    1   18081808   18153558    239      29  422405       1.7598     0.039224
ENSG00000117154    1   18434240   18704977   1148     142  422405       3.4776   0.00025293
ENSG00000179023    1   18807424   18812478     28       6  422405      0.75289      0.22576
ENSG00000009709    1   18957500   19075360    422      67  422405        2.637    0.0041827
ENSG00000179002    1   19166093   19186176    113      22  422405      0.56275       0.2868
ENSG00000159423    1   19197926   19229275    161      26  422405       0.3117      0.37764
ENSG00000169991    1   19230775   19283180    238      44  422405        2.121     0.016963
ENSG00000127481    1   19401000   19536770    340      25  422405       3.9542   3.8401e-05
ENSG00000127463    1   19542158   19578046    126      17  422405       3.7875   7.6072e-05
ENSG00000053372    1   19578033   19586622     58       9  422405       3.2196   0.00064189
ENSG00000162482    1   19609052   19615744     28       5  422405      0.33786      0.36773
ENSG00000053371    1   19630459   19638640     27      10  422405       2.8183    0.0024142
ENSG00000040487    1   19638820   19655794     88      13  422405     -0.24725      0.59764
ENSG00000077549    1   19665267   19812066    579      26  422405       1.4926     0.067768
ENSG00000173436    1   19923477   19956314     86      16  422405      0.13922      0.44464
ENSG00000158747    1   19967048   19984945     76      23  422405      0.35133      0.36267
ENSG00000158748    1   19991780   20006055     53      11  422405     -0.73989      0.77032
ENSG00000162542    1   20008706   20126438    440      58  422405     -0.14155      0.55628
ENSG00000178828    1   20140523   20141771      7       4  422405       0.7571       0.2245
ENSG00000169914    1   20209006   20239438     82      15  422405        2.461    0.0069284
ENSG00000188784    1   20246502   20250110     19       6  422405       1.5539     0.060107
ENSG00000188257    1   20301925   20306932     21      11  422405       3.7298   9.5802e-05
ENSG00000127472    1   20354672   20417683    227      28  422405      0.82178       0.2056
ENSG00000117215    1   20438432   20446050     27      11  422405       1.1816      0.11869
ENSG00000158786    1   20465819   20476879     26      12  422405     0.029384      0.48828
ENSG00000187980    1   20487746   20503917     59      13  422405       2.5786    0.0049597
ENSG00000162543    1   20512578   20522541     12       5  422405       1.2794      0.10038
ENSG00000158816    1   20617412   20681387    278      27  422405       1.3059     0.095791
ENSG00000162545    1   20808884   20812713      4       2  422405       3.0872    0.0010102
ENSG00000090432    1   20825943   20834654     29      10  422405       2.7176    0.0032879
ENSG00000183114    1   20878932   20881512      5       2  422405      0.17218      0.43165
ENSG00000158825    1   20915441   20945401    134      21  422405        2.887    0.0019445
ENSG00000158828    1   20959948   20978004     80      12  422405       2.0269     0.021336
ENSG00000244038    1   20978270   20988000     31       7  422405       1.7873     0.036947
ENSG00000117245    1   20990507   21044510    242      53  422405       2.3021     0.010666
ENSG00000189410    1   21046225   21059330     44      13  422405      0.97546      0.16467
ENSG00000127483    1   21069154   21113816    116      20  422405       1.8678     0.030894
ENSG00000075151    1   21132963   21503377    906      35  422405        1.778     0.037702
ENSG00000117298    1   21543740   21671997    405      45  422405       1.5727     0.057898
ENSG00000142794    1   21766621   21811498    171      16  422405       1.1896       0.1171
ENSG00000162551    1   21835858   21904905    338      33  422405       1.6047     0.054279
ENSG00000076864    1   21922708   21995801    299      43  422405      0.80328      0.21091
ENSG00000090686    1   22004791   22110099    365      31  422405      0.83909      0.20071
ENSG00000187942    1   22138758   22151714     48      20  422405       1.1724      0.12053
ENSG00000142798    1   22148738   22263790    438      47  422405       2.6768    0.0037167
ENSG00000219073    1   22303514   22325135    240      25  422405       2.2645     0.011773
ENSG00000142789    1   22328149   22339032     69      13  422405       2.2707     0.011582
ENSG00000070831    1   22379120   22419437    110      17  422405       1.8248     0.034012
ENSG00000162552    1   22443798   22470462    101      19  422405       1.9844     0.023603
ENSG00000184677    1   22778344   22857650    187      25  422405        1.052      0.14641
ENSG00000070886    1   22890057   22930087    185      28  422405       1.2548      0.10478
ENSG00000173372    1   22962999   22966101      6       3  422405    -0.038496      0.51535
ENSG00000159189    1   22970123   22974603     26       6  422405       1.9996     0.022773
ENSG00000173369    1   22979255   22988031     31       7  422405       1.7589     0.039299
ENSG00000133216    1   23037332   23241818    536      64  422405      0.53804      0.29528
ENSG00000215906    1   23279536   23291831     41      11  422405      0.67339      0.25035
ENSG00000227868    1   23337327   23342343      9       3  422405       1.1345      0.12829
ENSG00000004487    1   23345941   23410182     91      13  422405       1.4362     0.075477
ENSG00000169641    1   23410516   23504301    203      27  422405       1.4202      0.07777
ENSG00000179546    1   23516993   23521222     10       3  422405       1.4191     0.077931
ENSG00000125944    1   23630264   23670829     54      12  422405       4.4256   4.8096e-06
ENSG00000125945    1   23685941   23695935     29       6  422405       5.8516    2.435e-09
ENSG00000249087    1   23695490   23698332      3       2  422405        6.173   3.3493e-10
ENSG00000204219    1   23707554   23751233    132      21  422405       5.5052   1.8437e-08
ENSG00000088280    1   23755056   23811061    143      20  422405       6.0064    9.483e-10
ENSG00000007968    1   23832922   23857712     58       9  422405       2.6011    0.0046458
ENSG00000117318    1   23884409   23886285     10       4  422405       1.1077        0.134
ENSG00000197880    1   23907985   23967058    132      32  422405       3.5994   0.00015946
ENSG00000142676    1   24018269   24022915     12       4  422405       1.7415     0.040796
ENSG00000011007    1   24069645   24088549     22      10  422405        2.089     0.018354
ENSG00000057757    1   24104895   24114722     10       5  422405      0.73945      0.22982
ENSG00000011009    1   24117460   24122029      4       2  422405       1.7783     0.037679
ENSG00000117308    1   24122089   24127271      3       2  422405     -0.44551      0.67202
ENSG00000117305    1   24128375   24165110     56       6  422405     0.073156      0.47084
ENSG00000179163    1   24171567   24194784     55       7  422405      -0.1085       0.5432
ENSG00000188822    1   24197016   24285549    250      13  422405      0.94079      0.17341
ENSG00000188529    1   24291294   24307417      4       2  422405       2.1995     0.013922
ENSG00000142661    1   24382525   24438665    214      27  422405       1.5402     0.061759
ENSG00000142677    1   24446261   24469611     80      18  422405       1.5868     0.056275
ENSG00000185436    1   24480647   24514449    170      27  422405      0.84033      0.20036
ENSG00000158055    1   24645812   24690972    125      28  422405       2.8744    0.0020238
ENSG00000001460    1   24683489   24743424    181      21  422405       2.7812    0.0027083
ENSG00000001461    1   24742284   24799466    199      22  422405       4.3588   6.5379e-06
ENSG00000117602    1   24829387   24867530    129      18  422405       1.7784     0.037671
ENSG00000184454    1   24882602   24935819    255      29  422405       1.5566     0.059787
ENSG00000133226    1   24958207   24999758     59      13  422405      0.76092      0.22335
ENSG00000169504    1   25071848   25170815    135      19  422405       5.3594   4.1738e-08
ENSG00000020633    1   25226002   25291612    172      37  422405       2.6463    0.0040686
ENSG00000117614    1   25549170   25558993     11       6  422405      0.20116      0.42029
ENSG00000117616    1   25568728   25664704     76      27  422405        2.636    0.0041946
ENSG00000187010    1   25598884   25656936     31      10  422405       1.1695       0.1211
ENSG00000183726    1   25664408   25688852     32       9  422405       4.7384   1.0772e-06
ENSG00000188672    1   25688740   25756683    121      10  422405       4.6563   1.6097e-06
ENSG00000204178    1   25757388   25826700    147      11  422405       4.5427   2.7774e-06
ENSG00000157978    1   25870071   25895377     84      13  422405       2.2721     0.011539
ENSG00000117643    1   25943959   26112698    428      37  422405       2.2697     0.011613
ENSG00000162430    1   26126667   26144713     51       6  422405      -1.2342      0.89143
ENSG00000117640    1   26145131   26159432     38       4  422405      0.11248      0.45522
ENSG00000127423    1   26158414   26185903     75       4  422405       0.1951      0.42266
ENSG00000182749    1   26187701   26197744      9       3  422405       1.4846      0.06882
ENSG00000117632    1   26210672   26233482     33       7  422405      0.78199      0.21711
ENSG00000158006    1   26286258   26324648    104       9  422405       1.4014     0.080542
ENSG00000158008    1   26346375   26362955     29       8  422405       2.5313     0.005682
ENSG00000158014    1   26363743   26372624     21       4  422405      0.92285      0.17804
ENSG00000158022    1   26377795   26394927     49       8  422405       2.0136     0.022023
ENSG00000175087    1   26437664   26452034     35       3  422405       1.9496     0.025614
ENSG00000197245    1   26485511   26489119     12       5  422405        3.385   0.00035588
ENSG00000142684    1   26496362   26498551     10       3  422405       1.4161     0.078373
ENSG00000142675    1   26503894   26516377     33      10  422405       2.8492    0.0021918
ENSG00000188782    1   26517052   26529459     70      11  422405       2.8197    0.0024034
ENSG00000130695    1   26560691   26605299    149      14  422405       3.8084   6.9935e-05
ENSG00000142669    1   26605667   26608007      6       3  422405        2.949    0.0015941
ENSG00000158062    1   26607819   26644854    139      12  422405       4.6275   1.8509e-06
ENSG00000169442    1   26644448   26647014     13       3  422405       4.3645   6.3705e-06
ENSG00000176092    1   26648350   26680621    111      16  422405       3.4053   0.00033041
ENSG00000176083    1   26688125   26701013     62      13  422405       5.2743    6.665e-08
ENSG00000131914    1   26737269   26756213     48      16  422405       3.3788   0.00036405
ENSG00000117682    1   26758773   26797785     76      21  422405       4.7139   1.2152e-06
ENSG00000198830    1   26798941   26802463      6       3  422405       2.0435     0.020504
ENSG00000117676    1   26856252   26901521    112      16  422405       4.7908   8.3079e-07
ENSG00000117713    1   27022524   27108595    140      12  422405       7.3351   1.1074e-13
ENSG00000060642    1   27113963   27124889     16       5  422405       7.4884   3.4861e-14
ENSG00000204160    1   27153201   27184093     55      10  422405       6.1094        5e-10
ENSG00000175793    1   27189633   27190947      1       1  422405       3.9605    3.739e-05
ENSG00000142751    1   27202624   27216788     22       5  422405       6.1094        5e-10
ENSG00000198746    1   27216979   27226957     16       7  422405       7.6915    7.272e-15
ENSG00000090273    1   27226729   27273353     78      13  422405       6.1094        5e-10
ENSG00000131910    1   27237980   27240457      6       3  422405       7.5111    2.931e-14
ENSG00000175707    1   27276053   27286897     14       4  422405       6.1094        5e-10
ENSG00000253368    1   27320198   27327389      8       4  422405       5.0788   1.8987e-07
ENSG00000158246    1   27331511   27339327     11       3  422405       3.4878    0.0002435
ENSG00000090020    1   27425306   27493472     97      13  422405     0.095763      0.46185
ENSG00000142784    1   27561007   27635110    132      17  422405      0.51869      0.30199
ENSG00000186501    1   27648651   27662891     40      12  422405       2.3484    0.0094277
ENSG00000142765    1   27668513   27680421     35      12  422405       1.8463     0.032427
ENSG00000142733    1   27681675   27693383     33      11  422405       3.3461   0.00040975
ENSG00000142748    1   27695603   27701315     13       8  422405       3.7602   8.4877e-05
ENSG00000174950    1   27705666   27709870      5       2  422405       -1.496      0.93267
ENSG00000181773    1   27719148   27722318      4       2  422405       2.1402      0.01617
ENSG00000158195    1   27730730   27816669    169      15  422405     -0.13315      0.55296
ENSG00000126705    1   27860546   27930942     92      17  422405       1.9161     0.027677
ENSG00000000938    1   27938575   27961788     47       9  422405       1.4044     0.080102
ENSG00000126709    1   27992572   27998729     18       4  422405      0.37851      0.35252
ENSG00000009780    1   28052490   28089633     82       6  422405       2.2533     0.012121
ENSG00000117758    1   28099694   28150963     74       9  422405       2.0882     0.018391
ENSG00000117751    1   28157289   28178187     36       8  422405       1.3435     0.089563
ENSG00000130775    1   28199055   28213196     58      12  422405       2.7581     0.002907
ENSG00000117748    1   28218035   28241257     68       7  422405       3.0808    0.0010322
ENSG00000130768    1   28261504   28285668     88      14  422405       4.1026   2.0428e-05
ENSG00000158156    1   28285973   28294607     27      11  422405       3.0028    0.0013374
ENSG00000158161    1   28296855   28415207    353      29  422405       5.5162    1.732e-08
ENSG00000169403    1   28473677   28520447     83      24  422405       3.6336   0.00013972
ENSG00000126698    1   28525967   28559536    104      15  422405       3.4573   0.00027285
ENSG00000130770    1   28562620   28573417     47       5  422405       3.3522   0.00040086
ENSG00000130766    1   28586038   28609002     62      15  422405       2.9297    0.0016965
ENSG00000130772    1   28655513   28662476     11       6  422405      0.63439      0.26291
ENSG00000204138    1   28696114   28826881    460      16  422405       2.0437     0.020489
ENSG00000180198    1   28832455   28865812     89      13  422405        2.226     0.013008
ENSG00000180098    1   28879597   28905051     55      12  422405         1.75      0.04006
ENSG00000120656    1   28915835   28969597     92      19  422405       1.7978     0.036104
ENSG00000188060    1   28918712   28921955      9       5  422405      0.96597      0.16703
ENSG00000162419    1   28995244   29045865     85      11  422405       1.3374     0.090554
ENSG00000198492    1   29063133   29096287     71      13  422405       1.6141     0.053257
ENSG00000116329    1   29138654   29190208    200      26  422405       2.6145    0.0044684
ENSG00000159023    1   29213603   29446553    550      31  422405       3.0011    0.0013448
ENSG00000253304    1   29445940   29450447     15       6  422405        1.586     0.056365
ENSG00000116350    1   29474255   29508499     79      19  422405       3.8497   5.9137e-05
