GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000116198    1    3728645    3773778    313      18  391906      -1.1461      0.87413
ENSG00000169598    1    3773845    3801993    186      26  391906      0.04073      0.48376
ENSG00000198912    1    3805689    3816857     55      12  391906     -0.38804      0.65101
ENSG00000196581    1    4714792    4852594    767      87  391906      0.81829       0.2066
ENSG00000131697    1    5922871    6052533    474      27  391906       1.5752     0.057605
ENSG00000069424    1    6051526    6161253    385      62  391906      0.79093      0.21449
ENSG00000116254    1    6161853    6240183    330      37  391906    -0.032901      0.51312
ENSG00000116251    1    6241329    6269449     75      15  391906       1.6213     0.052475
ENSG00000158286    1    6265535    6281359     51       8  391906       2.2271     0.012972
ENSG00000116237    1    6281253    6296032     46       9  391906       1.5626     0.059078
ENSG00000173673    1    6304252    6305638      6       3  391906     -0.13478      0.55361
ENSG00000158292    1    6307406    6321035     42       4  391906     -0.17288      0.56863
ENSG00000097021    1    6324329    6454451    559      29  391906        1.794     0.036406
ENSG00000069812    1    6472478    6484730     46       9  391906       2.0246     0.021453
ENSG00000187017    1    6484848    6521430    121      14  391906       1.9856     0.023538
ENSG00000215788    1    6521211    6526255     15       6  391906       1.3354     0.090866
ENSG00000171680    1    6526152    6580121    198      37  391906       2.4369    0.0074069
ENSG00000162408    1    6581407    6614595    143       7  391906         3.25    0.0005771
ENSG00000173662    1    6615241    6639817     75      14  391906        2.737    0.0030998
ENSG00000204859    1    6640061    6649340     16       8  391906       1.8214     0.034271
ENSG00000162413    1    6650784    6674667     61      17  391906       2.7951    0.0025939
ENSG00000116273    1    6673745    6684093     25       6  391906       2.4339    0.0074687
ENSG00000041988    1    6684926    6695646     37       8  391906       1.4574     0.072506
ENSG00000007923    1    6694228    6761984    181      24  391906       2.1183     0.017074
ENSG00000171735    1    6845384    7829766   3264     224  391906       1.3286     0.091995
ENSG00000049245    1    7831329    7841492     37      10  391906        1.971      0.02436
ENSG00000049246    1    7844380    7905237    256      24  391906       1.3452     0.089275
ENSG00000049247    1    7903143    7913572     44      14  391906       1.2093      0.11328
ENSG00000049249    1    7979907    8000926     51       9  391906      -0.8489      0.80203
ENSG00000116288    1    8014351    8045565     76      14  391906     -0.69095       0.7552
ENSG00000116285    1    8064464    8086368     37       8  391906     -0.61213      0.72977
ENSG00000162426    1    8377886    8404227     90      14  391906     -0.18084      0.57175
ENSG00000142599    1    8412457    8877702    878      32  391906     -0.15158      0.56024
ENSG00000074800    1    8921061    8939308     32       7  391906     -0.29489      0.61596
ENSG00000131686    1    9005926    9035151    145      30  391906      0.85567      0.19609
ENSG00000197241    1    9063359    9086404     90      24  391906    -0.063864      0.52546
ENSG00000142583    1    9095166    9148537    241      33  391906        1.379     0.083947
ENSG00000180758    1    9160364    9189229     96      16  391906      0.50186      0.30788
ENSG00000049239    1    9294834    9331396    120      23  391906      0.90044      0.18394
ENSG00000171621    1    9352939    9429591    415      65  391906       0.6107       0.2707
ENSG00000171612    1    9599541    9645237     79      14  391906       1.0521      0.14637
ENSG00000188807    1    9648932    9674935     52      11  391906       0.8901      0.18671
ENSG00000171608    1    9711790    9789172    201      42  391906       2.7969    0.0025794
ENSG00000179840    1    9712668    9714644      6       3  391906      0.46061      0.32254
ENSG00000171603    1    9789084    9884584    202      29  391906       2.2865     0.011113
ENSG00000178585    1    9908334    9970394    131      23  391906       1.3353     0.090893
ENSG00000162441    1    9982173   10003465     61      14  391906    -0.061138      0.52438
ENSG00000173614    1   10003486   10045559    106      18  391906      0.76922      0.22088
ENSG00000162444    1   10057264   10076078     49       7  391906      0.54592      0.29256
ENSG00000130939    1   10092890   10241297    434      28  391906      0.43016      0.33354
ENSG00000054523    1   10270863   10441661    603      19  391906     -0.66003      0.74538
ENSG00000142657    1   10458649   10480201     58      10  391906     -0.60249      0.72657
ENSG00000175279    1   10490159   10512210     72      10  391906      0.10963      0.45635
ENSG00000241563    1   10509776   10511959      4       2  391906     0.018818      0.49249
ENSG00000160049    1   10516579   10532583     34      10  391906     -0.57126      0.71609
ENSG00000142655    1   10532345   10690815    467      37  391906     -0.15521      0.56167
ENSG00000130940    1   10696661   10856707    492      72  391906       2.5678    0.0051166
ENSG00000175262    1   11006528   11042094    132      18  391906     -0.29154      0.61468
ENSG00000120948    1   11072414   11085796     26       5  391906      -0.1192      0.54744
ENSG00000009724    1   11086580   11107290     69      10  391906    -0.078157      0.53115
ENSG00000116649    1   11114641   11120081      9       3  391906      -2.1796      0.98536
ENSG00000171824    1   11126675   11159938    108       7  391906      -1.4131      0.92118
ENSG00000198793    1   11166592   11322564    374      14  391906       -1.351      0.91165
ENSG00000171819    1   11249398   11256038     17       4  391906     -0.67901      0.75143
ENSG00000120942    1   11333263   11356106     39       6  391906       0.9831      0.16278
ENSG00000204624    1   11539223   11597641    172      19  391906       2.0706     0.019197
ENSG00000116661    1   11708424   11715842     24      12  391906       1.1064      0.13428
ENSG00000132879    1   11714432   11723384     32      11  391906       2.0457     0.020391
ENSG00000116663    1   11724181   11734411     46      12  391906      0.69797       0.2426
ENSG00000116670    1   11734537   11751707     72      15  391906     -0.60468      0.72731
ENSG00000162490    1   11751786   11785914    111      20  391906      0.80501      0.21041
ENSG00000177674    1   11796141   11814859     64      11  391906        -1.56      0.94062
ENSG00000215910    1   11821844   11849642    155      11  391906       2.3365    0.0097326
ENSG00000177000    1   11845780   11866977     82      11  391906        1.733     0.041549
ENSG00000011021    1   11866207   11903201    206      16  391906       1.4901     0.068096
ENSG00000175206    1   11905766   11908402     18       5  391906       2.4871      0.00644
ENSG00000120937    1   11917521   11918988      2       1  391906      0.66132       0.2542
ENSG00000116685    1   11979648   11986485     24       7  391906        1.926     0.027051
ENSG00000083444    1   11994262   12035595    145      18  391906       1.8764     0.030299
ENSG00000116688    1   12040238   12073571    101      11  391906      0.98991      0.16111
ENSG00000116691    1   12079523   12092102     25       6  391906       1.9805     0.023821
ENSG00000120949    1   12123434   12204264    222      42  391906     -0.53273      0.70289
ENSG00000028137    1   12227060   12269285    142      18  391906      -1.3898       0.9177
ENSG00000048707    1   12290124   12572099    610      24  391906     -0.20873      0.58267
ENSG00000162496    1   12627939   12677737    184      35  391906       1.1682      0.12137
ENSG00000204518    1   12704566   12727097     66       8  391906      0.81244      0.20827
ENSG00000188984    1   12776118   12788726     42       6  391906     0.012189      0.49514
ENSG00000157330    1   12806163   12823847     52       9  391906      0.11239      0.45526
ENSG00000116726    1   12834984   12838049      9       3  391906       1.8636     0.031192
ENSG00000116721    1   12851546   12856777     17       7  391906       2.0508     0.020143
ENSG00000204513    1   12884468   12891264      1       1  391906       1.0656       0.1433
ENSG00000179172    1   12907261   12908578      7       3  391906     0.065717       0.4738
ENSG00000120952    1   12916941   12921764     45       6  391906      0.48748      0.31296
ENSG00000243073    1   12939045   12946025      8       2  391906      0.18504       0.4266
ENSG00000232423    1   12998181   13117751      3       1  391906       1.0648      0.14348
ENSG00000204501    1   13421176   13428191      1       1  391906      0.68935       0.2453
ENSG00000204491    1   13474689   13477522      3       1  391906      0.70673      0.23987
ENSG00000204488    1   13495254   13498260      1       1  391906      -0.3255       0.6276
ENSG00000162494    1   13801445   13840543    179      37  391906     -0.19236      0.57627
ENSG00000162493    1   13909960   13944452    139      32  391906      0.48055      0.31542
ENSG00000116731    1   14026693   14151574    434      35  391906     -0.76371      0.77748
ENSG00000189337    1   14925200   15444539   2221     212  391906      0.58719      0.27854
ENSG00000171729    1   15479028   15546976    375      28  391906      0.31985      0.37454
ENSG00000204464    1   15490840   15497813     27       7  391906      0.74286      0.22878
ENSG00000142621    1   15573768   15726779    580      65  391906     -0.14274      0.55675
ENSG00000142634    1   15736391   15756839     80      25  391906      -1.1388       0.8726
ENSG00000162438    1   15764935   15775737     32      12  391906      0.22887      0.40949
ENSG00000142615    1   15783223   15798586     69      12  391906      0.16343      0.43509
ENSG00000215704    1   15792404   15817895     95      16  391906       1.7124     0.043412
ENSG00000132906    1   15817327   15853029    147      11  391906       2.9548    0.0015643
ENSG00000116138    1   15853308   15918874    242      17  391906       2.5736    0.0050329
ENSG00000116771    1   15898848   15911605     63       7  391906       2.5056    0.0061123
ENSG00000197312    1   15943995   15995539    130       8  391906      0.10808      0.45697
ENSG00000215695    1   15986364   15988217      3       2  391906      -1.7424      0.95928
ENSG00000116786    1   16010827   16061264    173      17  391906       1.3176     0.093826
ENSG00000162461    1   16062900   16067891      9       4  391906       1.7399      0.04094
ENSG00000162460    1   16068917   16074477     24       5  391906       3.1187   0.00090839
ENSG00000162458    1   16083102   16113089     80      15  391906       1.1384      0.12748
ENSG00000065526    1   16174359   16266955    203      27  391906      0.99635      0.15954
ENSG00000116809    1   16268364   16302627     70      18  391906       1.3037     0.096176
ENSG00000183888    1   16330731   16335302     18       7  391906      0.63682      0.26212
ENSG00000173641    1   16340523   16346089     46       5  391906      0.78355      0.21665
ENSG00000186510    1   16345370   16360545     93      13  391906      0.39605      0.34603
ENSG00000184908    1   16370272   16383803    132      15  391906      0.85623      0.19594
ENSG00000185519    1   16384264   16400127     90      13  391906      0.96276      0.16783
ENSG00000142627    1   16450832   16482582     73      19  391906       1.7389      0.04103
ENSG00000142632    1   16524349   16539104     64       8  391906       2.5478    0.0054201
ENSG00000204377    1   16555368   16556038      3       1  391906       1.7191     0.042797
ENSG00000132881    1   16558195   16563657     16       7  391906        2.778    0.0027348
ENSG00000037637    1   16573334   16678949    268      15  391906       2.1076     0.017532
ENSG00000055070    1   16679070   16724640    124      17  391906       2.5161    0.0059337
ENSG00000187144    1   16713612   16763919    160      29  391906       2.4038    0.0081131
ENSG00000157191    1   16767167   16786573     55      15  391906       2.2487     0.012266
ENSG00000058453    1   17066768   17299474    329      23  391906       1.3477     0.088872
ENSG00000117122    1   17300997   17307330     20       5  391906      0.21932       0.4132
ENSG00000159363    1   17312453   17338423     60      13  391906      0.37236      0.35481
ENSG00000117118    1   17345217   17380665    128      14  391906       2.1416     0.016113
ENSG00000117115    1   17393256   17445948    299      21  391906      0.69873      0.24236
ENSG00000142623    1   17531621   17572500    192      52  391906      0.54792      0.29187
ENSG00000142619    1   17575593   17610728    198      31  391906     -0.71189      0.76173
ENSG00000159339    1   17634690   17690499    319      27  391906     -0.36913      0.64398
ENSG00000179051    1   17733256   17766220     94      18  391906      0.92586      0.17726
ENSG00000074964    1   17866330   18024369    461      60  391906     -0.14373      0.55714
ENSG00000117148    1   18081808   18153558    239      29  391906       1.4926     0.067764
ENSG00000117154    1   18434240   18704977   1148     142  391906       1.2403      0.10743
ENSG00000179023    1   18807424   18812478     28       6  391906     -0.91275      0.81931
ENSG00000009709    1   18957500   19075360    422      67  391906      0.30572      0.37991
ENSG00000179002    1   19166093   19186176    113      22  391906      0.68805      0.24571
ENSG00000159423    1   19197926   19229275    161      26  391906     -0.52717      0.70096
ENSG00000169991    1   19230775   19283180    238      44  391906      -1.0806      0.86007
ENSG00000127481    1   19401000   19536770    340      25  391906       1.1355      0.12809
ENSG00000127463    1   19542158   19578046    126      17  391906       1.3504     0.088436
ENSG00000053372    1   19578033   19586622     58       9  391906      0.24085      0.40484
ENSG00000162482    1   19609052   19615744     28       5  391906      0.61377      0.26968
ENSG00000053371    1   19630459   19638640     27      10  391906     -0.17944       0.5712
ENSG00000040487    1   19638820   19655794     88      13  391906     -0.18938       0.5751
ENSG00000077549    1   19665267   19812066    579      26  391906      -1.2398      0.89247
ENSG00000173436    1   19923477   19956314     86      16  391906       1.0449      0.14802
ENSG00000158747    1   19967048   19984945     76      23  391906      0.77465      0.21927
ENSG00000158748    1   19991780   20006055     53      11  391906     -0.50506      0.69324
ENSG00000162542    1   20008706   20126438    440      58  391906       1.0004      0.15855
ENSG00000178828    1   20140523   20141771      7       4  391906      0.64339      0.25998
ENSG00000169914    1   20209006   20239438     82      15  391906      0.56979      0.28441
ENSG00000188784    1   20246502   20250110     19       6  391906       1.8673     0.030931
ENSG00000188257    1   20301925   20306932     21      11  391906        1.987     0.023463
ENSG00000127472    1   20354672   20417683    227      28  391906       3.5943   0.00016266
ENSG00000117215    1   20438432   20446050     27      11  391906       2.2803     0.011295
ENSG00000158786    1   20465819   20476879     26      12  391906     -0.65332      0.74322
ENSG00000187980    1   20487746   20503917     59      13  391906     -0.85764      0.80445
ENSG00000162543    1   20512578   20522541     12       5  391906   -0.0017912      0.50071
ENSG00000158816    1   20617412   20681387    278      27  391906       2.3703    0.0088873
ENSG00000162545    1   20808884   20812713      4       2  391906       2.5292    0.0057167
ENSG00000090432    1   20825943   20834654     29      10  391906       2.1597     0.015398
ENSG00000183114    1   20878932   20881512      5       2  391906       2.4267    0.0076189
ENSG00000158825    1   20915441   20945401    134      21  391906       1.8467     0.032396
ENSG00000158828    1   20959948   20978004     80      12  391906       1.2313       0.1091
ENSG00000244038    1   20978270   20988000     31       7  391906      0.17863      0.42911
ENSG00000117245    1   20990507   21044510    242      53  391906       1.4381     0.075205
ENSG00000189410    1   21046225   21059330     44      13  391906       1.8031     0.035687
ENSG00000127483    1   21069154   21113816    116      20  391906      0.36738      0.35667
ENSG00000075151    1   21132963   21503377    906      35  391906      0.76444       0.2223
ENSG00000117298    1   21543740   21671997    405      45  391906       1.8738     0.030481
ENSG00000142794    1   21766621   21811498    171      16  391906       2.3014     0.010686
ENSG00000162551    1   21835858   21904905    338      33  391906       1.9993     0.022788
ENSG00000076864    1   21922708   21995801    299      43  391906     -0.40475      0.65717
ENSG00000090686    1   22004791   22110099    365      31  391906       0.3853      0.35001
ENSG00000187942    1   22138758   22151714     48      20  391906     -0.59096      0.72273
ENSG00000142798    1   22148738   22263790    438      47  391906      0.26473      0.39561
ENSG00000219073    1   22303514   22325135    240      25  391906       1.2311      0.10915
ENSG00000142789    1   22328149   22339032     69      13  391906     -0.30765      0.62082
ENSG00000070831    1   22379120   22419437    110      17  391906      0.43759      0.33084
ENSG00000162552    1   22443798   22470462    101      19  391906       1.5575     0.059679
ENSG00000184677    1   22778344   22857650    187      25  391906       1.0328      0.15084
ENSG00000070886    1   22890057   22930087    185      28  391906     0.088902      0.46458
ENSG00000173372    1   22962999   22966101      6       3  391906      -0.8604      0.80521
ENSG00000159189    1   22970123   22974603     26       6  391906      -1.2415      0.89279
ENSG00000173369    1   22979255   22988031     31       7  391906      0.43812      0.33065
ENSG00000133216    1   23037332   23241818    536      64  391906      0.50217      0.30777
ENSG00000215906    1   23279536   23291831     41      11  391906       1.0507       0.1467
ENSG00000227868    1   23337327   23342343      9       3  391906      -0.3894      0.65151
ENSG00000004487    1   23345941   23410182     91      13  391906      0.54087       0.2943
ENSG00000169641    1   23410516   23504301    203      27  391906      0.34915      0.36349
ENSG00000179546    1   23516993   23521222     10       3  391906     -0.37299      0.64542
ENSG00000125944    1   23630264   23670829     54      12  391906      0.22599       0.4106
ENSG00000125945    1   23685941   23695935     29       6  391906     -0.23749      0.59386
ENSG00000249087    1   23695490   23698332      3       2  391906     -0.47737      0.68345
ENSG00000204219    1   23707554   23751233    132      21  391906     -0.24994      0.59868
ENSG00000088280    1   23755056   23811061    143      20  391906      0.63011      0.26431
ENSG00000007968    1   23832922   23857712     58       9  391906      0.20627      0.41829
ENSG00000117318    1   23884409   23886285     10       4  391906       1.2486      0.10591
ENSG00000197880    1   23907985   23967058    132      32  391906      0.45665      0.32396
ENSG00000142676    1   24018269   24022915     12       4  391906      0.71903      0.23606
ENSG00000011007    1   24069645   24088549     22      10  391906       1.1628      0.12246
ENSG00000057757    1   24104895   24114722     10       5  391906      0.94515      0.17229
ENSG00000011009    1   24117460   24122029      4       2  391906      0.49809      0.30921
ENSG00000117308    1   24122089   24127271      3       2  391906      0.81824      0.20661
ENSG00000117305    1   24128375   24165110     56       6  391906      0.43776      0.33078
ENSG00000179163    1   24171567   24194784     55       7  391906      0.42402      0.33578
ENSG00000188822    1   24197016   24285549    250      13  391906       0.9932      0.16031
ENSG00000188529    1   24291294   24307417      4       2  391906       2.0968     0.018007
ENSG00000142661    1   24382525   24438665    214      27  391906      0.71453      0.23745
ENSG00000142677    1   24446261   24469611     80      18  391906     -0.45236       0.6745
ENSG00000185436    1   24480647   24514449    170      27  391906      0.91452      0.18022
ENSG00000158055    1   24645812   24690972    125      28  391906      -2.7259      0.99679
ENSG00000001460    1   24683489   24743424    181      21  391906     -0.95927      0.83129
ENSG00000001461    1   24742284   24799466    199      22  391906     -0.84725      0.80157
ENSG00000117602    1   24829387   24867530    129      18  391906      0.27165      0.39295
ENSG00000184454    1   24882602   24935819    255      29  391906      0.97054      0.16589
ENSG00000133226    1   24958207   24999758     59      13  391906      0.31045      0.37811
ENSG00000169504    1   25071848   25170815    135      19  391906       1.6866     0.045837
ENSG00000020633    1   25226002   25291612    172      37  391906       1.1155      0.13232
ENSG00000117614    1   25549170   25558993     11       6  391906       1.2346      0.10848
ENSG00000117616    1   25568728   25664704     76      27  391906       3.8906    4.999e-05
ENSG00000187010    1   25598884   25656936     31      10  391906       1.6688     0.047577
ENSG00000183726    1   25664408   25688852     32       9  391906       3.5142   0.00022055
ENSG00000188672    1   25688740   25756683    121      10  391906       3.2316   0.00061542
ENSG00000204178    1   25757388   25826700    147      11  391906       3.2944   0.00049311
ENSG00000157978    1   25870071   25895377     84      13  391906       1.6939     0.045144
ENSG00000117643    1   25943959   26112698    428      37  391906       2.0306     0.021149
ENSG00000162430    1   26126667   26144713     51       6  391906      0.60512      0.27255
ENSG00000117640    1   26145131   26159432     38       4  391906       0.9268      0.17701
ENSG00000127423    1   26158414   26185903     75       4  391906      0.79553      0.21315
ENSG00000182749    1   26187701   26197744      9       3  391906      -2.2076      0.98636
ENSG00000117632    1   26210672   26233482     33       7  391906      0.50543      0.30663
ENSG00000158006    1   26286258   26324648    104       9  391906       1.0401      0.14914
ENSG00000158008    1   26346375   26362955     29       8  391906      0.91414      0.18032
ENSG00000158014    1   26363743   26372624     21       4  391906       1.3476       0.0889
ENSG00000158022    1   26377795   26394927     49       8  391906      0.24078      0.40486
ENSG00000175087    1   26437664   26452034     35       3  391906     -0.69481      0.75641
ENSG00000197245    1   26485511   26489119     12       5  391906       1.4833     0.068994
ENSG00000142684    1   26496362   26498551     10       3  391906      0.13195      0.44751
ENSG00000142675    1   26503894   26516377     33      10  391906      0.41861      0.33775
ENSG00000188782    1   26517052   26529459     70      11  391906     -0.38764      0.65086
ENSG00000130695    1   26560691   26605299    149      14  391906       1.1243      0.13045
ENSG00000142669    1   26605667   26608007      6       3  391906     0.093497      0.46275
ENSG00000158062    1   26607819   26644854    139      12  391906      0.97024      0.16596
ENSG00000169442    1   26644448   26647014     13       3  391906      0.19286      0.42354
ENSG00000176092    1   26648350   26680621    111      16  391906        -0.15      0.55962
ENSG00000176083    1   26688125   26701013     62      13  391906      -1.3826       0.9166
ENSG00000131914    1   26737269   26756213     48      16  391906        1.561      0.05926
ENSG00000117682    1   26758773   26797785     76      21  391906         1.15      0.12508
ENSG00000198830    1   26798941   26802463      6       3  391906      0.73756      0.23039
ENSG00000117676    1   26856252   26901521    112      16  391906      0.76375      0.22251
ENSG00000117713    1   27022524   27108595    140      12  391906       2.1544     0.015606
ENSG00000060642    1   27113963   27124889     16       5  391906       1.9389     0.026259
ENSG00000204160    1   27153201   27184093     55      10  391906       1.5052      0.06614
ENSG00000175793    1   27189633   27190947      1       1  391906     -0.15427       0.5613
ENSG00000142751    1   27202624   27216788     22       5  391906       1.5011     0.066666
ENSG00000198746    1   27216979   27226957     16       7  391906        1.698     0.044753
ENSG00000090273    1   27226729   27273353     78      13  391906       2.1756     0.014793
ENSG00000131910    1   27237980   27240457      6       3  391906       0.9704      0.16592
ENSG00000175707    1   27276053   27286897     14       4  391906       2.8423    0.0022393
ENSG00000253368    1   27320198   27327389      8       4  391906      0.91275      0.18069
ENSG00000158246    1   27331511   27339327     11       3  391906     -0.34776      0.63599
ENSG00000090020    1   27425306   27493472     97      13  391906       1.2268      0.10994
ENSG00000142784    1   27561007   27635110    132      17  391906      0.82399      0.20497
ENSG00000186501    1   27648651   27662891     40      12  391906      0.74542      0.22801
ENSG00000142765    1   27668513   27680421     35      12  391906       1.1686      0.12128
ENSG00000142733    1   27681675   27693383     33      11  391906       1.7656     0.038731
ENSG00000142748    1   27695603   27701315     13       8  391906       -1.035      0.84967
ENSG00000174950    1   27705666   27709870      5       2  391906      0.68293      0.24733
ENSG00000181773    1   27719148   27722318      4       2  391906      -0.1223      0.54867
ENSG00000158195    1   27730730   27816669    169      15  391906       1.3364     0.090714
ENSG00000126705    1   27860546   27930942     92      17  391906       1.4153     0.078484
ENSG00000000938    1   27938575   27961788     47       9  391906      0.77653      0.21872
ENSG00000126709    1   27992572   27998729     18       4  391906      -0.5819      0.71968
ENSG00000009780    1   28052490   28089633     82       6  391906       0.2684       0.3942
ENSG00000117758    1   28099694   28150963     74       9  391906      0.20245      0.41978
ENSG00000117751    1   28157289   28178187     36       8  391906     -0.71948      0.76408
ENSG00000130775    1   28199055   28213196     58      12  391906      0.40442      0.34295
ENSG00000117748    1   28218035   28241257     68       7  391906      -0.5524      0.70966
ENSG00000130768    1   28261504   28285668     88      14  391906      0.16077      0.43614
ENSG00000158156    1   28285973   28294607     27      11  391906     -0.14215      0.55652
ENSG00000158161    1   28296855   28415207    353      29  391906       0.4324      0.33273
ENSG00000169403    1   28473677   28520447     83      24  391906       1.1358      0.12802
ENSG00000126698    1   28525967   28559536    104      15  391906      0.92348      0.17788
ENSG00000130770    1   28562620   28573417     47       5  391906       1.4944     0.067531
ENSG00000130766    1   28586038   28609002     62      15  391906       1.5296     0.063061
ENSG00000130772    1   28655513   28662476     11       6  391906      0.89577      0.18519
ENSG00000204138    1   28696114   28826881    460      16  391906       1.8586     0.031539
ENSG00000180198    1   28832455   28865812     89      13  391906       1.6995     0.044616
ENSG00000180098    1   28879597   28905051     55      12  391906       2.3494    0.0094011
ENSG00000120656    1   28915835   28969597     92      19  391906       1.7328     0.041563
ENSG00000188060    1   28918712   28921955      9       5  391906       1.7978     0.036103
ENSG00000162419    1   28995244   29045865     85      11  391906       1.1825      0.11851
ENSG00000198492    1   29063133   29096287     71      13  391906       1.2715      0.10178
ENSG00000116329    1   29138654   29190208    200      26  391906       2.1033     0.017719
ENSG00000159023    1   29213603   29446553    550      31  391906       2.1943     0.014105
ENSG00000253304    1   29445940   29450447     15       6  391906       2.6133    0.0044832
ENSG00000116350    1   29474255   29508499     79      19  391906        1.193      0.11643
ENSG00000116353    1   29519385   29557454    111      20  391906       0.8456      0.19889
ENSG00000060656    1   29563028   29653325    269      34  391906      0.77671      0.21866
