GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000158292    1    6307406    6321035     42       4  460950       0.8066      0.20995
ENSG00000097021    1    6324329    6454451    559      29  460950       2.1946     0.014095
ENSG00000069812    1    6472478    6484730     46       9  460950      0.98803      0.16157
ENSG00000187017    1    6484848    6521430    121      14  460950      0.89041      0.18662
ENSG00000215788    1    6521211    6526255     15       6  460950        2.598    0.0046882
ENSG00000171680    1    6526152    6580121    198      37  460950       2.7337    0.0031317
ENSG00000162408    1    6581407    6614595    143       7  460950      0.41858      0.33776
ENSG00000173662    1    6615241    6639817     75      14  460950       1.4326     0.075986
ENSG00000204859    1    6640061    6649340     16       8  460950       1.2648      0.10297
ENSG00000162413    1    6650784    6674667     61      17  460950       1.0157       0.1549
ENSG00000116273    1    6673745    6684093     25       6  460950       1.1183      0.13172
ENSG00000041988    1    6684926    6695646     37       8  460950       1.1829      0.11843
ENSG00000007923    1    6694228    6761984    181      24  460950       1.1281      0.12964
ENSG00000171735    1    6845384    7829766   3264     224  460950       3.7122   0.00010274
ENSG00000049245    1    7831329    7841492     37      10  460950       2.6208    0.0043863
ENSG00000049246    1    7844380    7905237    256      24  460950       2.6567    0.0039454
ENSG00000049247    1    7903143    7913572     44      14  460950        2.611    0.0045134
ENSG00000049249    1    7979907    8000926     51       9  460950     -0.40285      0.65647
ENSG00000116288    1    8014351    8045565     76      14  460950    -0.073194      0.52917
ENSG00000116285    1    8064464    8086368     37       8  460950      0.32617      0.37215
ENSG00000162426    1    8377886    8404227     90      14  460950      0.77119       0.2203
ENSG00000142599    1    8412457    8877702    878      32  460950       2.2243     0.013063
ENSG00000074800    1    8921061    8939308     32       7  460950      0.58689      0.27864
ENSG00000131686    1    9005926    9035151    145      30  460950       1.7978     0.036102
ENSG00000197241    1    9063359    9086404     90      24  460950       1.5083     0.065736
ENSG00000142583    1    9095166    9148537    241      33  460950       3.9139   4.5401e-05
ENSG00000180758    1    9160364    9189229     96      16  460950       2.5136    0.0059746
ENSG00000049239    1    9294834    9331396    120      23  460950       3.1549   0.00080272
ENSG00000171621    1    9352939    9429591    415      65  460950        1.909     0.028131
ENSG00000171612    1    9599541    9645237     79      14  460950     -0.67054      0.74874
ENSG00000188807    1    9648932    9674935     52      11  460950      -0.4546       0.6753
ENSG00000171608    1    9711790    9789172    201      42  460950       1.0877      0.13836
ENSG00000179840    1    9712668    9714644      6       3  460950       1.3671     0.085794
ENSG00000171603    1    9789084    9884584    202      29  460950       2.2359      0.01268
ENSG00000178585    1    9908334    9970394    131      23  460950      0.96974      0.16609
ENSG00000162441    1    9982173   10003465     61      14  460950       2.8449     0.002221
ENSG00000173614    1   10003486   10045559    106      18  460950       3.5232   0.00021317
ENSG00000162444    1   10057264   10076078     49       7  460950       3.4007   0.00033604
ENSG00000130939    1   10092890   10241297    434      28  460950       2.3928    0.0083613
ENSG00000054523    1   10270863   10441661    603      19  460950       2.9788    0.0014469
ENSG00000142657    1   10458649   10480201     58      10  460950       2.4386    0.0073729
ENSG00000175279    1   10490159   10512210     72      10  460950       5.1485   1.3128e-07
ENSG00000241563    1   10509776   10511959      4       2  460950       5.7975   3.3647e-09
ENSG00000160049    1   10516579   10532583     34      10  460950       4.4403   4.4914e-06
ENSG00000142655    1   10532345   10690815    467      37  460950       4.4752   3.8166e-06
ENSG00000130940    1   10696661   10856707    492      72  460950       5.5793   1.2074e-08
ENSG00000175262    1   11006528   11042094    132      18  460950       2.3515    0.0093484
ENSG00000120948    1   11072414   11085796     26       5  460950       1.5286     0.063186
ENSG00000009724    1   11086580   11107290     69      10  460950       1.1244      0.13042
ENSG00000116649    1   11114641   11120081      9       3  460950     0.044301      0.48233
ENSG00000171824    1   11126675   11159938    108       7  460950     -0.24249       0.5958
ENSG00000198793    1   11166592   11322564    374      14  460950     0.049018      0.48045
ENSG00000171819    1   11249398   11256038     17       4  460950    -0.042368       0.5169
ENSG00000120942    1   11333263   11356106     39       6  460950      0.54099      0.29426
ENSG00000204624    1   11539223   11597641    172      19  460950      0.41391      0.33947
ENSG00000116661    1   11708424   11715842     24      12  460950       1.1504      0.12499
ENSG00000132879    1   11714432   11723384     32      11  460950       1.0074      0.15686
ENSG00000116663    1   11724181   11734411     46      12  460950      0.66099      0.25431
ENSG00000116670    1   11734537   11751707     72      15  460950     -0.93701      0.82562
ENSG00000162490    1   11751786   11785914    111      20  460950     -0.31635      0.62413
ENSG00000177674    1   11796141   11814859     64      11  460950       1.3472     0.088962
ENSG00000215910    1   11821844   11849642    155      11  460950       3.2549   0.00056722
ENSG00000177000    1   11845780   11866977     82      11  460950       3.7267    9.699e-05
ENSG00000011021    1   11866207   11903201    206      16  460950       3.5741   0.00017573
ENSG00000175206    1   11905766   11908402     18       5  460950       3.4027   0.00033363
ENSG00000120937    1   11917521   11918988      2       1  460950       0.9064      0.18236
ENSG00000116685    1   11979648   11986485     24       7  460950       2.8008    0.0025489
ENSG00000083444    1   11994262   12035595    145      18  460950       1.1666      0.12168
ENSG00000116688    1   12040238   12073571    101      11  460950       2.2058       0.0137
ENSG00000116691    1   12079523   12092102     25       6  460950       1.2197      0.11129
ENSG00000120949    1   12123434   12204264    222      42  460950     -0.73385      0.76848
ENSG00000028137    1   12227060   12269285    142      18  460950      0.38722       0.3493
ENSG00000048707    1   12290124   12572099    610      24  460950      0.48098      0.31527
ENSG00000162496    1   12627939   12677737    184      35  460950       2.1711     0.014961
ENSG00000204518    1   12704566   12727097     66       8  460950      0.67854      0.24872
ENSG00000188984    1   12776118   12788726     42       6  460950     -0.52382       0.6998
ENSG00000157330    1   12806163   12823847     52       9  460950       1.0027      0.15801
ENSG00000116726    1   12834984   12838049      9       3  460950       1.2743      0.10128
ENSG00000116721    1   12851546   12856777     17       7  460950       1.3946     0.081571
ENSG00000204513    1   12884468   12891264      1       1  460950       1.3906      0.08218
ENSG00000179172    1   12907261   12908578      7       3  460950    -0.017608      0.50702
ENSG00000120952    1   12916941   12921764     45       6  460950      0.15777      0.43732
ENSG00000243073    1   12939045   12946025      8       2  460950       -1.986      0.97648
ENSG00000232423    1   12998181   13117751      3       1  460950      0.47789      0.31636
ENSG00000204501    1   13421176   13428191      1       1  460950       1.0866       0.1386
ENSG00000204491    1   13474689   13477522      3       1  460950      0.79999      0.21186
ENSG00000204488    1   13495254   13498260      1       1  460950     -0.35739       0.6396
ENSG00000162494    1   13801445   13840543    179      37  460950      0.57544       0.2825
ENSG00000162493    1   13909960   13944452    139      32  460950       1.0382      0.14959
ENSG00000116731    1   14026693   14151574    434      35  460950       1.6793     0.046547
ENSG00000189337    1   14925200   15444539   2221     212  460950       3.4362   0.00029492
ENSG00000171729    1   15479028   15546976    375      28  460950       2.9956    0.0013697
ENSG00000204464    1   15490840   15497813     27       7  460950       2.0149     0.021956
ENSG00000142621    1   15573768   15726779    580      65  460950      0.44783      0.32714
ENSG00000142634    1   15736391   15756839     80      25  460950       2.7342    0.0031263
ENSG00000162438    1   15764935   15775737     32      12  460950       3.8566   5.7484e-05
ENSG00000142615    1   15783223   15798586     69      12  460950       1.9033     0.028503
ENSG00000215704    1   15792404   15817895     95      16  460950       6.1094        5e-10
ENSG00000132906    1   15817327   15853029    147      11  460950       6.1094        5e-10
ENSG00000116138    1   15853308   15918874    242      17  460950       6.1094        5e-10
ENSG00000116771    1   15898848   15911605     63       7  460950       6.1094        5e-10
ENSG00000197312    1   15943995   15995539    130       8  460950       2.7278    0.0031878
ENSG00000215695    1   15986364   15988217      3       2  460950       1.2078      0.11356
ENSG00000116786    1   16010827   16061264    173      17  460950       2.5957    0.0047198
ENSG00000162461    1   16062900   16067891      9       4  460950       3.2533   0.00057031
ENSG00000162460    1   16068917   16074477     24       5  460950        1.395     0.081514
ENSG00000162458    1   16083102   16113089     80      15  460950       2.1451     0.015973
ENSG00000065526    1   16174359   16266955    203      27  460950       3.0326    0.0012121
ENSG00000116809    1   16268364   16302627     70      18  460950       3.4367   0.00029438
ENSG00000183888    1   16330731   16335302     18       7  460950       3.4959   0.00023625
ENSG00000173641    1   16340523   16346089     46       5  460950       1.9527     0.025426
ENSG00000186510    1   16345370   16360545     93      13  460950       2.1921     0.014186
ENSG00000184908    1   16370272   16383803    132      15  460950       4.1687   1.5319e-05
ENSG00000185519    1   16384264   16400127     90      13  460950       4.2169   1.2386e-05
ENSG00000142627    1   16450832   16482582     73      19  460950       3.9352    4.157e-05
ENSG00000142632    1   16524349   16539104     64       8  460950          5.1   1.6981e-07
ENSG00000204377    1   16555368   16556038      3       1  460950       4.4876   3.6017e-06
ENSG00000132881    1   16558195   16563657     16       7  460950       5.2561    7.358e-08
ENSG00000037637    1   16573334   16678949    268      15  460950       3.8475   5.9672e-05
ENSG00000055070    1   16679070   16724640    124      17  460950       4.0382   2.6935e-05
ENSG00000187144    1   16713612   16763919    160      29  460950       4.6058    2.054e-06
ENSG00000157191    1   16767167   16786573     55      15  460950       2.4071    0.0080389
ENSG00000058453    1   17066768   17299474    329      23  460950       1.8074      0.03535
ENSG00000117122    1   17300997   17307330     20       5  460950     -0.49265      0.68887
ENSG00000159363    1   17312453   17338423     60      13  460950      0.49299      0.31101
ENSG00000117118    1   17345217   17380665    128      14  460950      0.13323      0.44701
ENSG00000117115    1   17393256   17445948    299      21  460950       2.9823    0.0014305
ENSG00000142623    1   17531621   17572500    192      52  460950       1.3287     0.091978
ENSG00000142619    1   17575593   17610728    198      31  460950      0.38465      0.35025
ENSG00000159339    1   17634690   17690499    319      27  460950      0.17502      0.43053
ENSG00000179051    1   17733256   17766220     94      18  460950       4.2022   1.3216e-05
ENSG00000074964    1   17866330   18024369    461      60  460950     -0.57278       0.7166
ENSG00000117148    1   18081808   18153558    239      29  460950      0.48178      0.31498
ENSG00000117154    1   18434240   18704977   1148     142  460950       1.7129     0.043365
ENSG00000179023    1   18807424   18812478     28       6  460950       3.7138    0.0001021
ENSG00000009709    1   18957500   19075360    422      67  460950      0.51603      0.30292
ENSG00000179002    1   19166093   19186176    113      22  460950      0.38689      0.34942
ENSG00000159423    1   19197926   19229275    161      26  460950       1.3904     0.082199
ENSG00000169991    1   19230775   19283180    238      44  460950        0.523      0.30049
ENSG00000127481    1   19401000   19536770    340      25  460950       1.8567      0.03168
ENSG00000127463    1   19542158   19578046    126      17  460950      0.22473      0.41109
ENSG00000053372    1   19578033   19586622     58       9  460950      0.35874       0.3599
ENSG00000162482    1   19609052   19615744     28       5  460950      0.35836      0.36004
ENSG00000053371    1   19630459   19638640     27      10  460950      0.62875      0.26475
ENSG00000040487    1   19638820   19655794     88      13  460950      -1.2853      0.90065
ENSG00000077549    1   19665267   19812066    579      26  460950       1.8631     0.031223
ENSG00000173436    1   19923477   19956314     86      16  460950       2.4254    0.0076452
ENSG00000158747    1   19967048   19984945     76      23  460950       1.9338      0.02657
ENSG00000158748    1   19991780   20006055     53      11  460950      0.80104      0.21155
ENSG00000162542    1   20008706   20126438    440      58  460950     -0.14006      0.55569
ENSG00000178828    1   20140523   20141771      7       4  460950     -0.41041      0.65925
ENSG00000169914    1   20209006   20239438     82      15  460950       1.2459      0.10641
ENSG00000188784    1   20246502   20250110     19       6  460950       1.1424      0.12663
ENSG00000188257    1   20301925   20306932     21      11  460950       1.2413      0.10725
ENSG00000127472    1   20354672   20417683    227      28  460950     -0.51408       0.6964
ENSG00000117215    1   20438432   20446050     27      11  460950       1.3155     0.094163
ENSG00000158786    1   20465819   20476879     26      12  460950       2.5051    0.0061211
ENSG00000187980    1   20487746   20503917     59      13  460950        1.433      0.07593
ENSG00000162543    1   20512578   20522541     12       5  460950       3.4427   0.00028799
ENSG00000158816    1   20617412   20681387    278      27  460950       1.3625     0.086518
ENSG00000162545    1   20808884   20812713      4       2  460950       1.7564     0.039507
ENSG00000090432    1   20825943   20834654     29      10  460950      0.81156      0.20852
ENSG00000183114    1   20878932   20881512      5       2  460950      0.16677      0.43378
ENSG00000158825    1   20915441   20945401    134      21  460950     -0.54505      0.70714
ENSG00000158828    1   20959948   20978004     80      12  460950      0.64266      0.26022
ENSG00000244038    1   20978270   20988000     31       7  460950       0.3797      0.35208
ENSG00000117245    1   20990507   21044510    242      53  460950       1.8044     0.035586
ENSG00000189410    1   21046225   21059330     44      13  460950       0.6952      0.24346
ENSG00000127483    1   21069154   21113816    116      20  460950       1.9609     0.024945
ENSG00000075151    1   21132963   21503377    906      35  460950       2.3841    0.0085616
ENSG00000117298    1   21543740   21671997    405      45  460950      0.53238      0.29723
ENSG00000142794    1   21766621   21811498    171      16  460950       1.9633     0.024806
ENSG00000162551    1   21835858   21904905    338      33  460950       2.4123     0.007926
ENSG00000076864    1   21922708   21995801    299      43  460950         1.93     0.026805
ENSG00000090686    1   22004791   22110099    365      31  460950       1.1304      0.12916
ENSG00000187942    1   22138758   22151714     48      20  460950      0.42238      0.33637
ENSG00000142798    1   22148738   22263790    438      47  460950       1.2691       0.1022
ENSG00000219073    1   22303514   22325135    240      25  460950        0.741      0.22935
ENSG00000142789    1   22328149   22339032     69      13  460950       1.1433      0.12646
ENSG00000070831    1   22379120   22419437    110      17  460950     -0.82477      0.79525
ENSG00000162552    1   22443798   22470462    101      19  460950     -0.68812      0.75431
ENSG00000184677    1   22778344   22857650    187      25  460950    -0.031996      0.51276
ENSG00000070886    1   22890057   22930087    185      28  460950       0.7941      0.21357
ENSG00000173372    1   22962999   22966101      6       3  460950      -1.0345      0.84956
ENSG00000159189    1   22970123   22974603     26       6  460950       0.2291      0.40939
ENSG00000173369    1   22979255   22988031     31       7  460950      0.11357      0.45479
ENSG00000133216    1   23037332   23241818    536      64  460950     -0.25707      0.60144
ENSG00000215906    1   23279536   23291831     41      11  460950    -0.006816      0.50272
ENSG00000227868    1   23337327   23342343      9       3  460950     -0.67135        0.749
ENSG00000004487    1   23345941   23410182     91      13  460950      0.34967      0.36329
ENSG00000169641    1   23410516   23504301    203      27  460950     -0.48434      0.68593
ENSG00000179546    1   23516993   23521222     10       3  460950       -1.151      0.87514
ENSG00000125944    1   23630264   23670829     54      12  460950     -0.17835      0.57078
ENSG00000125945    1   23685941   23695935     29       6  460950     -0.95992      0.83145
ENSG00000249087    1   23695490   23698332      3       2  460950      -1.4508      0.92658
ENSG00000204219    1   23707554   23751233    132      21  460950        1.114      0.13264
ENSG00000088280    1   23755056   23811061    143      20  460950        2.834    0.0022985
ENSG00000007968    1   23832922   23857712     58       9  460950      -1.3159      0.90589
ENSG00000117318    1   23884409   23886285     10       4  460950      -2.1366      0.98368
ENSG00000197880    1   23907985   23967058    132      32  460950       1.7145     0.043215
ENSG00000142676    1   24018269   24022915     12       4  460950       1.3599     0.086924
ENSG00000011007    1   24069645   24088549     22      10  460950        2.419    0.0077818
ENSG00000057757    1   24104895   24114722     10       5  460950       2.5088    0.0060575
ENSG00000011009    1   24117460   24122029      4       2  460950       1.3154     0.094182
ENSG00000117308    1   24122089   24127271      3       2  460950       3.0133    0.0012919
ENSG00000117305    1   24128375   24165110     56       6  460950        3.288   0.00050458
ENSG00000179163    1   24171567   24194784     55       7  460950       3.2765    0.0005255
ENSG00000188822    1   24197016   24285549    250      13  460950       3.3127   0.00046204
ENSG00000188529    1   24291294   24307417      4       2  460950       4.8728   5.5019e-07
ENSG00000142661    1   24382525   24438665    214      27  460950       2.2054     0.013711
ENSG00000142677    1   24446261   24469611     80      18  460950       1.5869     0.056269
ENSG00000185436    1   24480647   24514449    170      27  460950      0.83124      0.20292
ENSG00000158055    1   24645812   24690972    125      28  460950       1.1112      0.13323
ENSG00000001460    1   24683489   24743424    181      21  460950      0.74035      0.22954
ENSG00000001461    1   24742284   24799466    199      22  460950       1.7216     0.042572
ENSG00000117602    1   24829387   24867530    129      18  460950      0.51027      0.30493
ENSG00000184454    1   24882602   24935819    255      29  460950      0.40996      0.34092
ENSG00000133226    1   24958207   24999758     59      13  460950       1.4904     0.068054
ENSG00000169504    1   25071848   25170815    135      19  460950        2.072     0.019132
ENSG00000020633    1   25226002   25291612    172      37  460950       3.1903   0.00071052
ENSG00000117614    1   25549170   25558993     11       6  460950       2.6638    0.0038635
ENSG00000117616    1   25568728   25664704     76      27  460950       2.0148     0.021961
ENSG00000187010    1   25598884   25656936     31      10  460950     -0.11337      0.54513
ENSG00000183726    1   25664408   25688852     32       9  460950    -0.090775      0.53616
ENSG00000188672    1   25688740   25756683    121      10  460950      0.94245      0.17298
ENSG00000204178    1   25757388   25826700    147      11  460950       1.2603      0.10378
ENSG00000157978    1   25870071   25895377     84      13  460950       2.3788    0.0086848
ENSG00000117643    1   25943959   26112698    428      37  460950     -0.16038      0.56371
ENSG00000162430    1   26126667   26144713     51       6  460950      0.21122      0.41636
ENSG00000117640    1   26145131   26159432     38       4  460950       0.4336      0.33229
ENSG00000127423    1   26158414   26185903     75       4  460950      0.44966      0.32648
ENSG00000182749    1   26187701   26197744      9       3  460950      -1.0893        0.862
ENSG00000117632    1   26210672   26233482     33       7  460950      0.13785      0.44518
ENSG00000158006    1   26286258   26324648    104       9  460950     -0.24593      0.59713
ENSG00000158008    1   26346375   26362955     29       8  460950       1.0467      0.14763
ENSG00000158014    1   26363743   26372624     21       4  460950       0.6169      0.26865
ENSG00000158022    1   26377795   26394927     49       8  460950       1.3581     0.087214
ENSG00000175087    1   26437664   26452034     35       3  460950      0.94257      0.17295
ENSG00000197245    1   26485511   26489119     12       5  460950      0.64762      0.25862
ENSG00000142684    1   26496362   26498551     10       3  460950      0.19338      0.42333
ENSG00000142675    1   26503894   26516377     33      10  460950       1.7532     0.039782
ENSG00000188782    1   26517052   26529459     70      11  460950     -0.32513      0.62746
ENSG00000130695    1   26560691   26605299    149      14  460950       1.7751     0.037937
ENSG00000142669    1   26605667   26608007      6       3  460950       1.6561     0.048849
ENSG00000158062    1   26607819   26644854    139      12  460950       1.8697     0.030765
ENSG00000169442    1   26644448   26647014     13       3  460950        1.935     0.026496
ENSG00000176092    1   26648350   26680621    111      16  460950       1.5829     0.056719
ENSG00000176083    1   26688125   26701013     62      13  460950       2.9448    0.0016157
ENSG00000131914    1   26737269   26756213     48      16  460950       4.0967   2.0955e-05
ENSG00000117682    1   26758773   26797785     76      21  460950       3.5642   0.00018247
ENSG00000198830    1   26798941   26802463      6       3  460950       2.7511      0.00297
ENSG00000117676    1   26856252   26901521    112      16  460950       1.8485     0.032262
ENSG00000117713    1   27022524   27108595    140      12  460950       7.6588   9.3814e-15
ENSG00000060642    1   27113963   27124889     16       5  460950       7.9223   1.1657e-15
ENSG00000204160    1   27153201   27184093     55      10  460950       6.1094        5e-10
ENSG00000175793    1   27189633   27190947      1       1  460950       2.5975     0.004695
ENSG00000142751    1   27202624   27216788     22       5  460950       7.7222   5.7176e-15
ENSG00000198746    1   27216979   27226957     16       7  460950       7.9726   7.7716e-16
ENSG00000090273    1   27226729   27273353     78      13  460950       7.4519   4.6019e-14
ENSG00000131910    1   27237980   27240457      6       3  460950       7.7995   3.1086e-15
ENSG00000175707    1   27276053   27286897     14       4  460950       7.0067     1.22e-12
ENSG00000253368    1   27320198   27327389      8       4  460950       3.0718    0.0010638
ENSG00000158246    1   27331511   27339327     11       3  460950       1.8323     0.033455
ENSG00000090020    1   27425306   27493472     97      13  460950       1.1172      0.13196
ENSG00000142784    1   27561007   27635110    132      17  460950       1.0051      0.15743
ENSG00000186501    1   27648651   27662891     40      12  460950       2.6793    0.0036883
ENSG00000142765    1   27668513   27680421     35      12  460950       3.5292   0.00020837
ENSG00000142733    1   27681675   27693383     33      11  460950       4.8344   6.6761e-07
ENSG00000142748    1   27695603   27701315     13       8  460950       5.6196   9.5707e-09
ENSG00000174950    1   27705666   27709870      5       2  460950       3.2491   0.00057887
ENSG00000181773    1   27719148   27722318      4       2  460950         1.56     0.059384
ENSG00000158195    1   27730730   27816669    169      15  460950       3.5763   0.00017425
ENSG00000126705    1   27860546   27930942     92      17  460950       2.5775    0.0049753
ENSG00000000938    1   27938575   27961788     47       9  460950       1.1201      0.13133
ENSG00000126709    1   27992572   27998729     18       4  460950       1.7557     0.039569
ENSG00000009780    1   28052490   28089633     82       6  460950     -0.36718      0.64326
ENSG00000117758    1   28099694   28150963     74       9  460950      0.36939      0.35592
ENSG00000117751    1   28157289   28178187     36       8  460950      -1.2701      0.89798
ENSG00000130775    1   28199055   28213196     58      12  460950       1.4042     0.080129
ENSG00000117748    1   28218035   28241257     68       7  460950       1.9189     0.027501
ENSG00000130768    1   28261504   28285668     88      14  460950       1.3478     0.088859
ENSG00000158156    1   28285973   28294607     27      11  460950       1.3157     0.094135
ENSG00000158161    1   28296855   28415207    353      29  460950       0.8184      0.20656
ENSG00000169403    1   28473677   28520447     83      24  460950      -0.7264       0.7662
ENSG00000126698    1   28525967   28559536    104      15  460950     -0.10393      0.54139
ENSG00000130770    1   28562620   28573417     47       5  460950     -0.22605      0.58942
ENSG00000130766    1   28586038   28609002     62      15  460950     -0.67299      0.74952
ENSG00000130772    1   28655513   28662476     11       6  460950     -0.69722      0.75717
ENSG00000204138    1   28696114   28826881    460      16  460950      0.57287      0.28337
ENSG00000180198    1   28832455   28865812     89      13  460950      0.61856       0.2681
ENSG00000180098    1   28879597   28905051     55      12  460950      0.93964       0.1737
ENSG00000120656    1   28915835   28969597     92      19  460950      0.95036      0.17096
ENSG00000188060    1   28918712   28921955      9       5  460950       0.9737       0.1651
ENSG00000162419    1   28995244   29045865     85      11  460950       1.6501     0.049462
ENSG00000198492    1   29063133   29096287     71      13  460950       1.7438     0.040598
ENSG00000116329    1   29138654   29190208    200      26  460950       1.4143     0.078636
ENSG00000159023    1   29213603   29446553    550      31  460950       2.0278     0.021291
ENSG00000253304    1   29445940   29450447     15       6  460950       1.4431     0.074494
ENSG00000116350    1   29474255   29508499     79      19  460950       2.3937    0.0083387
