GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000116254    1    6161853    6240183    330      37  461507       1.2105      0.11305
ENSG00000116251    1    6241329    6269449     75      15  461507       1.4871     0.068498
ENSG00000158286    1    6265535    6281359     51       8  461507      -1.2077      0.88642
ENSG00000116237    1    6281253    6296032     46       9  461507      0.40834      0.34151
ENSG00000173673    1    6304252    6305638      6       3  461507     -0.24699      0.59754
ENSG00000158292    1    6307406    6321035     42       4  461507      0.07079      0.47178
ENSG00000097021    1    6324329    6454451    559      29  461507     -0.25704      0.60143
ENSG00000069812    1    6472478    6484730     46       9  461507     -0.18382      0.57292
ENSG00000187017    1    6484848    6521430    121      14  461507      0.44259      0.32903
ENSG00000215788    1    6521211    6526255     15       6  461507       1.2193      0.11136
ENSG00000171680    1    6526152    6580121    198      37  461507      0.74616      0.22778
ENSG00000162408    1    6581407    6614595    143       7  461507      -0.6327      0.73653
ENSG00000173662    1    6615241    6639817     75      14  461507     -0.14209      0.55649
ENSG00000204859    1    6640061    6649340     16       8  461507      0.86649      0.19311
ENSG00000162413    1    6650784    6674667     61      17  461507     0.021172      0.49155
ENSG00000116273    1    6673745    6684093     25       6  461507      0.40873      0.34137
ENSG00000041988    1    6684926    6695646     37       8  461507     -0.19883       0.5788
ENSG00000007923    1    6694228    6761984    181      24  461507      0.28483      0.38789
ENSG00000171735    1    6845384    7829766   3264     224  461507       1.8589     0.031524
ENSG00000049245    1    7831329    7841492     37      10  461507        1.157      0.12365
ENSG00000049246    1    7844380    7905237    256      24  461507      0.14052      0.44412
ENSG00000049247    1    7903143    7913572     44      14  461507      0.86113      0.19458
ENSG00000049249    1    7979907    8000926     51       9  461507       1.4874     0.068451
ENSG00000116288    1    8014351    8045565     76      14  461507       2.9615    0.0015309
ENSG00000116285    1    8064464    8086368     37       8  461507       2.6639    0.0038622
ENSG00000162426    1    8377886    8404227     90      14  461507      0.16752      0.43348
ENSG00000142599    1    8412457    8877702    878      32  461507     -0.15489      0.56155
ENSG00000074800    1    8921061    8939308     32       7  461507     -0.70909      0.76086
ENSG00000131686    1    9005926    9035151    145      30  461507      0.37685      0.35314
ENSG00000197241    1    9063359    9086404     90      24  461507      0.32049       0.3743
ENSG00000142583    1    9095166    9148537    241      33  461507     -0.47545      0.68277
ENSG00000180758    1    9160364    9189229     96      16  461507      0.24595      0.40286
ENSG00000049239    1    9294834    9331396    120      23  461507      0.78141      0.21728
ENSG00000171621    1    9352939    9429591    415      65  461507      0.99618      0.15958
ENSG00000171612    1    9599541    9645237     79      14  461507      0.95869      0.16886
ENSG00000188807    1    9648932    9674935     52      11  461507      0.10269      0.45911
ENSG00000171608    1    9711790    9789172    201      42  461507     -0.05075      0.52024
ENSG00000179840    1    9712668    9714644      6       3  461507      0.28135      0.38922
ENSG00000171603    1    9789084    9884584    202      29  461507     -0.60721      0.72814
ENSG00000178585    1    9908334    9970394    131      23  461507       2.2464     0.012338
ENSG00000162441    1    9982173   10003465     61      14  461507       1.7409     0.040852
ENSG00000173614    1   10003486   10045559    106      18  461507       1.1894      0.11714
ENSG00000162444    1   10057264   10076078     49       7  461507     -0.24929      0.59843
ENSG00000130939    1   10092890   10241297    434      28  461507      0.64894      0.25819
ENSG00000054523    1   10270863   10441661    603      19  461507       1.5296      0.06306
ENSG00000142657    1   10458649   10480201     58      10  461507       1.8274     0.033821
ENSG00000175279    1   10490159   10512210     72      10  461507       3.5618   0.00018413
ENSG00000241563    1   10509776   10511959      4       2  461507       3.8347   6.2859e-05
ENSG00000160049    1   10516579   10532583     34      10  461507       2.5394    0.0055529
ENSG00000142655    1   10532345   10690815    467      37  461507       2.8704    0.0020497
ENSG00000130940    1   10696661   10856707    492      72  461507       6.0605   6.7861e-10
ENSG00000175262    1   11006528   11042094    132      18  461507    -0.081725      0.53257
ENSG00000120948    1   11072414   11085796     26       5  461507      -1.6476      0.95028
ENSG00000009724    1   11086580   11107290     69      10  461507     -0.55026      0.70893
ENSG00000116649    1   11114641   11120081      9       3  461507      0.16592      0.43411
ENSG00000171824    1   11126675   11159938    108       7  461507      0.12973      0.44839
ENSG00000198793    1   11166592   11322564    374      14  461507    -0.065115      0.52596
ENSG00000171819    1   11249398   11256038     17       4  461507     0.023591      0.49059
ENSG00000120942    1   11333263   11356106     39       6  461507     -0.72276      0.76509
ENSG00000204624    1   11539223   11597641    172      19  461507       2.0272     0.021319
ENSG00000116661    1   11708424   11715842     24      12  461507       1.0642      0.14363
ENSG00000132879    1   11714432   11723384     32      11  461507       1.1833      0.11835
ENSG00000116663    1   11724181   11734411     46      12  461507      0.12458      0.45043
ENSG00000116670    1   11734537   11751707     72      15  461507     -0.62051      0.73254
ENSG00000162490    1   11751786   11785914    111      20  461507      0.74063      0.22946
ENSG00000177674    1   11796141   11814859     64      11  461507      0.39428      0.34669
ENSG00000215910    1   11821844   11849642    155      11  461507      -1.2401      0.89253
ENSG00000177000    1   11845780   11866977     82      11  461507     -0.77055      0.77951
ENSG00000011021    1   11866207   11903201    206      16  461507     -0.44008      0.67006
ENSG00000175206    1   11905766   11908402     18       5  461507      0.57512       0.2826
ENSG00000120937    1   11917521   11918988      2       1  461507     -0.27889      0.60983
ENSG00000116685    1   11979648   11986485     24       7  461507       2.5038    0.0061428
ENSG00000083444    1   11994262   12035595    145      18  461507       4.0461   2.6036e-05
ENSG00000116688    1   12040238   12073571    101      11  461507       1.6478     0.049693
ENSG00000116691    1   12079523   12092102     25       6  461507     -0.30343      0.61922
ENSG00000120949    1   12123434   12204264    222      42  461507      0.67064      0.25123
ENSG00000028137    1   12227060   12269285    142      18  461507      0.72759      0.23343
ENSG00000048707    1   12290124   12572099    610      24  461507       1.4163     0.078346
ENSG00000162496    1   12627939   12677737    184      35  461507     -0.80742      0.79029
ENSG00000204518    1   12704566   12727097     66       8  461507     -0.97282      0.83468
ENSG00000188984    1   12776118   12788726     42       6  461507      0.80777      0.20961
ENSG00000157330    1   12806163   12823847     52       9  461507        1.347     0.088996
ENSG00000116726    1   12834984   12838049      9       3  461507       1.3098     0.095132
ENSG00000116721    1   12851546   12856777     17       7  461507       1.6379     0.050726
ENSG00000204513    1   12884468   12891264      1       1  461507      0.79056       0.2146
ENSG00000179172    1   12907261   12908578      7       3  461507      -0.3965      0.65413
ENSG00000120952    1   12916941   12921764     45       6  461507     -0.75088      0.77364
ENSG00000243073    1   12939045   12946025      8       2  461507      -1.2613      0.89639
ENSG00000232423    1   12998181   13117751      3       1  461507     -0.89981      0.81589
ENSG00000204501    1   13421176   13428191      1       1  461507      -1.2953       0.9024
ENSG00000204491    1   13474689   13477522      3       1  461507     -0.94794      0.82842
ENSG00000204488    1   13495254   13498260      1       1  461507       -1.247       0.8938
ENSG00000162494    1   13801445   13840543    179      37  461507      -2.3172      0.98975
ENSG00000162493    1   13909960   13944452    139      32  461507     -0.14687      0.55838
ENSG00000116731    1   14026693   14151574    434      35  461507      0.12012      0.45219
ENSG00000189337    1   14925200   15444539   2221     212  461507      0.39552      0.34623
ENSG00000171729    1   15479028   15546976    375      28  461507     -0.22078      0.58737
ENSG00000204464    1   15490840   15497813     27       7  461507      -1.1441      0.87371
ENSG00000142621    1   15573768   15726779    580      65  461507       1.4408     0.074818
ENSG00000142634    1   15736391   15756839     80      25  461507       1.1635      0.12231
ENSG00000162438    1   15764935   15775737     32      12  461507    -0.073394      0.52925
ENSG00000142615    1   15783223   15798586     69      12  461507      0.80571      0.21021
ENSG00000215704    1   15792404   15817895     95      16  461507       2.0185      0.02177
ENSG00000132906    1   15817327   15853029    147      11  461507       1.3031     0.096269
ENSG00000116138    1   15853308   15918874    242      17  461507       1.3614     0.086696
ENSG00000116771    1   15898848   15911605     63       7  461507      0.80536      0.21031
ENSG00000197312    1   15943995   15995539    130       8  461507       3.1236   0.00089319
ENSG00000215695    1   15986364   15988217      3       2  461507       2.5532    0.0053366
ENSG00000116786    1   16010827   16061264    173      17  461507       2.9999    0.0013502
ENSG00000162461    1   16062900   16067891      9       4  461507       4.1812   1.4501e-05
ENSG00000162460    1   16068917   16074477     24       5  461507       2.4825    0.0065237
ENSG00000162458    1   16083102   16113089     80      15  461507       1.5316     0.062817
ENSG00000065526    1   16174359   16266955    203      27  461507       1.1674      0.12152
ENSG00000116809    1   16268364   16302627     70      18  461507       2.3369    0.0097217
ENSG00000183888    1   16330731   16335302     18       7  461507       1.5674     0.058508
ENSG00000173641    1   16340523   16346089     46       5  461507       1.3126     0.094651
ENSG00000186510    1   16345370   16360545     93      13  461507       1.2734      0.10143
ENSG00000184908    1   16370272   16383803    132      15  461507       1.2813      0.10004
ENSG00000185519    1   16384264   16400127     90      13  461507       1.3002     0.096771
ENSG00000142627    1   16450832   16482582     73      19  461507       4.3294   7.4762e-06
ENSG00000142632    1   16524349   16539104     64       8  461507       4.4561    4.174e-06
ENSG00000204377    1   16555368   16556038      3       1  461507       4.1642   1.5621e-05
ENSG00000132881    1   16558195   16563657     16       7  461507       4.8047   7.7476e-07
ENSG00000037637    1   16573334   16678949    268      15  461507       4.3681   6.2657e-06
ENSG00000055070    1   16679070   16724640    124      17  461507       4.3191   7.8327e-06
ENSG00000187144    1   16713612   16763919    160      29  461507       2.6154    0.0044567
ENSG00000157191    1   16767167   16786573     55      15  461507     -0.27523      0.60843
ENSG00000058453    1   17066768   17299474    329      23  461507     -0.93922      0.82619
ENSG00000117122    1   17300997   17307330     20       5  461507      0.65543       0.2561
ENSG00000159363    1   17312453   17338423     60      13  461507     0.064689      0.47421
ENSG00000117118    1   17345217   17380665    128      14  461507     0.038144      0.48479
ENSG00000117115    1   17393256   17445948    299      21  461507      0.64236      0.26032
ENSG00000142623    1   17531621   17572500    192      52  461507       1.0229      0.15318
ENSG00000142619    1   17575593   17610728    198      31  461507       1.0754      0.14109
ENSG00000159339    1   17634690   17690499    319      27  461507      -1.4175      0.92184
ENSG00000179051    1   17733256   17766220     94      18  461507     -0.58004      0.71905
ENSG00000074964    1   17866330   18024369    461      60  461507     -0.93974      0.82632
ENSG00000117148    1   18081808   18153558    239      29  461507     -0.30439      0.61958
ENSG00000117154    1   18434240   18704977   1148     142  461507       1.2717      0.10174
ENSG00000179023    1   18807424   18812478     28       6  461507       3.5416   0.00019884
ENSG00000009709    1   18957500   19075360    422      67  461507     -0.90007      0.81596
ENSG00000179002    1   19166093   19186176    113      22  461507      0.86649      0.19311
ENSG00000159423    1   19197926   19229275    161      26  461507      0.89901      0.18432
ENSG00000169991    1   19230775   19283180    238      44  461507      0.39451       0.3466
ENSG00000127481    1   19401000   19536770    340      25  461507       0.6767       0.2493
ENSG00000127463    1   19542158   19578046    126      17  461507     -0.11698      0.54656
ENSG00000053372    1   19578033   19586622     58       9  461507      0.70324      0.24095
ENSG00000162482    1   19609052   19615744     28       5  461507     -0.61668      0.73128
ENSG00000053371    1   19630459   19638640     27      10  461507      0.95157      0.17066
ENSG00000040487    1   19638820   19655794     88      13  461507        2.071     0.019178
ENSG00000077549    1   19665267   19812066    579      26  461507       1.6935      0.04518
ENSG00000173436    1   19923477   19956314     86      16  461507     -0.26926      0.60614
ENSG00000158747    1   19967048   19984945     76      23  461507      -1.1112      0.86675
ENSG00000158748    1   19991780   20006055     53      11  461507     -0.75658      0.77535
ENSG00000162542    1   20008706   20126438    440      58  461507      0.35838      0.36003
ENSG00000178828    1   20140523   20141771      7       4  461507       2.9432    0.0016242
ENSG00000169914    1   20209006   20239438     82      15  461507      -1.0874      0.86157
ENSG00000188784    1   20246502   20250110     19       6  461507       1.0413      0.14886
ENSG00000188257    1   20301925   20306932     21      11  461507       1.0164      0.15472
ENSG00000127472    1   20354672   20417683    227      28  461507    -0.030148      0.51203
ENSG00000117215    1   20438432   20446050     27      11  461507       1.3297     0.091807
ENSG00000158786    1   20465819   20476879     26      12  461507      0.50279      0.30756
ENSG00000187980    1   20487746   20503917     59      13  461507     -0.13826      0.55498
ENSG00000162543    1   20512578   20522541     12       5  461507      -1.2095      0.88676
ENSG00000158816    1   20617412   20681387    278      27  461507       2.5398    0.0055456
ENSG00000162545    1   20808884   20812713      4       2  461507      0.30164      0.38146
ENSG00000090432    1   20825943   20834654     29      10  461507     0.060204        0.476
ENSG00000183114    1   20878932   20881512      5       2  461507     -0.54263      0.70631
ENSG00000158825    1   20915441   20945401    134      21  461507      0.56287      0.28676
ENSG00000158828    1   20959948   20978004     80      12  461507      0.71099      0.23855
ENSG00000244038    1   20978270   20988000     31       7  461507      0.64961      0.25797
ENSG00000117245    1   20990507   21044510    242      53  461507      0.29831      0.38273
ENSG00000189410    1   21046225   21059330     44      13  461507      0.77481      0.21923
ENSG00000127483    1   21069154   21113816    116      20  461507     0.052476      0.47907
ENSG00000075151    1   21132963   21503377    906      35  461507      0.36506      0.35753
ENSG00000117298    1   21543740   21671997    405      45  461507      0.72537      0.23411
ENSG00000142794    1   21766621   21811498    171      16  461507     -0.85176      0.80283
ENSG00000162551    1   21835858   21904905    338      33  461507     -0.37571      0.64643
ENSG00000076864    1   21922708   21995801    299      43  461507       1.0611      0.14433
ENSG00000090686    1   22004791   22110099    365      31  461507       1.3306     0.091663
ENSG00000187942    1   22138758   22151714     48      20  461507        1.682     0.046285
ENSG00000142798    1   22148738   22263790    438      47  461507        1.038      0.14964
ENSG00000219073    1   22303514   22325135    240      25  461507       1.1622      0.12259
ENSG00000142789    1   22328149   22339032     69      13  461507       1.3714     0.085132
ENSG00000070831    1   22379120   22419437    110      17  461507      0.95532      0.16971
ENSG00000162552    1   22443798   22470462    101      19  461507        1.341     0.089956
ENSG00000184677    1   22778344   22857650    187      25  461507     -0.32268      0.62653
ENSG00000070886    1   22890057   22930087    185      28  461507       1.6417     0.050329
ENSG00000173372    1   22962999   22966101      6       3  461507      0.21551      0.41468
ENSG00000159189    1   22970123   22974603     26       6  461507       0.1714      0.43195
ENSG00000173369    1   22979255   22988031     31       7  461507       0.3566      0.36069
ENSG00000133216    1   23037332   23241818    536      64  461507       1.3786      0.08401
ENSG00000215906    1   23279536   23291831     41      11  461507       2.7757    0.0027544
ENSG00000227868    1   23337327   23342343      9       3  461507       3.8527   5.8412e-05
ENSG00000004487    1   23345941   23410182     91      13  461507       4.4476   4.3424e-06
ENSG00000169641    1   23410516   23504301    203      27  461507         4.06   2.4541e-05
ENSG00000179546    1   23516993   23521222     10       3  461507       3.9852   3.3716e-05
ENSG00000125944    1   23630264   23670829     54      12  461507        2.897    0.0018835
ENSG00000125945    1   23685941   23695935     29       6  461507       2.2351     0.012704
ENSG00000249087    1   23695490   23698332      3       2  461507       2.8649    0.0020856
ENSG00000204219    1   23707554   23751233    132      21  461507       5.5243    1.654e-08
ENSG00000088280    1   23755056   23811061    143      20  461507       6.1094        5e-10
ENSG00000007968    1   23832922   23857712     58       9  461507      0.68837      0.24561
ENSG00000117318    1   23884409   23886285     10       4  461507       2.4147    0.0078735
ENSG00000197880    1   23907985   23967058    132      32  461507        2.382    0.0086105
ENSG00000142676    1   24018269   24022915     12       4  461507       1.3522     0.088149
ENSG00000011007    1   24069645   24088549     22      10  461507       4.2672    9.896e-06
ENSG00000057757    1   24104895   24114722     10       5  461507       2.3368     0.009725
ENSG00000011009    1   24117460   24122029      4       2  461507       2.0576     0.019813
ENSG00000117308    1   24122089   24127271      3       2  461507     -0.64967      0.74205
ENSG00000117305    1   24128375   24165110     56       6  461507       2.4819    0.0065336
ENSG00000179163    1   24171567   24194784     55       7  461507       3.3508    0.0004029
ENSG00000188822    1   24197016   24285549    250      13  461507       2.3356    0.0097551
ENSG00000188529    1   24291294   24307417      4       2  461507       1.5054     0.066112
ENSG00000142661    1   24382525   24438665    214      27  461507       1.0818      0.13966
ENSG00000142677    1   24446261   24469611     80      18  461507        2.586    0.0048555
ENSG00000185436    1   24480647   24514449    170      27  461507      0.20486      0.41884
ENSG00000158055    1   24645812   24690972    125      28  461507      0.25997      0.39744
ENSG00000001460    1   24683489   24743424    181      21  461507     -0.19302      0.57653
ENSG00000001461    1   24742284   24799466    199      22  461507      0.71405       0.2376
ENSG00000117602    1   24829387   24867530    129      18  461507      0.99695      0.15939
ENSG00000184454    1   24882602   24935819    255      29  461507       1.1519      0.12469
ENSG00000133226    1   24958207   24999758     59      13  461507     -0.31683      0.62431
ENSG00000169504    1   25071848   25170815    135      19  461507       3.4284   0.00030356
ENSG00000020633    1   25226002   25291612    172      37  461507       2.9442    0.0016191
ENSG00000117614    1   25549170   25558993     11       6  461507      0.95359      0.17015
ENSG00000117616    1   25568728   25664704     76      27  461507         7.05   8.9456e-13
ENSG00000187010    1   25598884   25656936     31      10  461507       2.4263    0.0076268
ENSG00000183726    1   25664408   25688852     32       9  461507       6.1094        5e-10
ENSG00000188672    1   25688740   25756683    121      10  461507       7.0414   9.5185e-13
ENSG00000204178    1   25757388   25826700    147      11  461507       6.1094        5e-10
ENSG00000157978    1   25870071   25895377     84      13  461507       2.5772    0.0049795
ENSG00000117643    1   25943959   26112698    428      37  461507        5.215   9.1922e-08
ENSG00000162430    1   26126667   26144713     51       6  461507       1.8468     0.032389
ENSG00000117640    1   26145131   26159432     38       4  461507       1.3168     0.093947
ENSG00000127423    1   26158414   26185903     75       4  461507       1.2004      0.11499
ENSG00000182749    1   26187701   26197744      9       3  461507      0.51144      0.30452
ENSG00000117632    1   26210672   26233482     33       7  461507       1.6332     0.051218
ENSG00000158006    1   26286258   26324648    104       9  461507       1.7753     0.037924
ENSG00000158008    1   26346375   26362955     29       8  461507        1.531     0.062888
ENSG00000158014    1   26363743   26372624     21       4  461507       2.4349    0.0074478
ENSG00000158022    1   26377795   26394927     49       8  461507       3.1645   0.00077679
ENSG00000175087    1   26437664   26452034     35       3  461507       2.6282    0.0042925
ENSG00000197245    1   26485511   26489119     12       5  461507      0.74722      0.22747
ENSG00000142684    1   26496362   26498551     10       3  461507       1.4866     0.068558
ENSG00000142675    1   26503894   26516377     33      10  461507       1.6393     0.050571
ENSG00000188782    1   26517052   26529459     70      11  461507       1.3325      0.09135
ENSG00000130695    1   26560691   26605299    149      14  461507       1.4685     0.070978
ENSG00000142669    1   26605667   26608007      6       3  461507       1.3217     0.093126
ENSG00000158062    1   26607819   26644854    139      12  461507       1.8116     0.035023
ENSG00000169442    1   26644448   26647014     13       3  461507       1.2257      0.11016
ENSG00000176092    1   26648350   26680621    111      16  461507       1.2831     0.099721
ENSG00000176083    1   26688125   26701013     62      13  461507      0.43419      0.33207
ENSG00000131914    1   26737269   26756213     48      16  461507       1.3939     0.081674
ENSG00000117682    1   26758773   26797785     76      21  461507       2.1631     0.015265
ENSG00000198830    1   26798941   26802463      6       3  461507      0.97189      0.16555
ENSG00000117676    1   26856252   26901521    112      16  461507      0.78682      0.21569
ENSG00000117713    1   27022524   27108595    140      12  461507      0.15988      0.43649
ENSG00000060642    1   27113963   27124889     16       5  461507      0.62316      0.26659
ENSG00000204160    1   27153201   27184093     55      10  461507      0.52022      0.30146
ENSG00000175793    1   27189633   27190947      1       1  461507       2.0577      0.01981
ENSG00000142751    1   27202624   27216788     22       5  461507     -0.68019      0.75181
ENSG00000198746    1   27216979   27226957     16       7  461507      0.72951      0.23284
ENSG00000090273    1   27226729   27273353     78      13  461507      0.30257      0.38111
ENSG00000131910    1   27237980   27240457      6       3  461507     0.088784      0.46463
ENSG00000175707    1   27276053   27286897     14       4  461507       1.5203     0.064215
ENSG00000253368    1   27320198   27327389      8       4  461507       2.8678     0.002067
ENSG00000158246    1   27331511   27339327     11       3  461507       2.1876     0.014349
ENSG00000090020    1   27425306   27493472     97      13  461507    -0.019301       0.5077
ENSG00000142784    1   27561007   27635110    132      17  461507     -0.31324      0.62295
ENSG00000186501    1   27648651   27662891     40      12  461507     -0.38753      0.65082
ENSG00000142765    1   27668513   27680421     35      12  461507      -1.2101      0.88687
ENSG00000142733    1   27681675   27693383     33      11  461507      0.29487      0.38405
ENSG00000142748    1   27695603   27701315     13       8  461507       1.1788      0.11924
ENSG00000174950    1   27705666   27709870      5       2  461507       2.2879     0.011073
ENSG00000181773    1   27719148   27722318      4       2  461507     -0.18697      0.57416
ENSG00000158195    1   27730730   27816669    169      15  461507       2.3081     0.010496
ENSG00000126705    1   27860546   27930942     92      17  461507       2.9022    0.0018527
ENSG00000000938    1   27938575   27961788     47       9  461507       1.6548     0.048984
ENSG00000126709    1   27992572   27998729     18       4  461507     -0.81015      0.79107
ENSG00000009780    1   28052490   28089633     82       6  461507       1.1335       0.1285
ENSG00000117758    1   28099694   28150963     74       9  461507       1.0184      0.15424
ENSG00000117751    1   28157289   28178187     36       8  461507       0.7238      0.23459
ENSG00000130775    1   28199055   28213196     58      12  461507       2.4666    0.0068202
ENSG00000117748    1   28218035   28241257     68       7  461507       2.2511     0.012189
ENSG00000130768    1   28261504   28285668     88      14  461507       2.2759     0.011426
ENSG00000158156    1   28285973   28294607     27      11  461507       1.3408     0.089985
ENSG00000158161    1   28296855   28415207    353      29  461507        3.288   0.00050459
ENSG00000169403    1   28473677   28520447     83      24  461507       3.2768   0.00052494
ENSG00000126698    1   28525967   28559536    104      15  461507       3.6346   0.00013921
ENSG00000130770    1   28562620   28573417     47       5  461507       2.7649    0.0028474
ENSG00000130766    1   28586038   28609002     62      15  461507       3.7118   0.00010291
ENSG00000130772    1   28655513   28662476     11       6  461507      0.13838      0.44497
ENSG00000204138    1   28696114   28826881    460      16  461507        1.287     0.099049
ENSG00000180198    1   28832455   28865812     89      13  461507       1.2471      0.10619
ENSG00000180098    1   28879597   28905051     55      12  461507       1.6349     0.051037
ENSG00000120656    1   28915835   28969597     92      19  461507       1.7078     0.043841
ENSG00000188060    1   28918712   28921955      9       5  461507       2.1135     0.017277
ENSG00000162419    1   28995244   29045865     85      11  461507      0.32801      0.37145
ENSG00000198492    1   29063133   29096287     71      13  461507      0.51173      0.30442
ENSG00000116329    1   29138654   29190208    200      26  461507       1.4913     0.067936
ENSG00000159023    1   29213603   29446553    550      31  461507       3.1951   0.00069888
ENSG00000253304    1   29445940   29450447     15       6  461507       3.0449    0.0011638
ENSG00000116350    1   29474255   29508499     79      19  461507       2.7031    0.0034344
ENSG00000116353    1   29519385   29557454    111      20  461507       2.2492     0.012249
