GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P
ENSG00000160075    1    1477053    1510249    104      10  68577     -0.43529      0.66832
ENSG00000228594    1    1533392    1535476      2       1  68577      0.80819      0.20949
ENSG00000197530    1    1550795    1565990     34       6  68577    -0.065383      0.52607
ENSG00000248333    1    1570603    1590473     30       5  68577     -0.22521      0.58909
ENSG00000189339    1    1592939    1624167     69      11  68577     -0.76228      0.77705
ENSG00000008128    1    1634169    1655766    101       6  68577       0.1789      0.42901
ENSG00000215790    1    1656277    1677431     69       7  68577      0.48376      0.31428
ENSG00000008130    1    1682671    1711896     81      12  68577    -0.029783      0.51188
ENSG00000078369    1    1716729    1822495    193      26  68577     0.046637       0.4814
ENSG00000169885    1    1846266    1848735     12       3  68577      -1.0439      0.85174
ENSG00000178821    1    1849029    1850712      7       3  68577     -0.72031      0.76433
ENSG00000142609    1    1853396    1935276    371      26  68577      0.24978      0.40138
ENSG00000187730    1    1950780    1962192     36       9  68577      0.22023      0.41285
ENSG00000067606    1    1981909    2116834    506      34  68577       -1.575      0.94237
ENSG00000162585    1    2115903    2144159     69      17  68577     -0.58192      0.71969
ENSG00000157933    1    2160134    2241558    294      52  68577     -0.87797      0.81002
ENSG00000116151    1    2252692    2323146    373      45  68577     -0.25979      0.60249
ENSG00000157916    1    2323267    2336883     44      14  68577       1.2956     0.097558
ENSG00000157911    1    2336236    2345236     38      14  68577      -0.1719      0.56824
ENSG00000149527    1    2357419    2436969    359      47  68577     -0.21736      0.58603
ENSG00000157881    1    2439972    2458039     82      17  68577     -0.33151      0.62987
ENSG00000197921    1    2460184    2461684      5       3  68577      0.68502      0.24666
ENSG00000157873    1    2487078    2496821     31       8  68577       1.3306     0.091663
ENSG00000157870    1    2517930    2522908     14       6  68577      0.61593      0.26897
ENSG00000142606    1    2522078    2564481    192      13  68577      0.70596      0.24011
ENSG00000215912    1    2567415    2718286    396      22  68577     -0.13215      0.55257
ENSG00000169717    1    2938046    2939465      4       2  68577      0.69617      0.24316
ENSG00000142611    1    2985732    3355185   1726     170  68577       0.4272      0.33462
ENSG00000130762    1    3370990    3397677    100      12  68577       1.0469      0.14758
ENSG00000162591    1    3406484    3528059    574      83  68577      0.40893      0.34129
ENSG00000158109    1    3541566    3546691     12       4  68577      0.53795      0.29531
ENSG00000116213    1    3547331    3569325     56      14  68577     -0.43958      0.66988
ENSG00000078900    1    3569084    3652765    346      56  68577     -0.61408      0.73042
ENSG00000162592    1    3668962    3688209     78      17  68577       1.5844      0.05655
ENSG00000235169    1    3689352    3692546     13       5  68577      0.21901      0.41332
ENSG00000130764    1    3696784    3713068     84      16  68577      0.87027      0.19208
ENSG00000116198    1    3728645    3773778    313      18  68577      0.92384      0.17779
ENSG00000169598    1    3773845    3801993    186      26  68577      0.49392      0.31068
ENSG00000198912    1    3805689    3816857     55      12  68577      0.88986      0.18677
ENSG00000196581    1    4714792    4852594    767      87  68577       2.5026    0.0061643
ENSG00000131697    1    5922871    6052533    474      27  68577      0.16099      0.43605
ENSG00000069424    1    6051526    6161253    385      62  68577   -0.0030271      0.50121
ENSG00000116254    1    6161853    6240183    330      37  68577      0.50218      0.30777
ENSG00000116251    1    6241329    6269449     75      15  68577       1.2946     0.097735
ENSG00000158286    1    6265535    6281359     51       8  68577      0.33975      0.36702
ENSG00000116237    1    6281253    6296032     46       9  68577    -0.036538      0.51457
ENSG00000173673    1    6304252    6305638      6       3  68577       1.0023      0.15811
ENSG00000158292    1    6307406    6321035     42       4  68577       1.4398     0.074956
ENSG00000097021    1    6324329    6454451    559      29  68577       1.6582     0.048642
ENSG00000069812    1    6472478    6484730     46       9  68577     -0.16405      0.56515
ENSG00000187017    1    6484848    6521430    121      14  68577      0.31287      0.37719
ENSG00000215788    1    6521211    6526255     15       6  68577     -0.18748      0.57436
ENSG00000171680    1    6526152    6580121    198      37  68577      -1.2194      0.88865
ENSG00000162408    1    6581407    6614595    143       7  68577     -0.58947      0.72223
ENSG00000173662    1    6615241    6639817     75      14  68577      0.14353      0.44294
ENSG00000204859    1    6640061    6649340     16       8  68577      -1.3533      0.91203
ENSG00000162413    1    6650784    6674667     61      17  68577      0.16464      0.43462
ENSG00000116273    1    6673745    6684093     25       6  68577      0.59351      0.27642
ENSG00000041988    1    6684926    6695646     37       8  68577      0.50719      0.30601
ENSG00000007923    1    6694228    6761984    181      24  68577      0.13176      0.44759
ENSG00000171735    1    6845384    7829766   3264     224  68577      0.93356      0.17527
ENSG00000049245    1    7831329    7841492     37      10  68577     -0.70764      0.76042
ENSG00000049246    1    7844380    7905237    256      24  68577     -0.32758      0.62838
ENSG00000049247    1    7903143    7913572     44      14  68577     -0.38454      0.64971
ENSG00000049249    1    7979907    8000926     51       9  68577      -2.0874      0.98157
ENSG00000116288    1    8014351    8045565     76      14  68577     0.029004      0.48843
ENSG00000116285    1    8064464    8086368     37       8  68577       0.1642      0.43479
ENSG00000162426    1    8377886    8404227     90      14  68577      -0.5461       0.7075
ENSG00000142599    1    8412457    8877702    878      32  68577     -0.53347      0.70314
ENSG00000074800    1    8921061    8939308     32       7  68577     -0.23488      0.59285
ENSG00000131686    1    9005926    9035151    145      30  68577      0.32723      0.37175
ENSG00000197241    1    9063359    9086404     90      24  68577       -1.289       0.9013
ENSG00000142583    1    9095166    9148537    241      33  68577      -1.1296      0.87067
ENSG00000180758    1    9160364    9189229     96      16  68577      -1.5785      0.94277
ENSG00000049239    1    9294834    9331396    120      23  68577      0.91937      0.17895
ENSG00000171621    1    9352939    9429591    415      65  68577     0.072197      0.47122
ENSG00000171612    1    9599541    9645237     79      14  68577       1.4644     0.071536
ENSG00000188807    1    9648932    9674935     52      11  68577      0.69655      0.24304
ENSG00000171608    1    9711790    9789172    201      42  68577      0.27085      0.39325
ENSG00000179840    1    9712668    9714644      6       3  68577      0.66944      0.25161
ENSG00000171603    1    9789084    9884584    202      29  68577    0.0088089      0.49649
ENSG00000178585    1    9908334    9970394    131      23  68577       1.2315      0.10907
ENSG00000162441    1    9982173   10003465     61      14  68577      0.91607      0.17982
ENSG00000173614    1   10003486   10045559    106      18  68577       1.1223      0.13087
ENSG00000162444    1   10057264   10076078     49       7  68577       1.1891      0.11721
ENSG00000130939    1   10092890   10241297    434      28  68577       0.9003      0.18398
ENSG00000054523    1   10270863   10441661    603      19  68577       1.4735     0.070308
ENSG00000142657    1   10458649   10480201     58      10  68577       1.2843     0.099516
ENSG00000175279    1   10490159   10512210     72      10  68577     -0.26235      0.60348
ENSG00000241563    1   10509776   10511959      4       2  68577      0.24803      0.40206
ENSG00000160049    1   10516579   10532583     34      10  68577        1.462     0.071866
ENSG00000142655    1   10532345   10690815    467      37  68577      0.61037      0.27081
ENSG00000130940    1   10696661   10856707    492      72  68577     -0.27394      0.60794
ENSG00000175262    1   11006528   11042094    132      18  68577      0.82948      0.20342
ENSG00000120948    1   11072414   11085796     26       5  68577      0.39391      0.34682
ENSG00000009724    1   11086580   11107290     69      10  68577      0.44355      0.32868
ENSG00000116649    1   11114641   11120081      9       3  68577      0.90785      0.18198
ENSG00000171824    1   11126675   11159938    108       7  68577       1.1838      0.11825
ENSG00000198793    1   11166592   11322564    374      14  68577       1.6066     0.054068
ENSG00000171819    1   11249398   11256038     17       4  68577      0.66729      0.25229
ENSG00000120942    1   11333263   11356106     39       6  68577     -0.41599      0.66129
ENSG00000204624    1   11539223   11597641    172      19  68577     -0.89162       0.8137
ENSG00000116661    1   11708424   11715842     24      12  68577       2.4457     0.007229
ENSG00000132879    1   11714432   11723384     32      11  68577       1.6207     0.052538
ENSG00000116663    1   11724181   11734411     46      12  68577      0.83591       0.2016
ENSG00000116670    1   11734537   11751707     72      15  68577     -0.15586      0.56193
ENSG00000162490    1   11751786   11785914    111      20  68577       0.7178      0.23644
ENSG00000177674    1   11796141   11814859     64      11  68577      0.45892      0.32315
ENSG00000215910    1   11821844   11849642    155      11  68577      -0.9082      0.81811
ENSG00000177000    1   11845780   11866977     82      11  68577     -0.85166       0.8028
ENSG00000011021    1   11866207   11903201    206      16  68577     -0.98104      0.83671
ENSG00000175206    1   11905766   11908402     18       5  68577      0.30993      0.37831
ENSG00000120937    1   11917521   11918988      2       1  68577       2.1059     0.017605
ENSG00000116685    1   11979648   11986485     24       7  68577     -0.09717       0.5387
ENSG00000083444    1   11994262   12035595    145      18  68577      0.57244      0.28351
ENSG00000116688    1   12040238   12073571    101      11  68577      0.37646      0.35329
ENSG00000116691    1   12079523   12092102     25       6  68577      0.21904      0.41331
ENSG00000120949    1   12123434   12204264    222      42  68577       0.6595      0.25479
ENSG00000028137    1   12227060   12269285    142      18  68577      -1.1416      0.87318
ENSG00000048707    1   12290124   12572099    610      24  68577     -0.68887      0.75455
ENSG00000162496    1   12627939   12677737    184      35  68577       1.8093     0.035201
ENSG00000204518    1   12704566   12727097     66       8  68577      0.87146      0.19175
ENSG00000188984    1   12776118   12788726     42       6  68577      -1.1161      0.86781
ENSG00000157330    1   12806163   12823847     52       9  68577     -0.74553      0.77202
ENSG00000116726    1   12834984   12838049      9       3  68577       1.1377      0.12762
ENSG00000116721    1   12851546   12856777     17       7  68577       1.0494        0.147
ENSG00000204513    1   12884468   12891264      1       1  68577       1.0115       0.1559
ENSG00000179172    1   12907261   12908578      7       3  68577      -0.6471      0.74122
ENSG00000120952    1   12916941   12921764     45       6  68577      0.12243      0.45128
ENSG00000243073    1   12939045   12946025      8       2  68577      -1.1115      0.86682
ENSG00000232423    1   12998181   13117751      3       1  68577      0.22512      0.41094
ENSG00000204501    1   13421176   13428191      1       1  68577     -0.14286       0.5568
ENSG00000204491    1   13474689   13477522      3       1  68577     0.092345      0.46321
ENSG00000204488    1   13495254   13498260      1       1  68577       1.1901        0.117
ENSG00000162494    1   13801445   13840543    179      37  68577       1.5501     0.060554
ENSG00000162493    1   13909960   13944452    139      32  68577      0.39164      0.34766
ENSG00000116731    1   14026693   14151574    434      35  68577      0.45242      0.32548
ENSG00000189337    1   14925200   15444539   2221     212  68577      -1.2334      0.89128
ENSG00000171729    1   15479028   15546976    375      28  68577      -1.9387      0.97373
ENSG00000204464    1   15490840   15497813     27       7  68577      -1.0137      0.84465
ENSG00000142621    1   15573768   15726779    580      65  68577      -1.1848      0.88196
ENSG00000142634    1   15736391   15756839     80      25  68577      -1.4136      0.92127
ENSG00000162438    1   15764935   15775737     32      12  68577      0.64159      0.26057
ENSG00000142615    1   15783223   15798586     69      12  68577       1.5766     0.057439
ENSG00000215704    1   15792404   15817895     95      16  68577       0.7557      0.22491
ENSG00000132906    1   15817327   15853029    147      11  68577      0.72271      0.23493
ENSG00000116138    1   15853308   15918874    242      17  68577       1.0369      0.14988
ENSG00000116771    1   15898848   15911605     63       7  68577       1.1638      0.12225
ENSG00000197312    1   15943995   15995539    130       8  68577       0.7302      0.23263
ENSG00000215695    1   15986364   15988217      3       2  68577        1.135      0.12819
ENSG00000116786    1   16010827   16061264    173      17  68577      0.16504      0.43446
ENSG00000162461    1   16062900   16067891      9       4  68577      0.73432      0.23138
ENSG00000162460    1   16068917   16074477     24       5  68577      -1.3586      0.91286
ENSG00000162458    1   16083102   16113089     80      15  68577     -0.83094        0.797
ENSG00000065526    1   16174359   16266955    203      27  68577       -1.306      0.90422
ENSG00000116809    1   16268364   16302627     70      18  68577     -0.47359       0.6821
ENSG00000183888    1   16330731   16335302     18       7  68577       1.5328      0.06266
ENSG00000173641    1   16340523   16346089     46       5  68577      0.39319      0.34709
ENSG00000186510    1   16345370   16360545     93      13  68577      0.22183      0.41222
ENSG00000184908    1   16370272   16383803    132      15  68577      0.47806       0.3163
ENSG00000185519    1   16384264   16400127     90      13  68577     -0.41237      0.65996
ENSG00000142627    1   16450832   16482582     73      19  68577      -0.7611       0.7767
ENSG00000142632    1   16524349   16539104     64       8  68577        -1.96        0.975
ENSG00000204377    1   16555368   16556038      3       1  68577     -0.84903      0.80207
ENSG00000132881    1   16558195   16563657     16       7  68577      -1.0168      0.84536
ENSG00000037637    1   16573334   16678949    268      15  68577      -1.5323      0.93728
ENSG00000055070    1   16679070   16724640    124      17  68577      -1.5518      0.93965
ENSG00000187144    1   16713612   16763919    160      29  68577      -1.3909      0.91787
ENSG00000157191    1   16767167   16786573     55      15  68577      -1.0404      0.85092
ENSG00000058453    1   17066768   17299474    329      23  68577     -0.75937      0.77618
ENSG00000117122    1   17300997   17307330     20       5  68577     -0.65583      0.74403
ENSG00000159363    1   17312453   17338423     60      13  68577     -0.10259      0.54085
ENSG00000117118    1   17345217   17380665    128      14  68577      -0.5006      0.69167
ENSG00000117115    1   17393256   17445948    299      21  68577      0.78329      0.21673
ENSG00000142623    1   17531621   17572500    192      52  68577        1.211      0.11295
ENSG00000142619    1   17575593   17610728    198      31  68577     -0.82515      0.79536
ENSG00000159339    1   17634690   17690499    319      27  68577     -0.32013      0.62557
ENSG00000179051    1   17733256   17766220     94      18  68577     -0.76022      0.77644
ENSG00000074964    1   17866330   18024369    461      60  68577    -0.016592      0.50662
ENSG00000117148    1   18081808   18153558    239      29  68577      0.21776      0.41381
ENSG00000117154    1   18434240   18704977   1148     142  68577      -1.5392      0.93812
ENSG00000179023    1   18807424   18812478     28       6  68577     -0.83911       0.7993
ENSG00000009709    1   18957500   19075360    422      67  68577      0.64623      0.25907
ENSG00000179002    1   19166093   19186176    113      22  68577     -0.90568      0.81745
ENSG00000159423    1   19197926   19229275    161      26  68577      0.47911      0.31593
ENSG00000169991    1   19230775   19283180    238      44  68577     -0.28003      0.61027
ENSG00000127481    1   19401000   19536770    340      25  68577     -0.82593      0.79558
ENSG00000127463    1   19542158   19578046    126      17  68577     -0.28195      0.61101
ENSG00000053372    1   19578033   19586622     58       9  68577       0.5073      0.30597
ENSG00000162482    1   19609052   19615744     28       5  68577       1.1387      0.12742
ENSG00000053371    1   19630459   19638640     27      10  68577       1.5391     0.061892
ENSG00000040487    1   19638820   19655794     88      13  68577      0.66775      0.25215
ENSG00000077549    1   19665267   19812066    579      26  68577       0.7683      0.22115
ENSG00000173436    1   19923477   19956314     86      16  68577      0.62932      0.26457
ENSG00000158747    1   19967048   19984945     76      23  68577      0.46117      0.32234
ENSG00000158748    1   19991780   20006055     53      11  68577       1.1252      0.13024
ENSG00000162542    1   20008706   20126438    440      58  68577    -0.046043      0.51836
ENSG00000178828    1   20140523   20141771      7       4  68577       -1.941      0.97387
ENSG00000169914    1   20209006   20239438     82      15  68577     -0.63276      0.73656
ENSG00000188784    1   20246502   20250110     19       6  68577     -0.56014      0.71231
ENSG00000188257    1   20301925   20306932     21      11  68577      0.95202      0.17054
ENSG00000127472    1   20354672   20417683    227      28  68577       1.5388     0.061925
ENSG00000117215    1   20438432   20446050     27      11  68577     -0.39657      0.65416
ENSG00000158786    1   20465819   20476879     26      12  68577     -0.25541       0.6008
ENSG00000187980    1   20487746   20503917     59      13  68577     -0.80622      0.78994
ENSG00000162543    1   20512578   20522541     12       5  68577     0.065117      0.47404
ENSG00000158816    1   20617412   20681387    278      27  68577      -0.8138      0.79212
ENSG00000162545    1   20808884   20812713      4       2  68577     -0.36625      0.64291
ENSG00000090432    1   20825943   20834654     29      10  68577      -2.1844      0.98553
ENSG00000183114    1   20878932   20881512      5       2  68577      -0.9721       0.8345
ENSG00000158825    1   20915441   20945401    134      21  68577     -0.70174      0.75858
ENSG00000158828    1   20959948   20978004     80      12  68577     -0.83697       0.7987
ENSG00000244038    1   20978270   20988000     31       7  68577     -0.98785      0.83839
ENSG00000117245    1   20990507   21044510    242      53  68577      -1.2323      0.89108
ENSG00000189410    1   21046225   21059330     44      13  68577     -0.45313      0.67477
ENSG00000127483    1   21069154   21113816    116      20  68577     -0.45095      0.67399
ENSG00000075151    1   21132963   21503377    906      35  68577      -1.4302      0.92367
ENSG00000117298    1   21543740   21671997    405      45  68577      -1.2829      0.90024
ENSG00000142794    1   21766621   21811498    171      16  68577     -0.89813      0.81544
ENSG00000162551    1   21835858   21904905    338      33  68577         1.29     0.098521
ENSG00000076864    1   21922708   21995801    299      43  68577       -1.396      0.91864
ENSG00000090686    1   22004791   22110099    365      31  68577      -1.1933      0.88363
ENSG00000187942    1   22138758   22151714     48      20  68577     -0.43882       0.6696
ENSG00000142798    1   22148738   22263790    438      47  68577      0.80338      0.21088
ENSG00000219073    1   22303514   22325135    240      25  68577      0.73063       0.2325
ENSG00000142789    1   22328149   22339032     69      13  68577       1.3177     0.093802
ENSG00000070831    1   22379120   22419437    110      17  68577      -1.9531       0.9746
ENSG00000162552    1   22443798   22470462    101      19  68577      -1.8105      0.96489
ENSG00000184677    1   22778344   22857650    187      25  68577        1.385     0.083024
ENSG00000070886    1   22890057   22930087    185      28  68577      0.47022       0.3191
ENSG00000173372    1   22962999   22966101      6       3  68577     -0.29022      0.61418
ENSG00000159189    1   22970123   22974603     26       6  68577     -0.57139      0.71613
ENSG00000173369    1   22979255   22988031     31       7  68577      -0.8286      0.79634
ENSG00000133216    1   23037332   23241818    536      64  68577      -1.5162      0.93526
ENSG00000215906    1   23279536   23291831     41      11  68577     -0.87356      0.80882
ENSG00000227868    1   23337327   23342343      9       3  68577     -0.46551      0.67922
ENSG00000004487    1   23345941   23410182     91      13  68577    0.0076845      0.49693
ENSG00000169641    1   23410516   23504301    203      27  68577      -0.4813      0.68485
ENSG00000179546    1   23516993   23521222     10       3  68577      -1.1762      0.88024
ENSG00000125944    1   23630264   23670829     54      12  68577      0.32187      0.37378
ENSG00000125945    1   23685941   23695935     29       6  68577      0.61424      0.26953
ENSG00000249087    1   23695490   23698332      3       2  68577      0.35612      0.36087
ENSG00000204219    1   23707554   23751233    132      21  68577      0.66575      0.25278
ENSG00000088280    1   23755056   23811061    143      20  68577      0.28808      0.38664
ENSG00000007968    1   23832922   23857712     58       9  68577      0.38421      0.35041
ENSG00000117318    1   23884409   23886285     10       4  68577      -0.5252      0.70028
ENSG00000197880    1   23907985   23967058    132      32  68577      -1.8285      0.96626
ENSG00000142676    1   24018269   24022915     12       4  68577    -0.032047      0.51278
ENSG00000011007    1   24069645   24088549     22      10  68577      0.20638      0.41825
ENSG00000057757    1   24104895   24114722     10       5  68577       0.4694      0.31939
ENSG00000011009    1   24117460   24122029      4       2  68577         0.41       0.3409
ENSG00000117308    1   24122089   24127271      3       2  68577       1.4487     0.073713
ENSG00000117305    1   24128375   24165110     56       6  68577       1.6794     0.046537
ENSG00000179163    1   24171567   24194784     55       7  68577       1.3523     0.088138
ENSG00000188822    1   24197016   24285549    250      13  68577      0.85613      0.19596
ENSG00000188529    1   24291294   24307417      4       2  68577     -0.45062      0.67387
ENSG00000142661    1   24382525   24438665    214      27  68577      -1.1076      0.86598
ENSG00000142677    1   24446261   24469611     80      18  68577      -2.4293      0.99244
ENSG00000185436    1   24480647   24514449    170      27  68577     -0.70414      0.75933
ENSG00000158055    1   24645812   24690972    125      28  68577      0.80489      0.21044
ENSG00000001460    1   24683489   24743424    181      21  68577       2.0163     0.021882
ENSG00000001461    1   24742284   24799466    199      22  68577      0.93093      0.17595
ENSG00000117602    1   24829387   24867530    129      18  68577     -0.34637      0.63547
ENSG00000184454    1   24882602   24935819    255      29  68577      0.76488      0.22217
ENSG00000133226    1   24958207   24999758     59      13  68577       1.3261     0.092408
ENSG00000169504    1   25071848   25170815    135      19  68577      0.19053      0.42445
ENSG00000020633    1   25226002   25291612    172      37  68577     -0.01777      0.50709
ENSG00000117614    1   25549170   25558993     11       6  68577      -1.2735      0.89858
ENSG00000117616    1   25568728   25664704     76      27  68577     -0.13196      0.55249
ENSG00000187010    1   25598884   25656936     31      10  68577      0.39238      0.34739
ENSG00000183726    1   25664408   25688852     32       9  68577     -0.97535      0.83531
ENSG00000188672    1   25688740   25756683    121      10  68577     -0.90542      0.81738
ENSG00000204178    1   25757388   25826700    147      11  68577       -0.173      0.56868
ENSG00000157978    1   25870071   25895377     84      13  68577      -1.4632      0.92829
ENSG00000117643    1   25943959   26112698    428      37  68577      0.98267      0.16288
ENSG00000162430    1   26126667   26144713     51       6  68577      0.61035      0.27082
ENSG00000117640    1   26145131   26159432     38       4  68577      0.68522       0.2466
ENSG00000127423    1   26158414   26185903     75       4  68577      0.45031      0.32624
ENSG00000182749    1   26187701   26197744      9       3  68577       1.6338     0.051155
ENSG00000117632    1   26210672   26233482     33       7  68577       1.7872     0.036955
ENSG00000158006    1   26286258   26324648    104       9  68577      0.36016      0.35936
ENSG00000158008    1   26346375   26362955     29       8  68577      0.58065      0.28074
ENSG00000158014    1   26363743   26372624     21       4  68577      0.10803      0.45699
ENSG00000158022    1   26377795   26394927     49       8  68577     -0.35079      0.63713
ENSG00000175087    1   26437664   26452034     35       3  68577     -0.63979      0.73884
ENSG00000197245    1   26485511   26489119     12       5  68577      0.38743      0.34922
ENSG00000142684    1   26496362   26498551     10       3  68577        1.096      0.13653
ENSG00000142675    1   26503894   26516377     33      10  68577       1.2645      0.10303
ENSG00000188782    1   26517052   26529459     70      11  68577      0.62503      0.26598
ENSG00000130695    1   26560691   26605299    149      14  68577     -0.16245      0.56453
ENSG00000142669    1   26605667   26608007      6       3  68577     -0.36748      0.64337
ENSG00000158062    1   26607819   26644854    139      12  68577     -0.06545      0.52609
ENSG00000169442    1   26644448   26647014     13       3  68577     -0.40918       0.6588
ENSG00000176092    1   26648350   26680621    111      16  68577     -0.48655      0.68671
ENSG00000176083    1   26688125   26701013     62      13  68577       0.3253      0.37248
ENSG00000131914    1   26737269   26756213     48      16  68577      0.99311      0.16033
ENSG00000117682    1   26758773   26797785     76      21  68577      0.17272      0.43143
ENSG00000198830    1   26798941   26802463      6       3  68577     -0.87254      0.80854
ENSG00000117676    1   26856252   26901521    112      16  68577    -0.032478      0.51295
ENSG00000117713    1   27022524   27108595    140      12  68577       1.4875     0.068437
ENSG00000060642    1   27113963   27124889     16       5  68577       1.1718      0.12063
ENSG00000204160    1   27153201   27184093     55      10  68577       1.0675      0.14287
ENSG00000175793    1   27189633   27190947      1       1  68577       2.4779     0.006607
ENSG00000142751    1   27202624   27216788     22       5  68577       1.2272      0.10988
ENSG00000198746    1   27216979   27226957     16       7  68577       1.5654     0.058746
ENSG00000090273    1   27226729   27273353     78      13  68577       1.4289     0.076519
ENSG00000131910    1   27237980   27240457      6       3  68577      0.98563      0.16216
ENSG00000175707    1   27276053   27286897     14       4  68577       1.4911     0.067962
ENSG00000253368    1   27320198   27327389      8       4  68577       2.6376    0.0041747
ENSG00000158246    1   27331511   27339327     11       3  68577       2.1776     0.014718
ENSG00000090020    1   27425306   27493472     97      13  68577      0.49028      0.31197
ENSG00000142784    1   27561007   27635110    132      17  68577    -0.050914       0.5203
ENSG00000186501    1   27648651   27662891     40      12  68577      0.11639      0.45367
ENSG00000142765    1   27668513   27680421     35      12  68577     -0.16134      0.56409
ENSG00000142733    1   27681675   27693383     33      11  68577      -0.9206      0.82137
ENSG00000142748    1   27695603   27701315     13       8  68577      -1.1288      0.87051
ENSG00000174950    1   27705666   27709870      5       2  68577     0.079236      0.46842
ENSG00000181773    1   27719148   27722318      4       2  68577      -2.5568      0.99472
ENSG00000158195    1   27730730   27816669    169      15  68577     -0.82755      0.79604
ENSG00000126705    1   27860546   27930942     92      17  68577      -2.0169      0.97815
ENSG00000000938    1   27938575   27961788     47       9  68577     -0.86959      0.80774
ENSG00000126709    1   27992572   27998729     18       4  68577      0.26928      0.39386
ENSG00000009780    1   28052490   28089633     82       6  68577      0.34633      0.36455
ENSG00000117758    1   28099694   28150963     74       9  68577     -0.28539      0.61233
ENSG00000117751    1   28157289   28178187     36       8  68577      0.54055      0.29441
ENSG00000130775    1   28199055   28213196     58      12  68577     -0.12926      0.55143
ENSG00000117748    1   28218035   28241257     68       7  68577      0.73009      0.23267
ENSG00000130768    1   28261504   28285668     88      14  68577     -0.94762      0.82834
ENSG00000158156    1   28285973   28294607     27      11  68577     -0.70036      0.75815
ENSG00000158161    1   28296855   28415207    353      29  68577       -1.515      0.93511
ENSG00000169403    1   28473677   28520447     83      24  68577      0.30936      0.37852
ENSG00000126698    1   28525967   28559536    104      15  68577     -0.71914      0.76397
ENSG00000130770    1   28562620   28573417     47       5  68577     -0.20492      0.58118
ENSG00000130766    1   28586038   28609002     62      15  68577       0.4479      0.32711
ENSG00000130772    1   28655513   28662476     11       6  68577      0.08356       0.4667
ENSG00000204138    1   28696114   28826881    460      16  68577      -2.4811      0.99345
ENSG00000180198    1   28832455   28865812     89      13  68577      -2.1261      0.98325
ENSG00000180098    1   28879597   28905051     55      12  68577      -2.6898      0.99642
ENSG00000120656    1   28915835   28969597     92      19  68577       -1.556      0.94015
ENSG00000188060    1   28918712   28921955      9       5  68577     -0.34998      0.63682
ENSG00000162419    1   28995244   29045865     85      11  68577     -0.81506      0.79248
ENSG00000198492    1   29063133   29096287     71      13  68577      -1.7983      0.96394
ENSG00000116329    1   29138654   29190208    200      26  68577     -0.30405      0.61946
ENSG00000159023    1   29213603   29446553    550      31  68577      0.58856      0.27808
ENSG00000253304    1   29445940   29450447     15       6  68577      0.81861       0.2065
ENSG00000116350    1   29474255   29508499     79      19  68577      0.10194       0.4594
ENSG00000116353    1   29519385   29557454    111      20  68577     -0.51055      0.69517
